Year,Units,Regions,Area,Sex,Education,Marital status,citizenship,GeoCode,Value
2013,per 100000 population,Kyzylorda,Population of rural areas,Male,,,,,27.19
2014,per 100000 population,Kyzylorda,Population of rural areas,Male,,,,,19.9
2015,per 100000 population,Kyzylorda,Population of rural areas,Male,,,,,19.7
2016,per 100000 population,Kyzylorda,Population of rural areas,Male,,,,,33.67
2017,per 100000 population,Kyzylorda,Population of rural areas,Male,,,,,16.7
2018,per 100000 population,Kyzylorda,Population of rural areas,Male,,,,,17.84
2010,per 100000 population,Mangistau,Population of rural areas,Male,,,,,36.86
2011,per 100000 population,Mangistau,Population of rural areas,Male,,,,,16.96
2012,per 100000 population,Mangistau,Population of rural areas,Male,,,,,23.97
2013,per 100000 population,Mangistau,Population of rural areas,Male,,,,,28.91
2014,per 100000 population,Mangistau,Population of rural areas,Male,,,,,32.88
2015,per 100000 population,Mangistau,Population of rural areas,Male,,,,,20.4
2016,per 100000 population,Mangistau,Population of rural areas,Male,,,,,30.55
2017,per 100000 population,Mangistau,Population of rural areas,Male,,,,,14.33
2018,per 100000 population,Mangistau,Population of rural areas,Male,,,,,11.1
2010,per 100000 population,Ontustik Kazakhstan,Population of rural areas,Male,,,,,50.04
2011,per 100000 population,Ontustik Kazakhstan,Population of rural areas,Male,,,,,40.64
2012,per 100000 population,Ontustik Kazakhstan,Population of rural areas,Male,,,,,36.39
2013,per 100000 population,Ontustik Kazakhstan,Population of rural areas,Male,,,,,37.18
2014,per 100000 population,Ontustik Kazakhstan,Population of rural areas,Male,,,,,31.02
2015,per 100000 population,Ontustik Kazakhstan,Population of rural areas,Male,,,,,28.93
2016,per 100000 population,Ontustik Kazakhstan,Population of rural areas,Male,,,,,31.36
2017,per 100000 population,Ontustik Kazakhstan,Population of rural areas,Male,,,,,27.47
2018,per 100000 population,Ontustik Kazakhstan,Population of rural areas,Male,,,,,26.65
2010,per 100000 population,Pavlodar,Population of rural areas,Male,,,,,31.04
2011,per 100000 population,Pavlodar,Population of rural areas,Male,,,,,39.02
2012,per 100000 population,Pavlodar,Population of rural areas,Male,,,,,24.43
2013,per 100000 population,Pavlodar,Population of rural areas,Male,,,,,23.74
2014,per 100000 population,Pavlodar,Population of rural areas,Male,,,,,35.46
2015,per 100000 population,Pavlodar,Population of rural areas,Male,,,,,23.2
2016,per 100000 population,Pavlodar,Population of rural areas,Male,,,,,30.53
2017,per 100000 population,Pavlodar,Population of rural areas,Male,,,,,14.42
2018,per 100000 population,Pavlodar,Population of rural areas,Male,,,,,23.41
2010,per 100000 population,Soltustik Kazakhstan,Population of rural areas,Male,,,,,31.12
2011,per 100000 population,Soltustik Kazakhstan,Population of rural areas,Male,,,,,20.42
2012,per 100000 population,Soltustik Kazakhstan,Population of rural areas,Male,,,,,21.89
2013,per 100000 population,Soltustik Kazakhstan,Population of rural areas,Male,,,,,16.21
2014,per 100000 population,Soltustik Kazakhstan,Population of rural areas,Male,,,,,28.69
2015,per 100000 population,Soltustik Kazakhstan,Population of rural areas,Male,,,,,17.44
2016,per 100000 population,Soltustik Kazakhstan,Population of rural areas,Male,,,,,17.16
2017,per 100000 population,Soltustik Kazakhstan,Population of rural areas,Male,,,,,18.78
2018,per 100000 population,Soltustik Kazakhstan,Population of rural areas,Male,,,,,17.83
2018,per 100000 population,Turkistan,Population of rural areas,Male,,,,,26.65
2010,per 100000 population,Shygys Kazakhstan,Population of rural areas,Male,,,,,34.73
2011,per 100000 population,Shygys Kazakhstan,Population of rural areas,Male,,,,,26.07
2012,per 100000 population,Shygys Kazakhstan,Population of rural areas,Male,,,,,34.96
2013,per 100000 population,Shygys Kazakhstan,Population of rural areas,Male,,,,,29.35
2014,per 100000 population,Shygys Kazakhstan,Population of rural areas,Male,,,,,26.07
2015,per 100000 population,Shygys Kazakhstan,Population of rural areas,Male,,,,,28.09
2016,per 100000 population,Shygys Kazakhstan,Population of rural areas,Male,,,,,29.19
2017,per 100000 population,Shygys Kazakhstan,Population of rural areas,Male,,,,,19.1
2018,per 100000 population,Shygys Kazakhstan,Population of rural areas,Male,,,,,22.09
2010,per 100000 population,,,Female,,,,,10.72
2011,per 100000 population,,,Female,,,,,10.53
2012,per 100000 population,,,Female,,,,,9.66
2013,per 100000 population,,,Female,,,,,10.02
2014,per 100000 population,,,Female,,,,,7.86
2015,per 100000 population,,,Female,,,,,7.47
2016,per 100000 population,,,Female,,,,,7.76
2017,per 100000 population,,,Female,,,,,7.13
2018,per 100000 population,,,Female,,,,,6.8
2010,per 100000 population,Akmola,,Female,,,,,12.09
2011,per 100000 population,Akmola,,Female,,,,,7.12
2012,per 100000 population,Akmola,,Female,,,,,6.6
2013,per 100000 population,Akmola,,Female,,,,,8.43
2014,per 100000 population,Akmola,,Female,,,,,6.57
2015,per 100000 population,Akmola,,Female,,,,,7.32
2016,per 100000 population,Akmola,,Female,,,,,6.81
2017,per 100000 population,Akmola,,Female,,,,,8.69
2018,per 100000 population,Akmola,,Female,,,,,4.47
2010,per 100000 population,Aktobe,,Female,,,,,7.5
2011,per 100000 population,Aktobe,,Female,,,,,8.38
2012,per 100000 population,Aktobe,,Female,,,,,7.56
2013,per 100000 population,Aktobe,,Female,,,,,10.11
2014,per 100000 population,Aktobe,,Female,,,,,9.95
2015,per 100000 population,Aktobe,,Female,,,,,7.24
2016,per 100000 population,Aktobe,,Female,,,,,5.99
2017,per 100000 population,Aktobe,,Female,,,,,6.37
2018,per 100000 population,Aktobe,,Female,,,,,7.18
2010,per 100000 population,Almaty,,Female,,,,,11.96
2011,per 100000 population,Almaty,,Female,,,,,15.17
2012,per 100000 population,Almaty,,Female,,,,,14.58
2013,per 100000 population,Almaty,,Female,,,,,14.59
2014,per 100000 population,Almaty,,Female,,,,,12.83
2015,per 100000 population,Almaty,,Female,,,,,11.91
2016,per 100000 population,Almaty,,Female,,,,,10.93
2017,per 100000 population,Almaty,,Female,,,,,10.87
2018,per 100000 population,Almaty,,Female,,,,,7.13
2010,per 100000 population,Atyrau,,Female,,,,,5.58
2011,per 100000 population,Atyrau,,Female,,,,,12.4
2012,per 100000 population,Atyrau,,Female,,,,,12.51
2013,per 100000 population,Atyrau,,Female,,,,,9.44
2014,per 100000 population,Atyrau,,Female,,,,,9.23
2015,per 100000 population,Atyrau,,Female,,,,,6.69
2016,per 100000 population,Atyrau,,Female,,,,,8.18
2017,per 100000 population,Atyrau,,Female,,,,,5.77
2018,per 100000 population,Atyrau,,Female,,,,,9.74
2010,per 100000 population,Batys Kazakhstan,,Female,,,,,9.24
2011,per 100000 population,Batys Kazakhstan,,Female,,,,,9.5
2012,per 100000 population,Batys Kazakhstan,,Female,,,,,13.2
2013,per 100000 population,Batys Kazakhstan,,Female,,,,,10.9
2014,per 100000 population,Batys Kazakhstan,,Female,,,,,5.24
2015,per 100000 population,Batys Kazakhstan,,Female,,,,,8.86
2016,per 100000 population,Batys Kazakhstan,,Female,,,,,5.15
2017,per 100000 population,Batys Kazakhstan,,Female,,,,,9.33
2018,per 100000 population,Batys Kazakhstan,,Female,,,,,8.66
2010,per 100000 population,Zhambyl,,Female,,,,,16.87
2011,per 100000 population,Zhambyl,,Female,,,,,15.62
2012,per 100000 population,Zhambyl,,Female,,,,,13.63
2013,per 100000 population,Zhambyl,,Female,,,,,16.01
2014,per 100000 population,Zhambyl,,Female,,,,,8.63
2015,per 100000 population,Zhambyl,,Female,,,,,10.31
2016,per 100000 population,Zhambyl,,Female,,,,,11.48
2017,per 100000 population,Zhambyl,,Female,,,,,10.93
2018,per 100000 population,Zhambyl,,Female,,,,,8.61
2010,per 100000 population,Karagandy,,Female,,,,,10.67
2011,per 100000 population,Karagandy,,Female,,,,,7.69
2012,per 100000 population,Karagandy,,Female,,,,,11.42
2013,per 100000 population,Karagandy,,Female,,,,,10.41
2014,per 100000 population,Karagandy,,Female,,,,,6.63
2015,per 100000 population,Karagandy,,Female,,,,,5.77
2016,per 100000 population,Karagandy,,Female,,,,,6.32
2017,per 100000 population,Karagandy,,Female,,,,,6.33
2018,per 100000 population,Karagandy,,Female,,,,,8.27
2010,per 100000 population,Kostanay,,Female,,,,,4.5
2011,per 100000 population,Kostanay,,Female,,,,,5.38
2012,per 100000 population,Kostanay,,Female,,,,,4.31
2013,per 100000 population,Kostanay,,Female,,,,,4.3
2014,per 100000 population,Kostanay,,Female,,,,,6.67
2015,per 100000 population,Kostanay,,Female,,,,,6.88
2016,per 100000 population,Kostanay,,Female,,,,,5.17
2017,per 100000 population,Kostanay,,Female,,,,,5.2
2018,per 100000 population,Kostanay,,Female,,,,,5.44
2010,per 100000 population,Kyzylorda,,Female,,,,,11.76
2011,per 100000 population,Kyzylorda,,Female,,,,,10.17
2012,per 100000 population,Kyzylorda,,Female,,,,,7.77
2013,per 100000 population,Kyzylorda,,Female,,,,,10.35
2014,per 100000 population,Kyzylorda,,Female,,,,,10.71
2015,per 100000 population,Kyzylorda,,Female,,,,,6.06
2016,per 100000 population,Kyzylorda,,Female,,,,,8.58
2017,per 100000 population,Kyzylorda,,Female,,,,,5.66
2018,per 100000 population,Kyzylorda,,Female,,,,,5.59
2010,per 100000 population,Mangistau,,Female,,,,,7.33
2011,per 100000 population,Mangistau,,Female,,,,,10.38
2012,per 100000 population,Mangistau,,Female,,,,,9.63
2013,per 100000 population,Mangistau,,Female,,,,,14.78
2014,per 100000 population,Mangistau,,Female,,,,,7.32
2015,per 100000 population,Mangistau,,Female,,,,,7.74
2016,per 100000 population,Mangistau,,Female,,,,,8.47
2017,per 100000 population,Mangistau,,Female,,,,,7.03
2018,per 100000 population,Mangistau,,Female,,,,,3.87
2010,per 100000 population,Ontustik Kazakhstan,,Female,,,,,15.18
2011,per 100000 population,Ontustik Kazakhstan,,Female,,,,,14.57
2012,per 100000 population,Ontustik Kazakhstan,,Female,,,,,11.89
2013,per 100000 population,Ontustik Kazakhstan,,Female,,,,,10.85
2014,per 100000 population,Ontustik Kazakhstan,,Female,,,,,8.78
2015,per 100000 population,Ontustik Kazakhstan,,Female,,,,,7.91
2016,per 100000 population,Ontustik Kazakhstan,,Female,,,,,10.57
2017,per 100000 population,Ontustik Kazakhstan,,Female,,,,,8.98
2010,per 100000 population,Pavlodar,,Female,,,,,10.89
2011,per 100000 population,Pavlodar,,Female,,,,,7.33
2012,per 100000 population,Pavlodar,,Female,,,,,6.56
2013,per 100000 population,Pavlodar,,Female,,,,,8.31
2014,per 100000 population,Pavlodar,,Female,,,,,6.27
2015,per 100000 population,Pavlodar,,Female,,,,,7.5
2016,per 100000 population,Pavlodar,,Female,,,,,5.0
2017,per 100000 population,Pavlodar,,Female,,,,,5.02
2018,per 100000 population,Pavlodar,,Female,,,,,6.29
2010,per 100000 population,Soltustik Kazakhstan,,Female,,,,,9.36
2011,per 100000 population,Soltustik Kazakhstan,,Female,,,,,7.16
2012,per 100000 population,Soltustik Kazakhstan,,Female,,,,,5.91
2013,per 100000 population,Soltustik Kazakhstan,,Female,,,,,5.95
2014,per 100000 population,Soltustik Kazakhstan,,Female,,,,,5.66
2015,per 100000 population,Soltustik Kazakhstan,,Female,,,,,4.02
2016,per 100000 population,Soltustik Kazakhstan,,Female,,,,,3.38
2017,per 100000 population,Soltustik Kazakhstan,,Female,,,,,3.07
2018,per 100000 population,Soltustik Kazakhstan,,Female,,,,,5.16
2018,per 100000 population,Turkistan,,Female,,,,,8.9
2010,per 100000 population,Shygys Kazakhstan,,Female,,,,,7.63
2011,per 100000 population,Shygys Kazakhstan,,Female,,,,,8.59
2012,per 100000 population,Shygys Kazakhstan,,Female,,,,,5.6
2013,per 100000 population,Shygys Kazakhstan,,Female,,,,,8.34
2014,per 100000 population,Shygys Kazakhstan,,Female,,,,,6.43
2015,per 100000 population,Shygys Kazakhstan,,Female,,,,,7.93
2016,per 100000 population,Shygys Kazakhstan,,Female,,,,,7.27
2017,per 100000 population,Shygys Kazakhstan,,Female,,,,,4.82
2018,per 100000 population,Shygys Kazakhstan,,Female,,,,,4.71
2010,per 100000 population,Nur-Sultan city,,Female,,,,,8.98
2011,per 100000 population,Nur-Sultan city,,Female,,,,,5.39
2012,per 100000 population,Nur-Sultan city,,Female,,,,,6.62
2013,per 100000 population,Nur-Sultan city,,Female,,,,,8.74
2014,per 100000 population,Nur-Sultan city,,Female,,,,,3.48
2015,per 100000 population,Nur-Sultan city,,Female,,,,,4.48
2016,per 100000 population,Nur-Sultan city,,Female,,,,,5.02
2017,per 100000 population,Nur-Sultan city,,Female,,,,,4.43
2018,per 100000 population,Nur-Sultan city,,Female,,,,,4.38
2010,per 100000 population,Almaty city,,Female,,,,,9.48
2011,per 100000 population,Almaty city,,Female,,,,,10.16
2012,per 100000 population,Almaty city,,Female,,,,,7.92
2013,per 100000 population,Almaty city,,Female,,,,,5.05
2014,per 100000 population,Almaty city,,Female,,,,,5.69
2015,per 100000 population,Almaty city,,Female,,,,,4.52
2016,per 100000 population,Almaty city,,Female,,,,,5.97
2017,per 100000 population,Almaty city,,Female,,,,,5.08
2018,per 100000 population,Almaty city,,Female,,,,,7.25
2018,per 100000 population,Shymkent city,,Female,,,,,6.48
2010,per 100000 population,,Population of urban areas,Female,,,,,10.82
2011,per 100000 population,,Population of urban areas,Female,,,,,10.08
2012,per 100000 population,,Population of urban areas,Female,,,,,8.79
2013,per 100000 population,,Population of urban areas,Female,,,,,9.05
2014,per 100000 population,,Population of urban areas,Female,,,,,7.43
2015,per 100000 population,,Population of urban areas,Female,,,,,6.99
2016,per 100000 population,,Population of urban areas,Female,,,,,7.12
2017,per 100000 population,,Population of urban areas,Female,,,,,5.78
2018,per 100000 population,,Population of urban areas,Female,,,,,5.92
2010,per 100000 population,Akmola,Population of urban areas,Female,,,,,15.33
2011,per 100000 population,Akmola,Population of urban areas,Female,,,,,8.79
2012,per 100000 population,Akmola,Population of urban areas,Female,,,,,6.58
2013,per 100000 population,Akmola,Population of urban areas,Female,,,,,9.26
2014,per 100000 population,Akmola,Population of urban areas,Female,,,,,9.22
2015,per 100000 population,Akmola,Population of urban areas,Female,,,,,8.62
2016,per 100000 population,Akmola,Population of urban areas,Female,,,,,7.0
2017,per 100000 population,Akmola,Population of urban areas,Female,,,,,11.37
2018,per 100000 population,Akmola,Population of urban areas,Female,,,,,5.97
2010,per 100000 population,Aktobe,Population of urban areas,Female,,,,,8.0
2011,per 100000 population,Aktobe,Population of urban areas,Female,,,,,8.23
2012,per 100000 population,Aktobe,Population of urban areas,Female,,,,,6.59
2013,per 100000 population,Aktobe,Population of urban areas,Female,,,,,10.71
2014,per 100000 population,Aktobe,Population of urban areas,Female,,,,,10.52
2015,per 100000 population,Aktobe,Population of urban areas,Female,,,,,6.63
2016,per 100000 population,Aktobe,Population of urban areas,Female,,,,,5.42
2017,per 100000 population,Aktobe,Population of urban areas,Female,,,,,5.3
2018,per 100000 population,Aktobe,Population of urban areas,Female,,,,,6.59
2010,per 100000 population,Almaty,Population of urban areas,Female,,,,,15.31
2011,per 100000 population,Almaty,Population of urban areas,Female,,,,,15.96
2012,per 100000 population,Almaty,Population of urban areas,Female,,,,,14.04
2013,per 100000 population,Almaty,Population of urban areas,Female,,,,,18.03
2014,per 100000 population,Almaty,Population of urban areas,Female,,,,,16.12
2015,per 100000 population,Almaty,Population of urban areas,Female,,,,,17.55
2016,per 100000 population,Almaty,Population of urban areas,Female,,,,,10.93
2017,per 100000 population,Almaty,Population of urban areas,Female,,,,,8.16
2018,per 100000 population,Almaty,Population of urban areas,Female,,,,,5.41
2010,per 100000 population,Atyrau,Population of urban areas,Female,,,,,6.86
2011,per 100000 population,Atyrau,Population of urban areas,Female,,,,,13.37
2012,per 100000 population,Atyrau,Population of urban areas,Female,,,,,12.3
2013,per 100000 population,Atyrau,Population of urban areas,Female,,,,,5.02
2014,per 100000 population,Atyrau,Population of urban areas,Female,,,,,5.68
2015,per 100000 population,Atyrau,Population of urban areas,Female,,,,,4.81
2016,per 100000 population,Atyrau,Population of urban areas,Female,,,,,9.35
2017,per 100000 population,Atyrau,Population of urban areas,Female,,,,,3.92
2018,per 100000 population,Atyrau,Population of urban areas,Female,,,,,8.24
2010,per 100000 population,Batys Kazakhstan,Population of urban areas,Female,,,,,7.8
2011,per 100000 population,Batys Kazakhstan,Population of urban areas,Female,,,,,10.78
2012,per 100000 population,Batys Kazakhstan,Population of urban areas,Female,,,,,13.63
2013,per 100000 population,Batys Kazakhstan,Population of urban areas,Female,,,,,10.37
2014,per 100000 population,Batys Kazakhstan,Population of urban areas,Female,,,,,4.81
2015,per 100000 population,Batys Kazakhstan,Population of urban areas,Female,,,,,11.83
2016,per 100000 population,Batys Kazakhstan,Population of urban areas,Female,,,,,4.64
2017,per 100000 population,Batys Kazakhstan,Population of urban areas,Female,,,,,7.37
2018,per 100000 population,Batys Kazakhstan,Population of urban areas,Female,,,,,7.23
2010,per 100000 population,Zhambyl,Population of urban areas,Female,,,,,19.7
2011,per 100000 population,Zhambyl,Population of urban areas,Female,,,,,14.33
2012,per 100000 population,Zhambyl,Population of urban areas,Female,,,,,13.82
2013,per 100000 population,Zhambyl,Population of urban areas,Female,,,,,12.28
2014,per 100000 population,Zhambyl,Population of urban areas,Female,,,,,10.36
2015,per 100000 population,Zhambyl,Population of urban areas,Female,,,,,10.22
2016,per 100000 population,Zhambyl,Population of urban areas,Female,,,,,12.28
2017,per 100000 population,Zhambyl,Population of urban areas,Female,,,,,10.24
2018,per 100000 population,Zhambyl,Population of urban areas,Female,,,,,8.13
2010,per 100000 population,Karagandy,Population of urban areas,Female,,,,,10.29
2011,per 100000 population,Karagandy,Population of urban areas,Female,,,,,7.92
2012,per 100000 population,Karagandy,Population of urban areas,Female,,,,,10.15
2013,per 100000 population,Karagandy,Population of urban areas,Female,,,,,10.44
2014,per 100000 population,Karagandy,Population of urban areas,Female,,,,,6.73
2015,per 100000 population,Karagandy,Population of urban areas,Female,,,,,5.47
2016,per 100000 population,Karagandy,Population of urban areas,Female,,,,,6.48
2017,per 100000 population,Karagandy,Population of urban areas,Female,,,,,5.62
2018,per 100000 population,Karagandy,Population of urban areas,Female,,,,,6.99
2010,per 100000 population,Kostanay,Population of urban areas,Female,,,,,4.99
2011,per 100000 population,Kostanay,Population of urban areas,Female,,,,,6.21
2012,per 100000 population,Kostanay,Population of urban areas,Female,,,,,2.46
2013,per 100000 population,Kostanay,Population of urban areas,Female,,,,,5.69
2014,per 100000 population,Kostanay,Population of urban areas,Female,,,,,4.83
2015,per 100000 population,Kostanay,Population of urban areas,Female,,,,,6.36
2016,per 100000 population,Kostanay,Population of urban areas,Female,,,,,3.55
2017,per 100000 population,Kostanay,Population of urban areas,Female,,,,,3.53
2018,per 100000 population,Kostanay,Population of urban areas,Female,,,,,5.07
2010,per 100000 population,Kyzylorda,Population of urban areas,Female,,,,,7.96
2011,per 100000 population,Kyzylorda,Population of urban areas,Female,,,,,9.78
2012,per 100000 population,Kyzylorda,Population of urban areas,Female,,,,,9.57
2013,per 100000 population,Kyzylorda,Population of urban areas,Female,,,,,11.22
2014,per 100000 population,Kyzylorda,Population of urban areas,Female,,,,,13.41
2015,per 100000 population,Kyzylorda,Population of urban areas,Female,,,,,7.13
2016,per 100000 population,Kyzylorda,Population of urban areas,Female,,,,,5.8
2017,per 100000 population,Kyzylorda,Population of urban areas,Female,,,,,7.41
2018,per 100000 population,Kyzylorda,Population of urban areas,Female,,,,,4.49
2010,per 100000 population,Mangistau,Population of urban areas,Female,,,,,10.69
2011,per 100000 population,Mangistau,Population of urban areas,Female,,,,,12.57
2012,per 100000 population,Mangistau,Population of urban areas,Female,,,,,8.9
2013,per 100000 population,Mangistau,Population of urban areas,Female,,,,,12.08
2014,per 100000 population,Mangistau,Population of urban areas,Female,,,,,8.45
2015,per 100000 population,Mangistau,Population of urban areas,Female,,,,,10.4
2016,per 100000 population,Mangistau,Population of urban areas,Female,,,,,8.26
2017,per 100000 population,Mangistau,Population of urban areas,Female,,,,,5.17
2018,per 100000 population,Mangistau,Population of urban areas,Female,,,,,4.45
2010,per 100000 population,Ontustik Kazakhstan,Population of urban areas,Female,,,,,16.96
2011,per 100000 population,Ontustik Kazakhstan,Population of urban areas,Female,,,,,14.6
2012,per 100000 population,Ontustik Kazakhstan,Population of urban areas,Female,,,,,13.03
2013,per 100000 population,Ontustik Kazakhstan,Population of urban areas,Female,,,,,10.4
2014,per 100000 population,Ontustik Kazakhstan,Population of urban areas,Female,,,,,9.71
2015,per 100000 population,Ontustik Kazakhstan,Population of urban areas,Female,,,,,8.33
2016,per 100000 population,Ontustik Kazakhstan,Population of urban areas,Female,,,,,11.63
2017,per 100000 population,Ontustik Kazakhstan,Population of urban areas,Female,,,,,7.82
2010,per 100000 population,Pavlodar,Population of urban areas,Female,,,,,9.43
2011,per 100000 population,Pavlodar,Population of urban areas,Female,,,,,7.21
2012,per 100000 population,Pavlodar,Population of urban areas,Female,,,,,6.81
2013,per 100000 population,Pavlodar,Population of urban areas,Female,,,,,9.23
2014,per 100000 population,Pavlodar,Population of urban areas,Female,,,,,5.62
2015,per 100000 population,Pavlodar,Population of urban areas,Female,,,,,6.62
2016,per 100000 population,Pavlodar,Population of urban areas,Female,,,,,4.16
2017,per 100000 population,Pavlodar,Population of urban areas,Female,,,,,4.87
2018,per 100000 population,Pavlodar,Population of urban areas,Female,,,,,5.23
2010,per 100000 population,Soltustik Kazakhstan,Population of urban areas,Female,,,,,12.25
2011,per 100000 population,Soltustik Kazakhstan,Population of urban areas,Female,,,,,9.94
2012,per 100000 population,Soltustik Kazakhstan,Population of urban areas,Female,,,,,5.35
2013,per 100000 population,Soltustik Kazakhstan,Population of urban areas,Female,,,,,5.32
2014,per 100000 population,Soltustik Kazakhstan,Population of urban areas,Female,,,,,1.51
2015,per 100000 population,Soltustik Kazakhstan,Population of urban areas,Female,,,,,4.46
2016,per 100000 population,Soltustik Kazakhstan,Population of urban areas,Female,,,,,5.88
2017,per 100000 population,Soltustik Kazakhstan,Population of urban areas,Female,,,,,0.73
2018,per 100000 population,Soltustik Kazakhstan,Population of urban areas,Female,,,,,2.18
2018,per 100000 population,Turkistan,Population of urban areas,Female,,,,,6.21
2010,per 100000 population,Shygys Kazakhstan,Population of urban areas,Female,,,,,7.79
2011,per 100000 population,Shygys Kazakhstan,Population of urban areas,Female,,,,,9.59
2012,per 100000 population,Shygys Kazakhstan,Population of urban areas,Female,,,,,4.78
2013,per 100000 population,Shygys Kazakhstan,Population of urban areas,Female,,,,,7.46
2014,per 100000 population,Shygys Kazakhstan,Population of urban areas,Female,,,,,6.74
2015,per 100000 population,Shygys Kazakhstan,Population of urban areas,Female,,,,,5.8
2016,per 100000 population,Shygys Kazakhstan,Population of urban areas,Female,,,,,6.87
2017,per 100000 population,Shygys Kazakhstan,Population of urban areas,Female,,,,,3.31
2018,per 100000 population,Shygys Kazakhstan,Population of urban areas,Female,,,,,3.07
2010,per 100000 population,Nur-Sultan city,Population of urban areas,Female,,,,,8.98
2011,per 100000 population,Nur-Sultan city,Population of urban areas,Female,,,,,5.39
2012,per 100000 population,Nur-Sultan city,Population of urban areas,Female,,,,,6.62
2013,per 100000 population,Nur-Sultan city,Population of urban areas,Female,,,,,8.74
2014,per 100000 population,Nur-Sultan city,Population of urban areas,Female,,,,,3.48
2015,per 100000 population,Nur-Sultan city,Population of urban areas,Female,,,,,4.48
2016,per 100000 population,Nur-Sultan city,Population of urban areas,Female,,,,,5.02
2017,per 100000 population,Nur-Sultan city,Population of urban areas,Female,,,,,4.43
2018,per 100000 population,Nur-Sultan city,Population of urban areas,Female,,,,,4.38
2010,per 100000 population,Almaty city,Population of urban areas,Female,,,,,9.48
2011,per 100000 population,Almaty city,Population of urban areas,Female,,,,,10.16
2012,per 100000 population,Almaty city,Population of urban areas,Female,,,,,7.92
2013,per 100000 population,Almaty city,Population of urban areas,Female,,,,,5.05
2014,per 100000 population,Almaty city,Population of urban areas,Female,,,,,5.69
2015,per 100000 population,Almaty city,Population of urban areas,Female,,,,,4.52
2016,per 100000 population,Almaty city,Population of urban areas,Female,,,,,5.97
2017,per 100000 population,Almaty city,Population of urban areas,Female,,,,,5.08
2018,per 100000 population,Almaty city,Population of urban areas,Female,,,,,7.25
2018,per 100000 population,Shymkent city,Population of urban areas,Female,,,,,6.48
2010,per 100000 population,,Population of rural areas,Female,,,,,10.58
2011,per 100000 population,,Population of rural areas,Female,,,,,11.11
2012,per 100000 population,,Population of rural areas,Female,,,,,10.79
2013,per 100000 population,,Population of rural areas,Female,,,,,11.27
2014,per 100000 population,,Population of rural areas,Female,,,,,8.44
2015,per 100000 population,,Population of rural areas,Female,,,,,8.13
2016,per 100000 population,,Population of rural areas,Female,,,,,8.66
2017,per 100000 population,,Population of rural areas,Female,,,,,9.06
2018,per 100000 population,,Population of rural areas,Female,,,,,8.09
2010,per 100000 population,Akmola,Population of rural areas,Female,,,,,9.1
2011,per 100000 population,Akmola,Population of rural areas,Female,,,,,5.59
2012,per 100000 population,Akmola,Population of rural areas,Female,,,,,6.63
2013,per 100000 population,Akmola,Population of rural areas,Female,,,,,7.66
2014,per 100000 population,Akmola,Population of rural areas,Female,,,,,4.08
2015,per 100000 population,Akmola,Population of rural areas,Female,,,,,6.09
2016,per 100000 population,Akmola,Population of rural areas,Female,,,,,6.63
2017,per 100000 population,Akmola,Population of rural areas,Female,,,,,6.15
2018,per 100000 population,Akmola,Population of rural areas,Female,,,,,3.06
2010,per 100000 population,Aktobe,Population of rural areas,Female,,,,,6.68
2011,per 100000 population,Aktobe,Population of rural areas,Female,,,,,8.64
2012,per 100000 population,Aktobe,Population of rural areas,Female,,,,,9.22
2013,per 100000 population,Aktobe,Population of rural areas,Female,,,,,9.08
2014,per 100000 population,Aktobe,Population of rural areas,Female,,,,,8.98
2015,per 100000 population,Aktobe,Population of rural areas,Female,,,,,8.3
2016,per 100000 population,Aktobe,Population of rural areas,Female,,,,,7.01
2017,per 100000 population,Aktobe,Population of rural areas,Female,,,,,8.31
2018,per 100000 population,Aktobe,Population of rural areas,Female,,,,,8.66
2010,per 100000 population,Almaty,Population of rural areas,Female,,,,,10.89
2011,per 100000 population,Almaty,Population of rural areas,Female,,,,,14.92
2012,per 100000 population,Almaty,Population of rural areas,Female,,,,,14.75
2013,per 100000 population,Almaty,Population of rural areas,Female,,,,,13.52
2014,per 100000 population,Almaty,Population of rural areas,Female,,,,,11.71
2015,per 100000 population,Almaty,Population of rural areas,Female,,,,,10.03
2016,per 100000 population,Almaty,Population of rural areas,Female,,,,,10.93
2017,per 100000 population,Almaty,Population of rural areas,Female,,,,,11.73
2018,per 100000 population,Almaty,Population of rural areas,Female,,,,,7.66
2010,per 100000 population,Atyrau,Population of rural areas,Female,,,,,4.36
2011,per 100000 population,Atyrau,Population of rural areas,Female,,,,,11.47
2012,per 100000 population,Atyrau,Population of rural areas,Female,,,,,12.71
2013,per 100000 population,Atyrau,Population of rural areas,Female,,,,,13.64
2014,per 100000 population,Atyrau,Population of rural areas,Female,,,,,12.53
2015,per 100000 population,Atyrau,Population of rural areas,Female,,,,,8.46
2016,per 100000 population,Atyrau,Population of rural areas,Female,,,,,7.07
2017,per 100000 population,Atyrau,Population of rural areas,Female,,,,,7.56
2018,per 100000 population,Atyrau,Population of rural areas,Female,,,,,11.46
2010,per 100000 population,Batys Kazakhstan,Population of rural areas,Female,,,,,10.63
2011,per 100000 population,Batys Kazakhstan,Population of rural areas,Female,,,,,8.22
2012,per 100000 population,Batys Kazakhstan,Population of rural areas,Female,,,,,12.75
2013,per 100000 population,Batys Kazakhstan,Population of rural areas,Female,,,,,11.46
2014,per 100000 population,Batys Kazakhstan,Population of rural areas,Female,,,,,5.7
2015,per 100000 population,Batys Kazakhstan,Population of rural areas,Female,,,,,5.68
