Year,Units,Regions,Area,Sex,Education,Marital status,citizenship,GeoCode,Value
2014,per 100000 population,Kyzylorda,Population of rural areas,Male,,,,,0.46
2015,per 100000 population,Kyzylorda,Population of rural areas,Male,,,,,0.46
2016,per 100000 population,Kyzylorda,Population of rural areas,Male,,,,,0.91
2017,per 100000 population,Kyzylorda,Population of rural areas,Male,,,,,0.0
2018,per 100000 population,Kyzylorda,Population of rural areas,Male,,,,,0.45
2010,per 100000 population,Mangistau,Population of rural areas,Male,,,,,0.0
2011,per 100000 population,Mangistau,Population of rural areas,Male,,,,,2.31
2012,per 100000 population,Mangistau,Population of rural areas,Male,,,,,0.73
2013,per 100000 population,Mangistau,Population of rural areas,Male,,,,,0.0
2014,per 100000 population,Mangistau,Population of rural areas,Male,,,,,0.63
2015,per 100000 population,Mangistau,Population of rural areas,Male,,,,,0.58
2016,per 100000 population,Mangistau,Population of rural areas,Male,,,,,1.12
2017,per 100000 population,Mangistau,Population of rural areas,Male,,,,,0.53
2018,per 100000 population,Mangistau,Population of rural areas,Male,,,,,0.5
2010,per 100000 population,Ontustik Kazakhstan,Population of rural areas,Male,,,,,1.68
2011,per 100000 population,Ontustik Kazakhstan,Population of rural areas,Male,,,,,0.5
2012,per 100000 population,Ontustik Kazakhstan,Population of rural areas,Male,,,,,0.37
2013,per 100000 population,Ontustik Kazakhstan,Population of rural areas,Male,,,,,0.72
2014,per 100000 population,Ontustik Kazakhstan,Population of rural areas,Male,,,,,0.62
2015,per 100000 population,Ontustik Kazakhstan,Population of rural areas,Male,,,,,0.51
2016,per 100000 population,Ontustik Kazakhstan,Population of rural areas,Male,,,,,2.52
2017,per 100000 population,Ontustik Kazakhstan,Population of rural areas,Male,,,,,2.87
2010,per 100000 population,Pavlodar,Population of rural areas,Male,,,,,0.86
2011,per 100000 population,Pavlodar,Population of rural areas,Male,,,,,0.0
2012,per 100000 population,Pavlodar,Population of rural areas,Male,,,,,0.0
2013,per 100000 population,Pavlodar,Population of rural areas,Male,,,,,0.0
2014,per 100000 population,Pavlodar,Population of rural areas,Male,,,,,0.0
2015,per 100000 population,Pavlodar,Population of rural areas,Male,,,,,0.89
2016,per 100000 population,Pavlodar,Population of rural areas,Male,,,,,0.0
2017,per 100000 population,Pavlodar,Population of rural areas,Male,,,,,0.0
2018,per 100000 population,Pavlodar,Population of rural areas,Male,,,,,0.9
2010,per 100000 population,Soltustik Kazakhstan,Population of rural areas,Male,,,,,0.58
2011,per 100000 population,Soltustik Kazakhstan,Population of rural areas,Male,,,,,0.58
2012,per 100000 population,Soltustik Kazakhstan,Population of rural areas,Male,,,,,0.0
2013,per 100000 population,Soltustik Kazakhstan,Population of rural areas,Male,,,,,0.6
2014,per 100000 population,Soltustik Kazakhstan,Population of rural areas,Male,,,,,0.0
2015,per 100000 population,Soltustik Kazakhstan,Population of rural areas,Male,,,,,0.0
2016,per 100000 population,Soltustik Kazakhstan,Population of rural areas,Male,,,,,0.0
2017,per 100000 population,Soltustik Kazakhstan,Population of rural areas,Male,,,,,0.0
2018,per 100000 population,Soltustik Kazakhstan,Population of rural areas,Male,,,,,0.0
2018,per 100000 population,Turkistan,Population of rural areas,Male,,,,,1.86
2010,per 100000 population,Shygys Kazakhstan,Population of rural areas,Male,,,,,0.68
2011,per 100000 population,Shygys Kazakhstan,Population of rural areas,Male,,,,,1.03
2012,per 100000 population,Shygys Kazakhstan,Population of rural areas,Male,,,,,0.69
2013,per 100000 population,Shygys Kazakhstan,Population of rural areas,Male,,,,,4.19
2014,per 100000 population,Shygys Kazakhstan,Population of rural areas,Male,,,,,3.52
2015,per 100000 population,Shygys Kazakhstan,Population of rural areas,Male,,,,,1.07
2016,per 100000 population,Shygys Kazakhstan,Population of rural areas,Male,,,,,1.8
2017,per 100000 population,Shygys Kazakhstan,Population of rural areas,Male,,,,,4.41
2018,per 100000 population,Shygys Kazakhstan,Population of rural areas,Male,,,,,4.49
2010,per 100000 population,,,Female,,,,,0.65
2011,per 100000 population,,,Female,,,,,1.1
2012,per 100000 population,,,Female,,,,,0.56
2013,per 100000 population,,,Female,,,,,0.58
2014,per 100000 population,,,Female,,,,,0.66
2015,per 100000 population,,,Female,,,,,0.76
2016,per 100000 population,,,Female,,,,,0.78
2017,per 100000 population,,,Female,,,,,1.14
2018,per 100000 population,,,Female,,,,,0.83
2010,per 100000 population,Akmola,,Female,,,,,0.0
2011,per 100000 population,Akmola,,Female,,,,,0.0
2012,per 100000 population,Akmola,,Female,,,,,0.53
2013,per 100000 population,Akmola,,Female,,,,,0.53
2014,per 100000 population,Akmola,,Female,,,,,0.26
2015,per 100000 population,Akmola,,Female,,,,,0.26
2016,per 100000 population,Akmola,,Female,,,,,0.52
2017,per 100000 population,Akmola,,Female,,,,,0.79
2018,per 100000 population,Akmola,,Female,,,,,1.05
2010,per 100000 population,Aktobe,,Female,,,,,0.25
2011,per 100000 population,Aktobe,,Female,,,,,0.25
2012,per 100000 population,Aktobe,,Female,,,,,0.0
2013,per 100000 population,Aktobe,,Female,,,,,0.0
2014,per 100000 population,Aktobe,,Female,,,,,0.24
2015,per 100000 population,Aktobe,,Female,,,,,0.23
2016,per 100000 population,Aktobe,,Female,,,,,0.0
2017,per 100000 population,Aktobe,,Female,,,,,0.0
2018,per 100000 population,Aktobe,,Female,,,,,0.22
2010,per 100000 population,Almaty,,Female,,,,,1.06
2011,per 100000 population,Almaty,,Female,,,,,2.7
2012,per 100000 population,Almaty,,Female,,,,,0.31
2013,per 100000 population,Almaty,,Female,,,,,0.0
2014,per 100000 population,Almaty,,Female,,,,,0.2
2015,per 100000 population,Almaty,,Female,,,,,0.41
2016,per 100000 population,Almaty,,Female,,,,,0.3
2017,per 100000 population,Almaty,,Female,,,,,0.3
2018,per 100000 population,Almaty,,Female,,,,,0.29
2010,per 100000 population,Atyrau,,Female,,,,,0.37
2011,per 100000 population,Atyrau,,Female,,,,,0.36
2012,per 100000 population,Atyrau,,Female,,,,,1.79
2013,per 100000 population,Atyrau,,Female,,,,,0.7
2014,per 100000 population,Atyrau,,Female,,,,,0.68
2015,per 100000 population,Atyrau,,Female,,,,,1.34
2016,per 100000 population,Atyrau,,Female,,,,,0.98
2017,per 100000 population,Atyrau,,Female,,,,,0.32
2018,per 100000 population,Atyrau,,Female,,,,,0.0
2010,per 100000 population,Batys Kazakhstan,,Female,,,,,0.32
2011,per 100000 population,Batys Kazakhstan,,Female,,,,,0.32
2012,per 100000 population,Batys Kazakhstan,,Female,,,,,0.0
2013,per 100000 population,Batys Kazakhstan,,Female,,,,,0.62
2014,per 100000 population,Batys Kazakhstan,,Female,,,,,0.93
2015,per 100000 population,Batys Kazakhstan,,Female,,,,,1.22
2016,per 100000 population,Batys Kazakhstan,,Female,,,,,1.21
2017,per 100000 population,Batys Kazakhstan,,Female,,,,,1.8
2018,per 100000 population,Batys Kazakhstan,,Female,,,,,2.69
2010,per 100000 population,Zhambyl,,Female,,,,,0.37
2011,per 100000 population,Zhambyl,,Female,,,,,1.49
2012,per 100000 population,Zhambyl,,Female,,,,,0.74
2013,per 100000 population,Zhambyl,,Female,,,,,0.36
2014,per 100000 population,Zhambyl,,Female,,,,,0.0
2015,per 100000 population,Zhambyl,,Female,,,,,0.18
2016,per 100000 population,Zhambyl,,Female,,,,,0.18
2017,per 100000 population,Zhambyl,,Female,,,,,0.35
2018,per 100000 population,Zhambyl,,Female,,,,,0.18
2010,per 100000 population,Karagandy,,Female,,,,,0.28
2011,per 100000 population,Karagandy,,Female,,,,,1.12
2012,per 100000 population,Karagandy,,Female,,,,,1.53
2013,per 100000 population,Karagandy,,Female,,,,,0.83
2014,per 100000 population,Karagandy,,Female,,,,,1.1
2015,per 100000 population,Karagandy,,Female,,,,,1.37
2016,per 100000 population,Karagandy,,Female,,,,,0.69
2017,per 100000 population,Karagandy,,Female,,,,,0.41
2018,per 100000 population,Karagandy,,Female,,,,,0.55
2010,per 100000 population,Kostanay,,Female,,,,,0.21
2011,per 100000 population,Kostanay,,Female,,,,,0.0
2012,per 100000 population,Kostanay,,Female,,,,,0.65
2013,per 100000 population,Kostanay,,Female,,,,,0.22
2014,per 100000 population,Kostanay,,Female,,,,,0.22
2015,per 100000 population,Kostanay,,Female,,,,,0.0
2016,per 100000 population,Kostanay,,Female,,,,,0.43
2017,per 100000 population,Kostanay,,Female,,,,,0.43
2018,per 100000 population,Kostanay,,Female,,,,,0.44
2010,per 100000 population,Kyzylorda,,Female,,,,,2.58
2011,per 100000 population,Kyzylorda,,Female,,,,,1.41
2012,per 100000 population,Kyzylorda,,Female,,,,,0.28
2013,per 100000 population,Kyzylorda,,Female,,,,,0.0
2014,per 100000 population,Kyzylorda,,Female,,,,,0.0
2015,per 100000 population,Kyzylorda,,Female,,,,,0.0
2016,per 100000 population,Kyzylorda,,Female,,,,,0.26
2017,per 100000 population,Kyzylorda,,Female,,,,,0.26
2018,per 100000 population,Kyzylorda,,Female,,,,,0.25
2010,per 100000 population,Mangistau,,Female,,,,,0.39
2011,per 100000 population,Mangistau,,Female,,,,,0.37
2012,per 100000 population,Mangistau,,Female,,,,,0.36
2013,per 100000 population,Mangistau,,Female,,,,,0.34
2014,per 100000 population,Mangistau,,Female,,,,,0.33
2015,per 100000 population,Mangistau,,Female,,,,,0.32
2016,per 100000 population,Mangistau,,Female,,,,,0.94
2017,per 100000 population,Mangistau,,Female,,,,,0.31
2018,per 100000 population,Mangistau,,Female,,,,,0.3
2010,per 100000 population,Ontustik Kazakhstan,,Female,,,,,1.71
2011,per 100000 population,Ontustik Kazakhstan,,Female,,,,,0.84
2012,per 100000 population,Ontustik Kazakhstan,,Female,,,,,1.05
2013,per 100000 population,Ontustik Kazakhstan,,Female,,,,,0.88
2014,per 100000 population,Ontustik Kazakhstan,,Female,,,,,0.65
2015,per 100000 population,Ontustik Kazakhstan,,Female,,,,,0.99
2016,per 100000 population,Ontustik Kazakhstan,,Female,,,,,1.88
2017,per 100000 population,Ontustik Kazakhstan,,Female,,,,,3.29
2010,per 100000 population,Pavlodar,,Female,,,,,0.25
2011,per 100000 population,Pavlodar,,Female,,,,,0.25
2012,per 100000 population,Pavlodar,,Female,,,,,0.25
2013,per 100000 population,Pavlodar,,Female,,,,,0.0
2014,per 100000 population,Pavlodar,,Female,,,,,0.0
2015,per 100000 population,Pavlodar,,Female,,,,,0.5
2016,per 100000 population,Pavlodar,,Female,,,,,1.25
2017,per 100000 population,Pavlodar,,Female,,,,,0.25
2018,per 100000 population,Pavlodar,,Female,,,,,2.01
2010,per 100000 population,Soltustik Kazakhstan,,Female,,,,,0.0
2011,per 100000 population,Soltustik Kazakhstan,,Female,,,,,0.33
2012,per 100000 population,Soltustik Kazakhstan,,Female,,,,,0.0
2013,per 100000 population,Soltustik Kazakhstan,,Female,,,,,0.0
2014,per 100000 population,Soltustik Kazakhstan,,Female,,,,,0.33
2015,per 100000 population,Soltustik Kazakhstan,,Female,,,,,0.33
2016,per 100000 population,Soltustik Kazakhstan,,Female,,,,,0.34
2017,per 100000 population,Soltustik Kazakhstan,,Female,,,,,0.0
2018,per 100000 population,Soltustik Kazakhstan,,Female,,,,,0.0
2018,per 100000 population,Turkistan,,Female,,,,,2.76
2010,per 100000 population,Shygys Kazakhstan,,Female,,,,,0.14
2011,per 100000 population,Shygys Kazakhstan,,Female,,,,,3.82
2012,per 100000 population,Shygys Kazakhstan,,Female,,,,,0.41
2013,per 100000 population,Shygys Kazakhstan,,Female,,,,,2.74
2014,per 100000 population,Shygys Kazakhstan,,Female,,,,,3.38
2015,per 100000 population,Shygys Kazakhstan,,Female,,,,,2.74
2016,per 100000 population,Shygys Kazakhstan,,Female,,,,,1.65
2017,per 100000 population,Shygys Kazakhstan,,Female,,,,,4.55
2018,per 100000 population,Shygys Kazakhstan,,Female,,,,,1.25
2010,per 100000 population,Nur-Sultan city,,Female,,,,,0.58
2011,per 100000 population,Nur-Sultan city,,Female,,,,,0.27
2012,per 100000 population,Nur-Sultan city,,Female,,,,,0.0
2013,per 100000 population,Nur-Sultan city,,Female,,,,,0.49
2014,per 100000 population,Nur-Sultan city,,Female,,,,,0.46
2015,per 100000 population,Nur-Sultan city,,Female,,,,,1.34
2016,per 100000 population,Nur-Sultan city,,Female,,,,,0.21
2017,per 100000 population,Nur-Sultan city,,Female,,,,,0.0
2018,per 100000 population,Nur-Sultan city,,Female,,,,,0.18
2010,per 100000 population,Almaty city,,Female,,,,,0.13
2011,per 100000 population,Almaty city,,Female,,,,,0.13
2012,per 100000 population,Almaty city,,Female,,,,,0.13
2013,per 100000 population,Almaty city,,Female,,,,,0.12
2014,per 100000 population,Almaty city,,Female,,,,,0.0
2015,per 100000 population,Almaty city,,Female,,,,,0.0
2016,per 100000 population,Almaty city,,Female,,,,,0.21
2017,per 100000 population,Almaty city,,Female,,,,,0.21
2018,per 100000 population,Almaty city,,Female,,,,,0.0
2018,per 100000 population,Shymkent city,,Female,,,,,1.37
2010,per 100000 population,,Population of urban areas,Female,,,,,0.42
2011,per 100000 population,,Population of urban areas,Female,,,,,1.02
2012,per 100000 population,,Population of urban areas,Female,,,,,0.41
2013,per 100000 population,,Population of urban areas,Female,,,,,0.48
2014,per 100000 population,,Population of urban areas,Female,,,,,0.49
2015,per 100000 population,,Population of urban areas,Female,,,,,0.8
2016,per 100000 population,,Population of urban areas,Female,,,,,0.73
2017,per 100000 population,,Population of urban areas,Female,,,,,0.69
2018,per 100000 population,,Population of urban areas,Female,,,,,0.57
2010,per 100000 population,Akmola,Population of urban areas,Female,,,,,0.0
2011,per 100000 population,Akmola,Population of urban areas,Female,,,,,0.0
2012,per 100000 population,Akmola,Population of urban areas,Female,,,,,0.55
2013,per 100000 population,Akmola,Population of urban areas,Female,,,,,0.54
2014,per 100000 population,Akmola,Population of urban areas,Female,,,,,0.54
2015,per 100000 population,Akmola,Population of urban areas,Female,,,,,0.0
2016,per 100000 population,Akmola,Population of urban areas,Female,,,,,0.54
2017,per 100000 population,Akmola,Population of urban areas,Female,,,,,0.0
2018,per 100000 population,Akmola,Population of urban areas,Female,,,,,0.54
2010,per 100000 population,Aktobe,Population of urban areas,Female,,,,,0.4
2011,per 100000 population,Aktobe,Population of urban areas,Female,,,,,0.39
2012,per 100000 population,Aktobe,Population of urban areas,Female,,,,,0.0
2013,per 100000 population,Aktobe,Population of urban areas,Female,,,,,0.0
2014,per 100000 population,Aktobe,Population of urban areas,Female,,,,,0.38
2015,per 100000 population,Aktobe,Population of urban areas,Female,,,,,0.37
2016,per 100000 population,Aktobe,Population of urban areas,Female,,,,,0.0
2017,per 100000 population,Aktobe,Population of urban areas,Female,,,,,0.0
2018,per 100000 population,Aktobe,Population of urban areas,Female,,,,,0.0
2010,per 100000 population,Almaty,Population of urban areas,Female,,,,,0.44
2011,per 100000 population,Almaty,Population of urban areas,Female,,,,,5.61
2012,per 100000 population,Almaty,Population of urban areas,Female,,,,,0.0
2013,per 100000 population,Almaty,Population of urban areas,Female,,,,,0.0
2014,per 100000 population,Almaty,Population of urban areas,Female,,,,,0.0
2015,per 100000 population,Almaty,Population of urban areas,Female,,,,,0.82
2016,per 100000 population,Almaty,Population of urban areas,Female,,,,,0.4
2017,per 100000 population,Almaty,Population of urban areas,Female,,,,,0.41
2018,per 100000 population,Almaty,Population of urban areas,Female,,,,,0.42
2010,per 100000 population,Atyrau,Population of urban areas,Female,,,,,0.76
2011,per 100000 population,Atyrau,Population of urban areas,Female,,,,,0.74
2012,per 100000 population,Atyrau,Population of urban areas,Female,,,,,2.89
2013,per 100000 population,Atyrau,Population of urban areas,Female,,,,,0.72
2014,per 100000 population,Atyrau,Population of urban areas,Female,,,,,0.71
2015,per 100000 population,Atyrau,Population of urban areas,Female,,,,,0.69
2016,per 100000 population,Atyrau,Population of urban areas,Female,,,,,1.34
2017,per 100000 population,Atyrau,Population of urban areas,Female,,,,,0.65
2018,per 100000 population,Atyrau,Population of urban areas,Female,,,,,0.0
2010,per 100000 population,Batys Kazakhstan,Population of urban areas,Female,,,,,0.0
2011,per 100000 population,Batys Kazakhstan,Population of urban areas,Female,,,,,0.0
2012,per 100000 population,Batys Kazakhstan,Population of urban areas,Female,,,,,0.0
2013,per 100000 population,Batys Kazakhstan,Population of urban areas,Female,,,,,0.0
2014,per 100000 population,Batys Kazakhstan,Population of urban areas,Female,,,,,0.0
2015,per 100000 population,Batys Kazakhstan,Population of urban areas,Female,,,,,1.18
2016,per 100000 population,Batys Kazakhstan,Population of urban areas,Female,,,,,0.58
2017,per 100000 population,Batys Kazakhstan,Population of urban areas,Female,,,,,2.27
2018,per 100000 population,Batys Kazakhstan,Population of urban areas,Female,,,,,3.89
2010,per 100000 population,Zhambyl,Population of urban areas,Female,,,,,0.45
2011,per 100000 population,Zhambyl,Population of urban areas,Female,,,,,1.34
2012,per 100000 population,Zhambyl,Population of urban areas,Female,,,,,0.89
2013,per 100000 population,Zhambyl,Population of urban areas,Female,,,,,0.0
2014,per 100000 population,Zhambyl,Population of urban areas,Female,,,,,0.0
2015,per 100000 population,Zhambyl,Population of urban areas,Female,,,,,0.43
2016,per 100000 population,Zhambyl,Population of urban areas,Female,,,,,0.42
2017,per 100000 population,Zhambyl,Population of urban areas,Female,,,,,0.43
2018,per 100000 population,Zhambyl,Population of urban areas,Female,,,,,0.0
2010,per 100000 population,Karagandy,Population of urban areas,Female,,,,,0.0
2011,per 100000 population,Karagandy,Population of urban areas,Female,,,,,0.7
2012,per 100000 population,Karagandy,Population of urban areas,Female,,,,,0.53
2013,per 100000 population,Karagandy,Population of urban areas,Female,,,,,0.7
2014,per 100000 population,Karagandy,Population of urban areas,Female,,,,,0.52
2015,per 100000 population,Karagandy,Population of urban areas,Female,,,,,1.03
2016,per 100000 population,Karagandy,Population of urban areas,Female,,,,,0.17
2017,per 100000 population,Karagandy,Population of urban areas,Female,,,,,0.51
2018,per 100000 population,Karagandy,Population of urban areas,Female,,,,,0.51
2010,per 100000 population,Kostanay,Population of urban areas,Female,,,,,0.0
2011,per 100000 population,Kostanay,Population of urban areas,Female,,,,,0.0
2012,per 100000 population,Kostanay,Population of urban areas,Female,,,,,0.41
2013,per 100000 population,Kostanay,Population of urban areas,Female,,,,,0.0
2014,per 100000 population,Kostanay,Population of urban areas,Female,,,,,0.0
2015,per 100000 population,Kostanay,Population of urban areas,Female,,,,,0.0
2016,per 100000 population,Kostanay,Population of urban areas,Female,,,,,0.39
2017,per 100000 population,Kostanay,Population of urban areas,Female,,,,,0.79
2018,per 100000 population,Kostanay,Population of urban areas,Female,,,,,0.78
2010,per 100000 population,Kyzylorda,Population of urban areas,Female,,,,,0.0
2011,per 100000 population,Kyzylorda,Population of urban areas,Female,,,,,1.3
2012,per 100000 population,Kyzylorda,Population of urban areas,Female,,,,,0.0
2013,per 100000 population,Kyzylorda,Population of urban areas,Female,,,,,0.0
2014,per 100000 population,Kyzylorda,Population of urban areas,Female,,,,,0.0
2015,per 100000 population,Kyzylorda,Population of urban areas,Female,,,,,0.0
2016,per 100000 population,Kyzylorda,Population of urban areas,Female,,,,,0.0
2017,per 100000 population,Kyzylorda,Population of urban areas,Female,,,,,0.57
2018,per 100000 population,Kyzylorda,Population of urban areas,Female,,,,,0.0
2010,per 100000 population,Mangistau,Population of urban areas,Female,,,,,0.71
2011,per 100000 population,Mangistau,Population of urban areas,Female,,,,,0.7
2012,per 100000 population,Mangistau,Population of urban areas,Female,,,,,0.0
2013,per 100000 population,Mangistau,Population of urban areas,Female,,,,,0.67
2014,per 100000 population,Mangistau,Population of urban areas,Female,,,,,0.0
2015,per 100000 population,Mangistau,Population of urban areas,Female,,,,,0.74
2016,per 100000 population,Mangistau,Population of urban areas,Female,,,,,1.47
2017,per 100000 population,Mangistau,Population of urban areas,Female,,,,,0.74
2018,per 100000 population,Mangistau,Population of urban areas,Female,,,,,0.0
2010,per 100000 population,Ontustik Kazakhstan,Population of urban areas,Female,,,,,1.93
2011,per 100000 population,Ontustik Kazakhstan,Population of urban areas,Female,,,,,1.52
2012,per 100000 population,Ontustik Kazakhstan,Population of urban areas,Female,,,,,1.3
2013,per 100000 population,Ontustik Kazakhstan,Population of urban areas,Female,,,,,0.91
2014,per 100000 population,Ontustik Kazakhstan,Population of urban areas,Female,,,,,0.5
2015,per 100000 population,Ontustik Kazakhstan,Population of urban areas,Female,,,,,1.54
2016,per 100000 population,Ontustik Kazakhstan,Population of urban areas,Female,,,,,2.57
2017,per 100000 population,Ontustik Kazakhstan,Population of urban areas,Female,,,,,1.62
2010,per 100000 population,Pavlodar,Population of urban areas,Female,,,,,0.36
2011,per 100000 population,Pavlodar,Population of urban areas,Female,,,,,0.36
2012,per 100000 population,Pavlodar,Population of urban areas,Female,,,,,0.36
2013,per 100000 population,Pavlodar,Population of urban areas,Female,,,,,0.0
2014,per 100000 population,Pavlodar,Population of urban areas,Female,,,,,0.0
2015,per 100000 population,Pavlodar,Population of urban areas,Female,,,,,0.0
2016,per 100000 population,Pavlodar,Population of urban areas,Female,,,,,1.39
2017,per 100000 population,Pavlodar,Population of urban areas,Female,,,,,0.35
2018,per 100000 population,Pavlodar,Population of urban areas,Female,,,,,2.44
2010,per 100000 population,Soltustik Kazakhstan,Population of urban areas,Female,,,,,0.0
2011,per 100000 population,Soltustik Kazakhstan,Population of urban areas,Female,,,,,0.0
2012,per 100000 population,Soltustik Kazakhstan,Population of urban areas,Female,,,,,0.0
2013,per 100000 population,Soltustik Kazakhstan,Population of urban areas,Female,,,,,0.0
2014,per 100000 population,Soltustik Kazakhstan,Population of urban areas,Female,,,,,0.75
2015,per 100000 population,Soltustik Kazakhstan,Population of urban areas,Female,,,,,0.74
2016,per 100000 population,Soltustik Kazakhstan,Population of urban areas,Female,,,,,0.0
2017,per 100000 population,Soltustik Kazakhstan,Population of urban areas,Female,,,,,0.0
2018,per 100000 population,Soltustik Kazakhstan,Population of urban areas,Female,,,,,0.0
2018,per 100000 population,Turkistan,Population of urban areas,Female,,,,,0.52
2010,per 100000 population,Shygys Kazakhstan,Population of urban areas,Female,,,,,0.23
2011,per 100000 population,Shygys Kazakhstan,Population of urban areas,Female,,,,,2.97
2012,per 100000 population,Shygys Kazakhstan,Population of urban areas,Female,,,,,0.0
2013,per 100000 population,Shygys Kazakhstan,Population of urban areas,Female,,,,,2.03
2014,per 100000 population,Shygys Kazakhstan,Population of urban areas,Female,,,,,2.92
2015,per 100000 population,Shygys Kazakhstan,Population of urban areas,Female,,,,,2.45
2016,per 100000 population,Shygys Kazakhstan,Population of urban areas,Female,,,,,1.11
2017,per 100000 population,Shygys Kazakhstan,Population of urban areas,Female,,,,,2.21
2018,per 100000 population,Shygys Kazakhstan,Population of urban areas,Female,,,,,0.44
2010,per 100000 population,Nur-Sultan city,Population of urban areas,Female,,,,,0.58
2011,per 100000 population,Nur-Sultan city,Population of urban areas,Female,,,,,0.27
2012,per 100000 population,Nur-Sultan city,Population of urban areas,Female,,,,,0.0
2013,per 100000 population,Nur-Sultan city,Population of urban areas,Female,,,,,0.49
2014,per 100000 population,Nur-Sultan city,Population of urban areas,Female,,,,,0.46
2015,per 100000 population,Nur-Sultan city,Population of urban areas,Female,,,,,1.34
2016,per 100000 population,Nur-Sultan city,Population of urban areas,Female,,,,,0.21
2017,per 100000 population,Nur-Sultan city,Population of urban areas,Female,,,,,0.0
2018,per 100000 population,Nur-Sultan city,Population of urban areas,Female,,,,,0.18
2010,per 100000 population,Almaty city,Population of urban areas,Female,,,,,0.13
2011,per 100000 population,Almaty city,Population of urban areas,Female,,,,,0.13
2012,per 100000 population,Almaty city,Population of urban areas,Female,,,,,0.13
2013,per 100000 population,Almaty city,Population of urban areas,Female,,,,,0.12
2014,per 100000 population,Almaty city,Population of urban areas,Female,,,,,0.0
2015,per 100000 population,Almaty city,Population of urban areas,Female,,,,,0.0
2016,per 100000 population,Almaty city,Population of urban areas,Female,,,,,0.21
2017,per 100000 population,Almaty city,Population of urban areas,Female,,,,,0.21
2018,per 100000 population,Almaty city,Population of urban areas,Female,,,,,0.0
2018,per 100000 population,Shymkent city,Population of urban areas,Female,,,,,1.37
2010,per 100000 population,,Population of rural areas,Female,,,,,0.94
2011,per 100000 population,,Population of rural areas,Female,,,,,1.2
2012,per 100000 population,,Population of rural areas,Female,,,,,0.76
2013,per 100000 population,,Population of rural areas,Female,,,,,0.7
2014,per 100000 population,,Population of rural areas,Female,,,,,0.89
2015,per 100000 population,,Population of rural areas,Female,,,,,0.71
2016,per 100000 population,,Population of rural areas,Female,,,,,0.86
2017,per 100000 population,,Population of rural areas,Female,,,,,1.77
2018,per 100000 population,,Population of rural areas,Female,,,,,1.04
2010,per 100000 population,Akmola,Population of rural areas,Female,,,,,0.0
2011,per 100000 population,Akmola,Population of rural areas,Female,,,,,0.0
2012,per 100000 population,Akmola,Population of rural areas,Female,,,,,0.51
2013,per 100000 population,Akmola,Population of rural areas,Female,,,,,0.51
2014,per 100000 population,Akmola,Population of rural areas,Female,,,,,0.0
2015,per 100000 population,Akmola,Population of rural areas,Female,,,,,0.51
2016,per 100000 population,Akmola,Population of rural areas,Female,,,,,0.51
2017,per 100000 population,Akmola,Population of rural areas,Female,,,,,1.54
2018,per 100000 population,Akmola,Population of rural areas,Female,,,,,1.54
2010,per 100000 population,Aktobe,Population of rural areas,Female,,,,,0.0
2011,per 100000 population,Aktobe,Population of rural areas,Female,,,,,0.0
2012,per 100000 population,Aktobe,Population of rural areas,Female,,,,,0.0
2013,per 100000 population,Aktobe,Population of rural areas,Female,,,,,0.0
2014,per 100000 population,Aktobe,Population of rural areas,Female,,,,,0.0
2015,per 100000 population,Aktobe,Population of rural areas,Female,,,,,0.0
2016,per 100000 population,Aktobe,Population of rural areas,Female,,,,,0.0
2017,per 100000 population,Aktobe,Population of rural areas,Female,,,,,0.0
2018,per 100000 population,Aktobe,Population of rural areas,Female,,,,,0.0
2010,per 100000 population,Almaty,Population of rural areas,Female,,,,,1.26
2011,per 100000 population,Almaty,Population of rural areas,Female,,,,,1.78
2012,per 100000 population,Almaty,Population of rural areas,Female,,,,,0.4
2013,per 100000 population,Almaty,Population of rural areas,Female,,,,,0.0
2014,per 100000 population,Almaty,Population of rural areas,Female,,,,,0.27
2015,per 100000 population,Almaty,Population of rural areas,Female,,,,,0.27
2016,per 100000 population,Almaty,Population of rural areas,Female,,,,,0.27
2017,per 100000 population,Almaty,Population of rural areas,Female,,,,,0.26
2018,per 100000 population,Almaty,Population of rural areas,Female,,,,,0.38
2010,per 100000 population,Atyrau,Population of rural areas,Female,,,,,0.0
2011,per 100000 population,Atyrau,Population of rural areas,Female,,,,,0.0
2012,per 100000 population,Atyrau,Population of rural areas,Female,,,,,0.71
2013,per 100000 population,Atyrau,Population of rural areas,Female,,,,,0.68
2014,per 100000 population,Atyrau,Population of rural areas,Female,,,,,0.66
2015,per 100000 population,Atyrau,Population of rural areas,Female,,,,,1.95
2016,per 100000 population,Atyrau,Population of rural areas,Female,,,,,0.64
2017,per 100000 population,Atyrau,Population of rural areas,Female,,,,,0.0
2018,per 100000 population,Atyrau,Population of rural areas,Female,,,,,0.0
2010,per 100000 population,Batys Kazakhstan,Population of rural areas,Female,,,,,0.63
2011,per 100000 population,Batys Kazakhstan,Population of rural areas,Female,,,,,0.63
2012,per 100000 population,Batys Kazakhstan,Population of rural areas,Female,,,,,0.0
2013,per 100000 population,Batys Kazakhstan,Population of rural areas,Female,,,,,1.27
2014,per 100000 population,Batys Kazakhstan,Population of rural areas,Female,,,,,1.9
2015,per 100000 population,Batys Kazakhstan,Population of rural areas,Female,,,,,1.26
2016,per 100000 population,Batys Kazakhstan,Population of rural areas,Female,,,,,1.9
2017,per 100000 population,Batys Kazakhstan,Population of rural areas,Female,,,,,1.28
