Year,Units,Regions,Area,Sex,Education,Marital status,citizenship,GeoCode,Value
2017,per 100000 population,Kostanay,Population of rural areas,Male,,,,,5.0
2018,per 100000 population,Kostanay,Population of rural areas,Male,,,,,5.08
2010,per 100000 population,Kyzylorda,Population of rural areas,Male,,,,,2.45
2011,per 100000 population,Kyzylorda,Population of rural areas,Male,,,,,0.97
2012,per 100000 population,Kyzylorda,Population of rural areas,Male,,,,,0.95
2013,per 100000 population,Kyzylorda,Population of rural areas,Male,,,,,3.75
2014,per 100000 population,Kyzylorda,Population of rural areas,Male,,,,,1.85
2015,per 100000 population,Kyzylorda,Population of rural areas,Male,,,,,1.83
2016,per 100000 population,Kyzylorda,Population of rural areas,Male,,,,,0.91
2017,per 100000 population,Kyzylorda,Population of rural areas,Male,,,,,1.81
2018,per 100000 population,Kyzylorda,Population of rural areas,Male,,,,,0.0
2010,per 100000 population,Mangistau,Population of rural areas,Male,,,,,2.46
2011,per 100000 population,Mangistau,Population of rural areas,Male,,,,,3.85
2012,per 100000 population,Mangistau,Population of rural areas,Male,,,,,2.18
2013,per 100000 population,Mangistau,Population of rural areas,Male,,,,,1.38
2014,per 100000 population,Mangistau,Population of rural areas,Male,,,,,1.9
2015,per 100000 population,Mangistau,Population of rural areas,Male,,,,,0.58
2016,per 100000 population,Mangistau,Population of rural areas,Male,,,,,2.23
2017,per 100000 population,Mangistau,Population of rural areas,Male,,,,,3.18
2018,per 100000 population,Mangistau,Population of rural areas,Male,,,,,1.01
2010,per 100000 population,Ontustik Kazakhstan,Population of rural areas,Male,,,,,1.81
2011,per 100000 population,Ontustik Kazakhstan,Population of rural areas,Male,,,,,1.13
2012,per 100000 population,Ontustik Kazakhstan,Population of rural areas,Male,,,,,1.6
2013,per 100000 population,Ontustik Kazakhstan,Population of rural areas,Male,,,,,2.29
2014,per 100000 population,Ontustik Kazakhstan,Population of rural areas,Male,,,,,3.95
2015,per 100000 population,Ontustik Kazakhstan,Population of rural areas,Male,,,,,2.55
2016,per 100000 population,Ontustik Kazakhstan,Population of rural areas,Male,,,,,2.39
2017,per 100000 population,Ontustik Kazakhstan,Population of rural areas,Male,,,,,1.87
2018,per 100000 population,Ontustik Kazakhstan,Population of rural areas,Male,,,,,3.1
2010,per 100000 population,Pavlodar,Population of rural areas,Male,,,,,24.1
2011,per 100000 population,Pavlodar,Population of rural areas,Male,,,,,17.3
2012,per 100000 population,Pavlodar,Population of rural areas,Male,,,,,8.72
2013,per 100000 population,Pavlodar,Population of rural areas,Male,,,,,1.76
2014,per 100000 population,Pavlodar,Population of rural areas,Male,,,,,5.32
2015,per 100000 population,Pavlodar,Population of rural areas,Male,,,,,3.57
2016,per 100000 population,Pavlodar,Population of rural areas,Male,,,,,3.59
2017,per 100000 population,Pavlodar,Population of rural areas,Male,,,,,0.0
2018,per 100000 population,Pavlodar,Population of rural areas,Male,,,,,0.0
2010,per 100000 population,Soltustik Kazakhstan,Population of rural areas,Male,,,,,1.15
2011,per 100000 population,Soltustik Kazakhstan,Population of rural areas,Male,,,,,1.75
2012,per 100000 population,Soltustik Kazakhstan,Population of rural areas,Male,,,,,2.96
2013,per 100000 population,Soltustik Kazakhstan,Population of rural areas,Male,,,,,7.2
2014,per 100000 population,Soltustik Kazakhstan,Population of rural areas,Male,,,,,4.88
2015,per 100000 population,Soltustik Kazakhstan,Population of rural areas,Male,,,,,4.98
2016,per 100000 population,Soltustik Kazakhstan,Population of rural areas,Male,,,,,3.81
2017,per 100000 population,Soltustik Kazakhstan,Population of rural areas,Male,,,,,3.89
2018,per 100000 population,Soltustik Kazakhstan,Population of rural areas,Male,,,,,6.6
2018,per 100000 population,Turkistan,Population of rural areas,Male,,,,,3.1
2010,per 100000 population,Shygys Kazakhstan,Population of rural areas,Male,,,,,11.6
2011,per 100000 population,Shygys Kazakhstan,Population of rural areas,Male,,,,,8.92
2012,per 100000 population,Shygys Kazakhstan,Population of rural areas,Male,,,,,10.4
2013,per 100000 population,Shygys Kazakhstan,Population of rural areas,Male,,,,,7.34
2014,per 100000 population,Shygys Kazakhstan,Population of rural areas,Male,,,,,5.99
2015,per 100000 population,Shygys Kazakhstan,Population of rural areas,Male,,,,,5.33
2016,per 100000 population,Shygys Kazakhstan,Population of rural areas,Male,,,,,5.41
2017,per 100000 population,Shygys Kazakhstan,Population of rural areas,Male,,,,,5.51
2018,per 100000 population,Shygys Kazakhstan,Population of rural areas,Male,,,,,5.99
2010,per 100000 population,,,Female,,,,,3.95
2011,per 100000 population,,,Female,,,,,3.43
2012,per 100000 population,,,Female,,,,,3.03
2013,per 100000 population,,,Female,,,,,2.54
2014,per 100000 population,,,Female,,,,,2.54
2015,per 100000 population,,,Female,,,,,2.32
2016,per 100000 population,,,Female,,,,,1.96
2017,per 100000 population,,,Female,,,,,1.89
2018,per 100000 population,,,Female,,,,,1.72
2010,per 100000 population,Akmola,,Female,,,,,6.31
2011,per 100000 population,Akmola,,Female,,,,,6.07
2012,per 100000 population,Akmola,,Female,,,,,4.49
2013,per 100000 population,Akmola,,Female,,,,,3.69
2014,per 100000 population,Akmola,,Female,,,,,4.2
2015,per 100000 population,Akmola,,Female,,,,,5.23
2016,per 100000 population,Akmola,,Female,,,,,4.19
2017,per 100000 population,Akmola,,Female,,,,,4.21
2018,per 100000 population,Akmola,,Female,,,,,3.42
2010,per 100000 population,Aktobe,,Female,,,,,3.25
2011,per 100000 population,Aktobe,,Female,,,,,2.22
2012,per 100000 population,Aktobe,,Female,,,,,2.68
2013,per 100000 population,Aktobe,,Female,,,,,2.41
2014,per 100000 population,Aktobe,,Female,,,,,1.18
2015,per 100000 population,Aktobe,,Female,,,,,2.1
2016,per 100000 population,Aktobe,,Female,,,,,0.46
2017,per 100000 population,Aktobe,,Female,,,,,0.45
2018,per 100000 population,Aktobe,,Female,,,,,1.12
2010,per 100000 population,Almaty,,Female,,,,,3.92
2011,per 100000 population,Almaty,,Female,,,,,2.49
2012,per 100000 population,Almaty,,Female,,,,,3.57
2013,per 100000 population,Almaty,,Female,,,,,2.8
2014,per 100000 population,Almaty,,Female,,,,,2.32
2015,per 100000 population,Almaty,,Female,,,,,3.97
2016,per 100000 population,Almaty,,Female,,,,,2.11
2017,per 100000 population,Almaty,,Female,,,,,2.47
2018,per 100000 population,Almaty,,Female,,,,,2.54
2010,per 100000 population,Atyrau,,Female,,,,,0.74
2011,per 100000 population,Atyrau,,Female,,,,,4.01
2012,per 100000 population,Atyrau,,Female,,,,,1.79
2013,per 100000 population,Atyrau,,Female,,,,,1.4
2014,per 100000 population,Atyrau,,Female,,,,,3.76
2015,per 100000 population,Atyrau,,Female,,,,,0.67
2016,per 100000 population,Atyrau,,Female,,,,,0.0
2017,per 100000 population,Atyrau,,Female,,,,,0.32
2018,per 100000 population,Atyrau,,Female,,,,,0.94
2010,per 100000 population,Batys Kazakhstan,,Female,,,,,4.14
2011,per 100000 population,Batys Kazakhstan,,Female,,,,,3.8
2012,per 100000 population,Batys Kazakhstan,,Female,,,,,1.89
2013,per 100000 population,Batys Kazakhstan,,Female,,,,,1.56
2014,per 100000 population,Batys Kazakhstan,,Female,,,,,2.47
2015,per 100000 population,Batys Kazakhstan,,Female,,,,,1.53
2016,per 100000 population,Batys Kazakhstan,,Female,,,,,2.42
2017,per 100000 population,Batys Kazakhstan,,Female,,,,,0.9
2018,per 100000 population,Batys Kazakhstan,,Female,,,,,2.09
2010,per 100000 population,Zhambyl,,Female,,,,,2.25
2011,per 100000 population,Zhambyl,,Female,,,,,3.9
2012,per 100000 population,Zhambyl,,Female,,,,,3.68
2013,per 100000 population,Zhambyl,,Female,,,,,5.82
2014,per 100000 population,Zhambyl,,Female,,,,,1.8
2015,per 100000 population,Zhambyl,,Female,,,,,1.42
2016,per 100000 population,Zhambyl,,Female,,,,,1.41
2017,per 100000 population,Zhambyl,,Female,,,,,1.06
2018,per 100000 population,Zhambyl,,Female,,,,,1.4
2010,per 100000 population,Karagandy,,Female,,,,,6.32
2011,per 100000 population,Karagandy,,Female,,,,,6.57
2012,per 100000 population,Karagandy,,Female,,,,,5.29
2013,per 100000 population,Karagandy,,Female,,,,,2.64
2014,per 100000 population,Karagandy,,Female,,,,,3.31
2015,per 100000 population,Karagandy,,Female,,,,,2.89
2016,per 100000 population,Karagandy,,Female,,,,,2.33
2017,per 100000 population,Karagandy,,Female,,,,,2.06
2018,per 100000 population,Karagandy,,Female,,,,,1.52
2010,per 100000 population,Kostanay,,Female,,,,,6.86
2011,per 100000 population,Kostanay,,Female,,,,,5.38
2012,per 100000 population,Kostanay,,Female,,,,,5.17
2013,per 100000 population,Kostanay,,Female,,,,,3.87
2014,per 100000 population,Kostanay,,Female,,,,,6.45
2015,per 100000 population,Kostanay,,Female,,,,,4.51
2016,per 100000 population,Kostanay,,Female,,,,,3.02
2017,per 100000 population,Kostanay,,Female,,,,,2.38
2018,per 100000 population,Kostanay,,Female,,,,,1.74
2010,per 100000 population,Kyzylorda,,Female,,,,,1.72
2011,per 100000 population,Kyzylorda,,Female,,,,,0.28
2012,per 100000 population,Kyzylorda,,Female,,,,,0.28
2013,per 100000 population,Kyzylorda,,Female,,,,,1.36
2014,per 100000 population,Kyzylorda,,Female,,,,,0.54
2015,per 100000 population,Kyzylorda,,Female,,,,,1.05
2016,per 100000 population,Kyzylorda,,Female,,,,,0.52
2017,per 100000 population,Kyzylorda,,Female,,,,,1.03
2018,per 100000 population,Kyzylorda,,Female,,,,,0.51
2010,per 100000 population,Mangistau,,Female,,,,,0.77
2011,per 100000 population,Mangistau,,Female,,,,,1.48
2012,per 100000 population,Mangistau,,Female,,,,,0.36
2013,per 100000 population,Mangistau,,Female,,,,,0.34
2014,per 100000 population,Mangistau,,Female,,,,,2.0
2015,per 100000 population,Mangistau,,Female,,,,,0.32
2016,per 100000 population,Mangistau,,Female,,,,,0.94
2017,per 100000 population,Mangistau,,Female,,,,,0.31
2018,per 100000 population,Mangistau,,Female,,,,,2.08
2010,per 100000 population,Ontustik Kazakhstan,,Female,,,,,1.71
2011,per 100000 population,Ontustik Kazakhstan,,Female,,,,,1.37
2012,per 100000 population,Ontustik Kazakhstan,,Female,,,,,1.05
2013,per 100000 population,Ontustik Kazakhstan,,Female,,,,,2.2
2014,per 100000 population,Ontustik Kazakhstan,,Female,,,,,2.73
2015,per 100000 population,Ontustik Kazakhstan,,Female,,,,,1.84
2016,per 100000 population,Ontustik Kazakhstan,,Female,,,,,2.71
2017,per 100000 population,Ontustik Kazakhstan,,Female,,,,,2.47
2018,per 100000 population,Ontustik Kazakhstan,,Female,,,,,1.75
2010,per 100000 population,Pavlodar,,Female,,,,,6.59
2011,per 100000 population,Pavlodar,,Female,,,,,3.54
2012,per 100000 population,Pavlodar,,Female,,,,,3.53
2013,per 100000 population,Pavlodar,,Female,,,,,1.51
2014,per 100000 population,Pavlodar,,Female,,,,,2.01
2015,per 100000 population,Pavlodar,,Female,,,,,0.25
2016,per 100000 population,Pavlodar,,Female,,,,,1.0
2017,per 100000 population,Pavlodar,,Female,,,,,0.75
2018,per 100000 population,Pavlodar,,Female,,,,,0.5
2010,per 100000 population,Soltustik Kazakhstan,,Female,,,,,1.61
2011,per 100000 population,Soltustik Kazakhstan,,Female,,,,,2.28
2012,per 100000 population,Soltustik Kazakhstan,,Female,,,,,1.97
2013,per 100000 population,Soltustik Kazakhstan,,Female,,,,,1.65
2014,per 100000 population,Soltustik Kazakhstan,,Female,,,,,2.0
2015,per 100000 population,Soltustik Kazakhstan,,Female,,,,,1.34
2016,per 100000 population,Soltustik Kazakhstan,,Female,,,,,2.7
2017,per 100000 population,Soltustik Kazakhstan,,Female,,,,,3.07
2018,per 100000 population,Soltustik Kazakhstan,,Female,,,,,2.75
2018,per 100000 population,Turkistan,,Female,,,,,2.25
2010,per 100000 population,Shygys Kazakhstan,,Female,,,,,6.4
2011,per 100000 population,Shygys Kazakhstan,,Female,,,,,4.37
2012,per 100000 population,Shygys Kazakhstan,,Female,,,,,4.24
2013,per 100000 population,Shygys Kazakhstan,,Female,,,,,2.05
2014,per 100000 population,Shygys Kazakhstan,,Female,,,,,1.78
2015,per 100000 population,Shygys Kazakhstan,,Female,,,,,2.87
2016,per 100000 population,Shygys Kazakhstan,,Female,,,,,1.65
2017,per 100000 population,Shygys Kazakhstan,,Female,,,,,1.93
2018,per 100000 population,Shygys Kazakhstan,,Female,,,,,1.66
2010,per 100000 population,Nur-Sultan city,,Female,,,,,4.92
2011,per 100000 population,Nur-Sultan city,,Female,,,,,3.23
2012,per 100000 population,Nur-Sultan city,,Female,,,,,4.07
2013,per 100000 population,Nur-Sultan city,,Female,,,,,2.91
2014,per 100000 population,Nur-Sultan city,,Female,,,,,3.48
2015,per 100000 population,Nur-Sultan city,,Female,,,,,3.13
2016,per 100000 population,Nur-Sultan city,,Female,,,,,1.46
2017,per 100000 population,Nur-Sultan city,,Female,,,,,2.5
2018,per 100000 population,Nur-Sultan city,,Female,,,,,1.64
2010,per 100000 population,Almaty city,,Female,,,,,4.08
2011,per 100000 population,Almaty city,,Female,,,,,4.37
2012,per 100000 population,Almaty city,,Female,,,,,3.02
2013,per 100000 population,Almaty city,,Female,,,,,2.46
2014,per 100000 population,Almaty city,,Female,,,,,1.4
2015,per 100000 population,Almaty city,,Female,,,,,1.54
2016,per 100000 population,Almaty city,,Female,,,,,2.03
2017,per 100000 population,Almaty city,,Female,,,,,1.76
2018,per 100000 population,Almaty city,,Female,,,,,1.51
2018,per 100000 population,Shymkent city,,Female,,,,,0.79
2010,per 100000 population,,Population of urban areas,Female,,,,,4.59
2011,per 100000 population,,Population of urban areas,Female,,,,,3.8
2012,per 100000 population,,Population of urban areas,Female,,,,,3.7
2013,per 100000 population,,Population of urban areas,Female,,,,,2.74
2014,per 100000 population,,Population of urban areas,Female,,,,,2.46
2015,per 100000 population,,Population of urban areas,Female,,,,,2.2
2016,per 100000 population,,Population of urban areas,Female,,,,,1.75
2017,per 100000 population,,Population of urban areas,Female,,,,,1.83
2018,per 100000 population,,Population of urban areas,Female,,,,,1.5
2010,per 100000 population,Akmola,Population of urban areas,Female,,,,,7.67
2011,per 100000 population,Akmola,Population of urban areas,Female,,,,,7.14
2012,per 100000 population,Akmola,Population of urban areas,Female,,,,,3.84
2013,per 100000 population,Akmola,Population of urban areas,Female,,,,,2.72
2014,per 100000 population,Akmola,Population of urban areas,Female,,,,,4.34
2015,per 100000 population,Akmola,Population of urban areas,Female,,,,,7.01
2016,per 100000 population,Akmola,Population of urban areas,Female,,,,,4.31
2017,per 100000 population,Akmola,Population of urban areas,Female,,,,,3.25
2018,per 100000 population,Akmola,Population of urban areas,Female,,,,,2.71
2010,per 100000 population,Aktobe,Population of urban areas,Female,,,,,2.4
2011,per 100000 population,Aktobe,Population of urban areas,Female,,,,,1.96
2012,per 100000 population,Aktobe,Population of urban areas,Female,,,,,3.87
2013,per 100000 population,Aktobe,Population of urban areas,Female,,,,,1.91
2014,per 100000 population,Aktobe,Population of urban areas,Female,,,,,0.75
2015,per 100000 population,Aktobe,Population of urban areas,Female,,,,,1.84
2016,per 100000 population,Aktobe,Population of urban areas,Female,,,,,0.0
2017,per 100000 population,Aktobe,Population of urban areas,Female,,,,,0.71
2018,per 100000 population,Aktobe,Population of urban areas,Female,,,,,1.26
2010,per 100000 population,Almaty,Population of urban areas,Female,,,,,6.56
2011,per 100000 population,Almaty,Population of urban areas,Female,,,,,2.59
2012,per 100000 population,Almaty,Population of urban areas,Female,,,,,7.23
2013,per 100000 population,Almaty,Population of urban areas,Female,,,,,5.03
2014,per 100000 population,Almaty,Population of urban areas,Female,,,,,1.65
2015,per 100000 population,Almaty,Population of urban areas,Female,,,,,4.49
2016,per 100000 population,Almaty,Population of urban areas,Female,,,,,1.62
2017,per 100000 population,Almaty,Population of urban areas,Female,,,,,2.86
2018,per 100000 population,Almaty,Population of urban areas,Female,,,,,3.33
2010,per 100000 population,Atyrau,Population of urban areas,Female,,,,,0.76
2011,per 100000 population,Atyrau,Population of urban areas,Female,,,,,4.46
2012,per 100000 population,Atyrau,Population of urban areas,Female,,,,,2.17
2013,per 100000 population,Atyrau,Population of urban areas,Female,,,,,0.72
2014,per 100000 population,Atyrau,Population of urban areas,Female,,,,,1.42
2015,per 100000 population,Atyrau,Population of urban areas,Female,,,,,0.69
2016,per 100000 population,Atyrau,Population of urban areas,Female,,,,,0.0
2017,per 100000 population,Atyrau,Population of urban areas,Female,,,,,0.65
2018,per 100000 population,Atyrau,Population of urban areas,Female,,,,,0.59
2010,per 100000 population,Batys Kazakhstan,Population of urban areas,Female,,,,,5.2
2011,per 100000 population,Batys Kazakhstan,Population of urban areas,Female,,,,,4.44
2012,per 100000 population,Batys Kazakhstan,Population of urban areas,Female,,,,,1.86
2013,per 100000 population,Batys Kazakhstan,Population of urban areas,Female,,,,,0.61
2014,per 100000 population,Batys Kazakhstan,Population of urban areas,Female,,,,,1.8
2015,per 100000 population,Batys Kazakhstan,Population of urban areas,Female,,,,,1.18
2016,per 100000 population,Batys Kazakhstan,Population of urban areas,Female,,,,,2.32
2017,per 100000 population,Batys Kazakhstan,Population of urban areas,Female,,,,,1.13
2018,per 100000 population,Batys Kazakhstan,Population of urban areas,Female,,,,,0.56
2010,per 100000 population,Zhambyl,Population of urban areas,Female,,,,,4.03
2011,per 100000 population,Zhambyl,Population of urban areas,Female,,,,,3.58
2012,per 100000 population,Zhambyl,Population of urban areas,Female,,,,,4.9
2013,per 100000 population,Zhambyl,Population of urban areas,Female,,,,,9.65
2014,per 100000 population,Zhambyl,Population of urban areas,Female,,,,,2.16
2015,per 100000 population,Zhambyl,Population of urban areas,Female,,,,,0.85
2016,per 100000 population,Zhambyl,Population of urban areas,Female,,,,,0.42
2017,per 100000 population,Zhambyl,Population of urban areas,Female,,,,,0.43
2018,per 100000 population,Zhambyl,Population of urban areas,Female,,,,,1.28
2010,per 100000 population,Karagandy,Population of urban areas,Female,,,,,6.74
2011,per 100000 population,Karagandy,Population of urban areas,Female,,,,,7.4
2012,per 100000 population,Karagandy,Population of urban areas,Female,,,,,5.6
2013,per 100000 population,Karagandy,Population of urban areas,Female,,,,,3.31
2014,per 100000 population,Karagandy,Population of urban areas,Female,,,,,3.62
2015,per 100000 population,Karagandy,Population of urban areas,Female,,,,,2.74
2016,per 100000 population,Karagandy,Population of urban areas,Female,,,,,2.9
2017,per 100000 population,Karagandy,Population of urban areas,Female,,,,,2.21
2018,per 100000 population,Karagandy,Population of urban areas,Female,,,,,1.88
2010,per 100000 population,Kostanay,Population of urban areas,Female,,,,,6.24
2011,per 100000 population,Kostanay,Population of urban areas,Female,,,,,4.55
2012,per 100000 population,Kostanay,Population of urban areas,Female,,,,,6.98
2013,per 100000 population,Kostanay,Population of urban areas,Female,,,,,3.66
2014,per 100000 population,Kostanay,Population of urban areas,Female,,,,,4.83
2015,per 100000 population,Kostanay,Population of urban areas,Female,,,,,4.38
2016,per 100000 population,Kostanay,Population of urban areas,Female,,,,,1.58
2017,per 100000 population,Kostanay,Population of urban areas,Female,,,,,1.96
2018,per 100000 population,Kostanay,Population of urban areas,Female,,,,,1.95
2010,per 100000 population,Kyzylorda,Population of urban areas,Female,,,,,0.66
2011,per 100000 population,Kyzylorda,Population of urban areas,Female,,,,,0.0
2012,per 100000 population,Kyzylorda,Population of urban areas,Female,,,,,0.0
2013,per 100000 population,Kyzylorda,Population of urban areas,Female,,,,,1.25
2014,per 100000 population,Kyzylorda,Population of urban areas,Female,,,,,0.61
2015,per 100000 population,Kyzylorda,Population of urban areas,Female,,,,,1.19
2016,per 100000 population,Kyzylorda,Population of urban areas,Female,,,,,0.58
2017,per 100000 population,Kyzylorda,Population of urban areas,Female,,,,,2.28
2018,per 100000 population,Kyzylorda,Population of urban areas,Female,,,,,0.56
2010,per 100000 population,Mangistau,Population of urban areas,Female,,,,,1.43
2011,per 100000 population,Mangistau,Population of urban areas,Female,,,,,2.09
2012,per 100000 population,Mangistau,Population of urban areas,Female,,,,,0.68
2013,per 100000 population,Mangistau,Population of urban areas,Female,,,,,0.0
2014,per 100000 population,Mangistau,Population of urban areas,Female,,,,,2.82
2015,per 100000 population,Mangistau,Population of urban areas,Female,,,,,0.74
2016,per 100000 population,Mangistau,Population of urban areas,Female,,,,,1.47
2017,per 100000 population,Mangistau,Population of urban areas,Female,,,,,0.74
2018,per 100000 population,Mangistau,Population of urban areas,Female,,,,,2.96
2010,per 100000 population,Ontustik Kazakhstan,Population of urban areas,Female,,,,,2.12
2011,per 100000 population,Ontustik Kazakhstan,Population of urban areas,Female,,,,,2.09
2012,per 100000 population,Ontustik Kazakhstan,Population of urban areas,Female,,,,,1.68
2013,per 100000 population,Ontustik Kazakhstan,Population of urban areas,Female,,,,,2.56
2014,per 100000 population,Ontustik Kazakhstan,Population of urban areas,Female,,,,,3.68
2015,per 100000 population,Ontustik Kazakhstan,Population of urban areas,Female,,,,,2.0
2016,per 100000 population,Ontustik Kazakhstan,Population of urban areas,Female,,,,,2.42
2017,per 100000 population,Ontustik Kazakhstan,Population of urban areas,Female,,,,,2.51
2018,per 100000 population,Ontustik Kazakhstan,Population of urban areas,Female,,,,,1.42
2010,per 100000 population,Pavlodar,Population of urban areas,Female,,,,,4.71
2011,per 100000 population,Pavlodar,Population of urban areas,Female,,,,,2.53
2012,per 100000 population,Pavlodar,Population of urban areas,Female,,,,,3.23
2013,per 100000 population,Pavlodar,Population of urban areas,Female,,,,,1.78
2014,per 100000 population,Pavlodar,Population of urban areas,Female,,,,,2.46
2015,per 100000 population,Pavlodar,Population of urban areas,Female,,,,,0.35
2016,per 100000 population,Pavlodar,Population of urban areas,Female,,,,,0.69
2017,per 100000 population,Pavlodar,Population of urban areas,Female,,,,,0.7
2018,per 100000 population,Pavlodar,Population of urban areas,Female,,,,,0.35
2010,per 100000 population,Soltustik Kazakhstan,Population of urban areas,Female,,,,,0.77
2011,per 100000 population,Soltustik Kazakhstan,Population of urban areas,Female,,,,,0.76
2012,per 100000 population,Soltustik Kazakhstan,Population of urban areas,Female,,,,,2.29
2013,per 100000 population,Soltustik Kazakhstan,Population of urban areas,Female,,,,,1.52
2014,per 100000 population,Soltustik Kazakhstan,Population of urban areas,Female,,,,,1.51
2015,per 100000 population,Soltustik Kazakhstan,Population of urban areas,Female,,,,,0.0
2016,per 100000 population,Soltustik Kazakhstan,Population of urban areas,Female,,,,,1.47
2017,per 100000 population,Soltustik Kazakhstan,Population of urban areas,Female,,,,,1.46
2018,per 100000 population,Soltustik Kazakhstan,Population of urban areas,Female,,,,,0.73
2018,per 100000 population,Turkistan,Population of urban areas,Female,,,,,3.1
2010,per 100000 population,Shygys Kazakhstan,Population of urban areas,Female,,,,,8.02
2011,per 100000 population,Shygys Kazakhstan,Population of urban areas,Female,,,,,3.88
2012,per 100000 population,Shygys Kazakhstan,Population of urban areas,Female,,,,,4.32
2013,per 100000 population,Shygys Kazakhstan,Population of urban areas,Female,,,,,1.58
2014,per 100000 population,Shygys Kazakhstan,Population of urban areas,Female,,,,,1.35
2015,per 100000 population,Shygys Kazakhstan,Population of urban areas,Female,,,,,2.23
2016,per 100000 population,Shygys Kazakhstan,Population of urban areas,Female,,,,,1.55
2017,per 100000 population,Shygys Kazakhstan,Population of urban areas,Female,,,,,1.54
2018,per 100000 population,Shygys Kazakhstan,Population of urban areas,Female,,,,,1.1
2010,per 100000 population,Nur-Sultan city,Population of urban areas,Female,,,,,4.92
2011,per 100000 population,Nur-Sultan city,Population of urban areas,Female,,,,,3.23
2012,per 100000 population,Nur-Sultan city,Population of urban areas,Female,,,,,4.07
2013,per 100000 population,Nur-Sultan city,Population of urban areas,Female,,,,,2.91
2014,per 100000 population,Nur-Sultan city,Population of urban areas,Female,,,,,3.48
2015,per 100000 population,Nur-Sultan city,Population of urban areas,Female,,,,,3.13
2016,per 100000 population,Nur-Sultan city,Population of urban areas,Female,,,,,1.46
2017,per 100000 population,Nur-Sultan city,Population of urban areas,Female,,,,,2.5
2018,per 100000 population,Nur-Sultan city,Population of urban areas,Female,,,,,1.64
2010,per 100000 population,Almaty city,Population of urban areas,Female,,,,,4.08
2011,per 100000 population,Almaty city,Population of urban areas,Female,,,,,4.37
2012,per 100000 population,Almaty city,Population of urban areas,Female,,,,,3.02
2013,per 100000 population,Almaty city,Population of urban areas,Female,,,,,2.46
2014,per 100000 population,Almaty city,Population of urban areas,Female,,,,,1.4
2015,per 100000 population,Almaty city,Population of urban areas,Female,,,,,1.54
2016,per 100000 population,Almaty city,Population of urban areas,Female,,,,,2.03
2017,per 100000 population,Almaty city,Population of urban areas,Female,,,,,1.76
2018,per 100000 population,Almaty city,Population of urban areas,Female,,,,,1.51
2018,per 100000 population,Shymkent city,Population of urban areas,Female,,,,,0.79
2010,per 100000 population,,Population of rural areas,Female,,,,,3.14
2011,per 100000 population,,Population of rural areas,Female,,,,,2.95
2012,per 100000 population,,Population of rural areas,Female,,,,,2.16
2013,per 100000 population,,Population of rural areas,Female,,,,,2.29
2014,per 100000 population,,Population of rural areas,Female,,,,,2.64
2015,per 100000 population,,Population of rural areas,Female,,,,,2.47
2016,per 100000 population,,Population of rural areas,Female,,,,,2.25
2017,per 100000 population,,Population of rural areas,Female,,,,,1.98
2018,per 100000 population,,Population of rural areas,Female,,,,,2.04
2010,per 100000 population,Akmola,Population of rural areas,Female,,,,,5.06
2011,per 100000 population,Akmola,Population of rural areas,Female,,,,,5.08
2012,per 100000 population,Akmola,Population of rural areas,Female,,,,,5.1
2013,per 100000 population,Akmola,Population of rural areas,Female,,,,,4.59
2014,per 100000 population,Akmola,Population of rural areas,Female,,,,,4.08
2015,per 100000 population,Akmola,Population of rural areas,Female,,,,,3.55
2016,per 100000 population,Akmola,Population of rural areas,Female,,,,,4.08
2017,per 100000 population,Akmola,Population of rural areas,Female,,,,,5.12
2018,per 100000 population,Akmola,Population of rural areas,Female,,,,,4.08
2010,per 100000 population,Aktobe,Population of rural areas,Female,,,,,4.67
2011,per 100000 population,Aktobe,Population of rural areas,Female,,,,,2.66
2012,per 100000 population,Aktobe,Population of rural areas,Female,,,,,0.66
2013,per 100000 population,Aktobe,Population of rural areas,Female,,,,,3.24
2014,per 100000 population,Aktobe,Population of rural areas,Female,,,,,1.92
2015,per 100000 population,Aktobe,Population of rural areas,Female,,,,,2.55
2016,per 100000 population,Aktobe,Population of rural areas,Female,,,,,1.27
2017,per 100000 population,Aktobe,Population of rural areas,Female,,,,,0.0
2018,per 100000 population,Aktobe,Population of rural areas,Female,,,,,0.79
2010,per 100000 population,Almaty,Population of rural areas,Female,,,,,3.07
2011,per 100000 population,Almaty,Population of rural areas,Female,,,,,2.46
2012,per 100000 population,Almaty,Population of rural areas,Female,,,,,2.41
2013,per 100000 population,Almaty,Population of rural areas,Female,,,,,2.1
2014,per 100000 population,Almaty,Population of rural areas,Female,,,,,2.53
2015,per 100000 population,Almaty,Population of rural areas,Female,,,,,3.8
2016,per 100000 population,Almaty,Population of rural areas,Female,,,,,2.27
2017,per 100000 population,Almaty,Population of rural areas,Female,,,,,2.35
2018,per 100000 population,Almaty,Population of rural areas,Female,,,,,2.3
2010,per 100000 population,Atyrau,Population of rural areas,Female,,,,,0.73
2011,per 100000 population,Atyrau,Population of rural areas,Female,,,,,3.58
2012,per 100000 population,Atyrau,Population of rural areas,Female,,,,,1.41
2013,per 100000 population,Atyrau,Population of rural areas,Female,,,,,2.05
2014,per 100000 population,Atyrau,Population of rural areas,Female,,,,,5.93
2015,per 100000 population,Atyrau,Population of rural areas,Female,,,,,0.65
2016,per 100000 population,Atyrau,Population of rural areas,Female,,,,,0.0
2017,per 100000 population,Atyrau,Population of rural areas,Female,,,,,0.0
2018,per 100000 population,Atyrau,Population of rural areas,Female,,,,,1.35
