Year,Units,Өңірлер,Аймақ,Жынысы,Білім беру,Отбасылық жағдайы,азаматтығы,GeoCode,Value
2013,100 000 халыққа,Батыс Қазақстан,сельское население,ерлер,,,,,3.78
2014,100 000 халыққа,Батыс Қазақстан,сельское население,ерлер,,,,,1.88
2015,100 000 халыққа,Батыс Қазақстан,сельское население,ерлер,,,,,3.74
2016,100 000 халыққа,Батыс Қазақстан,сельское население,ерлер,,,,,3.74
2017,100 000 халыққа,Батыс Қазақстан,сельское население,ерлер,,,,,1.26
2018,100 000 халыққа,Батыс Қазақстан,сельское население,ерлер,,,,,5.68
2010,100 000 халыққа,Жамбыл,сельское население,ерлер,,,,,4.53
2011,100 000 халыққа,Жамбыл,сельское население,ерлер,,,,,5.73
2012,100 000 халыққа,Жамбыл,сельское население,ерлер,,,,,7.21
2013,100 000 халыққа,Жамбыл,сельское население,ерлер,,,,,4.95
2014,100 000 халыққа,Жамбыл,сельское население,ерлер,,,,,6.11
2015,100 000 халыққа,Жамбыл,сельское население,ерлер,,,,,2.12
2016,100 000 халыққа,Жамбыл,сельское население,ерлер,,,,,3.0
2017,100 000 халыққа,Жамбыл,сельское население,ерлер,,,,,2.37
2018,100 000 халыққа,Жамбыл,сельское население,ерлер,,,,,1.76
2010,100 000 халыққа,Қарағанды,сельское население,ерлер,,,,,8.05
2011,100 000 халыққа,Қарағанды,сельское население,ерлер,,,,,4.72
2012,100 000 халыққа,Қарағанды,сельское население,ерлер,,,,,12.8
2013,100 000 халыққа,Қарағанды,сельское население,ерлер,,,,,5.42
2014,100 000 халыққа,Қарағанды,сельское население,ерлер,,,,,3.41
2015,100 000 халыққа,Қарағанды,сельское население,ерлер,,,,,8.23
2016,100 000 халыққа,Қарағанды,сельское население,ерлер,,,,,4.84
2017,100 000 халыққа,Қарағанды,сельское население,ерлер,,,,,3.5
2018,100 000 халыққа,Қарағанды,сельское население,ерлер,,,,,1.41
2010,100 000 халыққа,Қостанай,сельское население,ерлер,,,,,17.7
2011,100 000 халыққа,Қостанай,сельское население,ерлер,,,,,14.1
2012,100 000 халыққа,Қостанай,сельское население,ерлер,,,,,12.4
2013,100 000 халыққа,Қостанай,сельское население,ерлер,,,,,11.0
2014,100 000 халыққа,Қостанай,сельское население,ерлер,,,,,11.1
2015,100 000 халыққа,Қостанай,сельское население,ерлер,,,,,10.7
2016,100 000 халыққа,Қостанай,сельское население,ерлер,,,,,11.4
2017,100 000 халыққа,Қостанай,сельское население,ерлер,,,,,5.0
2018,100 000 халыққа,Қостанай,сельское население,ерлер,,,,,5.08
2010,100 000 халыққа,Қызылорда,сельское население,ерлер,,,,,2.45
2011,100 000 халыққа,Қызылорда,сельское население,ерлер,,,,,0.97
2012,100 000 халыққа,Қызылорда,сельское население,ерлер,,,,,0.95
2013,100 000 халыққа,Қызылорда,сельское население,ерлер,,,,,3.75
2014,100 000 халыққа,Қызылорда,сельское население,ерлер,,,,,1.85
2015,100 000 халыққа,Қызылорда,сельское население,ерлер,,,,,1.83
2016,100 000 халыққа,Қызылорда,сельское население,ерлер,,,,,0.91
2017,100 000 халыққа,Қызылорда,сельское население,ерлер,,,,,1.81
2018,100 000 халыққа,Қызылорда,сельское население,ерлер,,,,,0.0
2010,100 000 халыққа,Маңғыстау,сельское население,ерлер,,,,,2.46
2011,100 000 халыққа,Маңғыстау,сельское население,ерлер,,,,,3.85
2012,100 000 халыққа,Маңғыстау,сельское население,ерлер,,,,,2.18
2013,100 000 халыққа,Маңғыстау,сельское население,ерлер,,,,,1.38
2014,100 000 халыққа,Маңғыстау,сельское население,ерлер,,,,,1.9
2015,100 000 халыққа,Маңғыстау,сельское население,ерлер,,,,,0.58
2016,100 000 халыққа,Маңғыстау,сельское население,ерлер,,,,,2.23
2017,100 000 халыққа,Маңғыстау,сельское население,ерлер,,,,,3.18
2018,100 000 халыққа,Маңғыстау,сельское население,ерлер,,,,,1.01
2010,100 000 халыққа,Оңтүстік Қазақстан,сельское население,ерлер,,,,,1.81
2011,100 000 халыққа,Оңтүстік Қазақстан,сельское население,ерлер,,,,,1.13
2012,100 000 халыққа,Оңтүстік Қазақстан,сельское население,ерлер,,,,,1.6
2013,100 000 халыққа,Оңтүстік Қазақстан,сельское население,ерлер,,,,,2.29
2014,100 000 халыққа,Оңтүстік Қазақстан,сельское население,ерлер,,,,,3.95
2015,100 000 халыққа,Оңтүстік Қазақстан,сельское население,ерлер,,,,,2.55
2016,100 000 халыққа,Оңтүстік Қазақстан,сельское население,ерлер,,,,,2.39
2017,100 000 халыққа,Оңтүстік Қазақстан,сельское население,ерлер,,,,,1.87
2018,100 000 халыққа,Оңтүстік Қазақстан,сельское население,ерлер,,,,,3.1
2010,100 000 халыққа,Павлодар,сельское население,ерлер,,,,,24.1
2011,100 000 халыққа,Павлодар,сельское население,ерлер,,,,,17.3
2012,100 000 халыққа,Павлодар,сельское население,ерлер,,,,,8.72
2013,100 000 халыққа,Павлодар,сельское население,ерлер,,,,,1.76
2014,100 000 халыққа,Павлодар,сельское население,ерлер,,,,,5.32
2015,100 000 халыққа,Павлодар,сельское население,ерлер,,,,,3.57
2016,100 000 халыққа,Павлодар,сельское население,ерлер,,,,,3.59
2017,100 000 халыққа,Павлодар,сельское население,ерлер,,,,,0.0
2018,100 000 халыққа,Павлодар,сельское население,ерлер,,,,,0.0
2010,100 000 халыққа,Солтүстік Қазақстан,сельское население,ерлер,,,,,1.15
2011,100 000 халыққа,Солтүстік Қазақстан,сельское население,ерлер,,,,,1.75
2012,100 000 халыққа,Солтүстік Қазақстан,сельское население,ерлер,,,,,2.96
2013,100 000 халыққа,Солтүстік Қазақстан,сельское население,ерлер,,,,,7.2
2014,100 000 халыққа,Солтүстік Қазақстан,сельское население,ерлер,,,,,4.88
2015,100 000 халыққа,Солтүстік Қазақстан,сельское население,ерлер,,,,,4.98
2016,100 000 халыққа,Солтүстік Қазақстан,сельское население,ерлер,,,,,3.81
2017,100 000 халыққа,Солтүстік Қазақстан,сельское население,ерлер,,,,,3.89
2018,100 000 халыққа,Солтүстік Қазақстан,сельское население,ерлер,,,,,6.6
2018,100 000 халыққа,Түркістан,сельское население,ерлер,,,,,3.1
2010,100 000 халыққа,Шығыс Қазақстан,сельское население,ерлер,,,,,11.6
2011,100 000 халыққа,Шығыс Қазақстан,сельское население,ерлер,,,,,8.92
2012,100 000 халыққа,Шығыс Қазақстан,сельское население,ерлер,,,,,10.4
2013,100 000 халыққа,Шығыс Қазақстан,сельское население,ерлер,,,,,7.34
2014,100 000 халыққа,Шығыс Қазақстан,сельское население,ерлер,,,,,5.99
2015,100 000 халыққа,Шығыс Қазақстан,сельское население,ерлер,,,,,5.33
2016,100 000 халыққа,Шығыс Қазақстан,сельское население,ерлер,,,,,5.41
2017,100 000 халыққа,Шығыс Қазақстан,сельское население,ерлер,,,,,5.51
2018,100 000 халыққа,Шығыс Қазақстан,сельское население,ерлер,,,,,5.99
2010,100 000 халыққа,,,әйелдер,,,,,3.95
2011,100 000 халыққа,,,әйелдер,,,,,3.43
2012,100 000 халыққа,,,әйелдер,,,,,3.03
2013,100 000 халыққа,,,әйелдер,,,,,2.54
2014,100 000 халыққа,,,әйелдер,,,,,2.54
2015,100 000 халыққа,,,әйелдер,,,,,2.32
2016,100 000 халыққа,,,әйелдер,,,,,1.96
2017,100 000 халыққа,,,әйелдер,,,,,1.89
2018,100 000 халыққа,,,әйелдер,,,,,1.72
2010,100 000 халыққа,Ақмола,,әйелдер,,,,,6.31
2011,100 000 халыққа,Ақмола,,әйелдер,,,,,6.07
2012,100 000 халыққа,Ақмола,,әйелдер,,,,,4.49
2013,100 000 халыққа,Ақмола,,әйелдер,,,,,3.69
2014,100 000 халыққа,Ақмола,,әйелдер,,,,,4.2
2015,100 000 халыққа,Ақмола,,әйелдер,,,,,5.23
2016,100 000 халыққа,Ақмола,,әйелдер,,,,,4.19
2017,100 000 халыққа,Ақмола,,әйелдер,,,,,4.21
2018,100 000 халыққа,Ақмола,,әйелдер,,,,,3.42
2010,100 000 халыққа,Ақтөбе,,әйелдер,,,,,3.25
2011,100 000 халыққа,Ақтөбе,,әйелдер,,,,,2.22
2012,100 000 халыққа,Ақтөбе,,әйелдер,,,,,2.68
2013,100 000 халыққа,Ақтөбе,,әйелдер,,,,,2.41
2014,100 000 халыққа,Ақтөбе,,әйелдер,,,,,1.18
2015,100 000 халыққа,Ақтөбе,,әйелдер,,,,,2.1
2016,100 000 халыққа,Ақтөбе,,әйелдер,,,,,0.46
2017,100 000 халыққа,Ақтөбе,,әйелдер,,,,,0.45
2018,100 000 халыққа,Ақтөбе,,әйелдер,,,,,1.12
2010,100 000 халыққа,Алматы,,әйелдер,,,,,3.92
2011,100 000 халыққа,Алматы,,әйелдер,,,,,2.49
2012,100 000 халыққа,Алматы,,әйелдер,,,,,3.57
2013,100 000 халыққа,Алматы,,әйелдер,,,,,2.8
2014,100 000 халыққа,Алматы,,әйелдер,,,,,2.32
2015,100 000 халыққа,Алматы,,әйелдер,,,,,3.97
2016,100 000 халыққа,Алматы,,әйелдер,,,,,2.11
2017,100 000 халыққа,Алматы,,әйелдер,,,,,2.47
2018,100 000 халыққа,Алматы,,әйелдер,,,,,2.54
2010,100 000 халыққа,Атырау,,әйелдер,,,,,0.74
2011,100 000 халыққа,Атырау,,әйелдер,,,,,4.01
2012,100 000 халыққа,Атырау,,әйелдер,,,,,1.79
2013,100 000 халыққа,Атырау,,әйелдер,,,,,1.4
2014,100 000 халыққа,Атырау,,әйелдер,,,,,3.76
2015,100 000 халыққа,Атырау,,әйелдер,,,,,0.67
2016,100 000 халыққа,Атырау,,әйелдер,,,,,0.0
2017,100 000 халыққа,Атырау,,әйелдер,,,,,0.32
2018,100 000 халыққа,Атырау,,әйелдер,,,,,0.94
2010,100 000 халыққа,Батыс Қазақстан,,әйелдер,,,,,4.14
2011,100 000 халыққа,Батыс Қазақстан,,әйелдер,,,,,3.8
2012,100 000 халыққа,Батыс Қазақстан,,әйелдер,,,,,1.89
2013,100 000 халыққа,Батыс Қазақстан,,әйелдер,,,,,1.56
2014,100 000 халыққа,Батыс Қазақстан,,әйелдер,,,,,2.47
2015,100 000 халыққа,Батыс Қазақстан,,әйелдер,,,,,1.53
2016,100 000 халыққа,Батыс Қазақстан,,әйелдер,,,,,2.42
2017,100 000 халыққа,Батыс Қазақстан,,әйелдер,,,,,0.9
2018,100 000 халыққа,Батыс Қазақстан,,әйелдер,,,,,2.09
2010,100 000 халыққа,Жамбыл,,әйелдер,,,,,2.25
2011,100 000 халыққа,Жамбыл,,әйелдер,,,,,3.9
2012,100 000 халыққа,Жамбыл,,әйелдер,,,,,3.68
2013,100 000 халыққа,Жамбыл,,әйелдер,,,,,5.82
2014,100 000 халыққа,Жамбыл,,әйелдер,,,,,1.8
2015,100 000 халыққа,Жамбыл,,әйелдер,,,,,1.42
2016,100 000 халыққа,Жамбыл,,әйелдер,,,,,1.41
2017,100 000 халыққа,Жамбыл,,әйелдер,,,,,1.06
2018,100 000 халыққа,Жамбыл,,әйелдер,,,,,1.4
2010,100 000 халыққа,Қарағанды,,әйелдер,,,,,6.32
2011,100 000 халыққа,Қарағанды,,әйелдер,,,,,6.57
2012,100 000 халыққа,Қарағанды,,әйелдер,,,,,5.29
2013,100 000 халыққа,Қарағанды,,әйелдер,,,,,2.64
2014,100 000 халыққа,Қарағанды,,әйелдер,,,,,3.31
2015,100 000 халыққа,Қарағанды,,әйелдер,,,,,2.89
2016,100 000 халыққа,Қарағанды,,әйелдер,,,,,2.33
2017,100 000 халыққа,Қарағанды,,әйелдер,,,,,2.06
2018,100 000 халыққа,Қарағанды,,әйелдер,,,,,1.52
2010,100 000 халыққа,Қостанай,,әйелдер,,,,,6.86
2011,100 000 халыққа,Қостанай,,әйелдер,,,,,5.38
2012,100 000 халыққа,Қостанай,,әйелдер,,,,,5.17
2013,100 000 халыққа,Қостанай,,әйелдер,,,,,3.87
2014,100 000 халыққа,Қостанай,,әйелдер,,,,,6.45
2015,100 000 халыққа,Қостанай,,әйелдер,,,,,4.51
2016,100 000 халыққа,Қостанай,,әйелдер,,,,,3.02
2017,100 000 халыққа,Қостанай,,әйелдер,,,,,2.38
2018,100 000 халыққа,Қостанай,,әйелдер,,,,,1.74
2010,100 000 халыққа,Қызылорда,,әйелдер,,,,,1.72
2011,100 000 халыққа,Қызылорда,,әйелдер,,,,,0.28
2012,100 000 халыққа,Қызылорда,,әйелдер,,,,,0.28
2013,100 000 халыққа,Қызылорда,,әйелдер,,,,,1.36
2014,100 000 халыққа,Қызылорда,,әйелдер,,,,,0.54
2015,100 000 халыққа,Қызылорда,,әйелдер,,,,,1.05
2016,100 000 халыққа,Қызылорда,,әйелдер,,,,,0.52
2017,100 000 халыққа,Қызылорда,,әйелдер,,,,,1.03
2018,100 000 халыққа,Қызылорда,,әйелдер,,,,,0.51
2010,100 000 халыққа,Маңғыстау,,әйелдер,,,,,0.77
2011,100 000 халыққа,Маңғыстау,,әйелдер,,,,,1.48
2012,100 000 халыққа,Маңғыстау,,әйелдер,,,,,0.36
2013,100 000 халыққа,Маңғыстау,,әйелдер,,,,,0.34
2014,100 000 халыққа,Маңғыстау,,әйелдер,,,,,2.0
2015,100 000 халыққа,Маңғыстау,,әйелдер,,,,,0.32
2016,100 000 халыққа,Маңғыстау,,әйелдер,,,,,0.94
2017,100 000 халыққа,Маңғыстау,,әйелдер,,,,,0.31
2018,100 000 халыққа,Маңғыстау,,әйелдер,,,,,2.08
2010,100 000 халыққа,Оңтүстік Қазақстан,,әйелдер,,,,,1.71
2011,100 000 халыққа,Оңтүстік Қазақстан,,әйелдер,,,,,1.37
2012,100 000 халыққа,Оңтүстік Қазақстан,,әйелдер,,,,,1.05
2013,100 000 халыққа,Оңтүстік Қазақстан,,әйелдер,,,,,2.2
2014,100 000 халыққа,Оңтүстік Қазақстан,,әйелдер,,,,,2.73
2015,100 000 халыққа,Оңтүстік Қазақстан,,әйелдер,,,,,1.84
2016,100 000 халыққа,Оңтүстік Қазақстан,,әйелдер,,,,,2.71
2017,100 000 халыққа,Оңтүстік Қазақстан,,әйелдер,,,,,2.47
2018,100 000 халыққа,Оңтүстік Қазақстан,,әйелдер,,,,,1.75
2010,100 000 халыққа,Павлодар,,әйелдер,,,,,6.59
2011,100 000 халыққа,Павлодар,,әйелдер,,,,,3.54
2012,100 000 халыққа,Павлодар,,әйелдер,,,,,3.53
2013,100 000 халыққа,Павлодар,,әйелдер,,,,,1.51
2014,100 000 халыққа,Павлодар,,әйелдер,,,,,2.01
2015,100 000 халыққа,Павлодар,,әйелдер,,,,,0.25
2016,100 000 халыққа,Павлодар,,әйелдер,,,,,1.0
2017,100 000 халыққа,Павлодар,,әйелдер,,,,,0.75
2018,100 000 халыққа,Павлодар,,әйелдер,,,,,0.5
2010,100 000 халыққа,Солтүстік Қазақстан,,әйелдер,,,,,1.61
2011,100 000 халыққа,Солтүстік Қазақстан,,әйелдер,,,,,2.28
2012,100 000 халыққа,Солтүстік Қазақстан,,әйелдер,,,,,1.97
2013,100 000 халыққа,Солтүстік Қазақстан,,әйелдер,,,,,1.65
2014,100 000 халыққа,Солтүстік Қазақстан,,әйелдер,,,,,2.0
2015,100 000 халыққа,Солтүстік Қазақстан,,әйелдер,,,,,1.34
2016,100 000 халыққа,Солтүстік Қазақстан,,әйелдер,,,,,2.7
2017,100 000 халыққа,Солтүстік Қазақстан,,әйелдер,,,,,3.07
2018,100 000 халыққа,Солтүстік Қазақстан,,әйелдер,,,,,2.75
2018,100 000 халыққа,Түркістан,,әйелдер,,,,,2.25
2010,100 000 халыққа,Шығыс Қазақстан,,әйелдер,,,,,6.4
2011,100 000 халыққа,Шығыс Қазақстан,,әйелдер,,,,,4.37
2012,100 000 халыққа,Шығыс Қазақстан,,әйелдер,,,,,4.24
2013,100 000 халыққа,Шығыс Қазақстан,,әйелдер,,,,,2.05
2014,100 000 халыққа,Шығыс Қазақстан,,әйелдер,,,,,1.78
2015,100 000 халыққа,Шығыс Қазақстан,,әйелдер,,,,,2.87
2016,100 000 халыққа,Шығыс Қазақстан,,әйелдер,,,,,1.65
2017,100 000 халыққа,Шығыс Қазақстан,,әйелдер,,,,,1.93
2018,100 000 халыққа,Шығыс Қазақстан,,әйелдер,,,,,1.66
2010,100 000 халыққа,Нұр-Сұлтан қаласы,,әйелдер,,,,,4.92
2011,100 000 халыққа,Нұр-Сұлтан қаласы,,әйелдер,,,,,3.23
2012,100 000 халыққа,Нұр-Сұлтан қаласы,,әйелдер,,,,,4.07
2013,100 000 халыққа,Нұр-Сұлтан қаласы,,әйелдер,,,,,2.91
2014,100 000 халыққа,Нұр-Сұлтан қаласы,,әйелдер,,,,,3.48
2015,100 000 халыққа,Нұр-Сұлтан қаласы,,әйелдер,,,,,3.13
2016,100 000 халыққа,Нұр-Сұлтан қаласы,,әйелдер,,,,,1.46
2017,100 000 халыққа,Нұр-Сұлтан қаласы,,әйелдер,,,,,2.5
2018,100 000 халыққа,Нұр-Сұлтан қаласы,,әйелдер,,,,,1.64
2010,100 000 халыққа,Алматы қаласы,,әйелдер,,,,,4.08
2011,100 000 халыққа,Алматы қаласы,,әйелдер,,,,,4.37
2012,100 000 халыққа,Алматы қаласы,,әйелдер,,,,,3.02
2013,100 000 халыққа,Алматы қаласы,,әйелдер,,,,,2.46
2014,100 000 халыққа,Алматы қаласы,,әйелдер,,,,,1.4
2015,100 000 халыққа,Алматы қаласы,,әйелдер,,,,,1.54
2016,100 000 халыққа,Алматы қаласы,,әйелдер,,,,,2.03
2017,100 000 халыққа,Алматы қаласы,,әйелдер,,,,,1.76
2018,100 000 халыққа,Алматы қаласы,,әйелдер,,,,,1.51
2018,100 000 халыққа,Шымкент қаласы,,әйелдер,,,,,0.79
2010,100 000 халыққа,,городское население,әйелдер,,,,,4.59
2011,100 000 халыққа,,городское население,әйелдер,,,,,3.8
2012,100 000 халыққа,,городское население,әйелдер,,,,,3.7
2013,100 000 халыққа,,городское население,әйелдер,,,,,2.74
2014,100 000 халыққа,,городское население,әйелдер,,,,,2.46
2015,100 000 халыққа,,городское население,әйелдер,,,,,2.2
2016,100 000 халыққа,,городское население,әйелдер,,,,,1.75
2017,100 000 халыққа,,городское население,әйелдер,,,,,1.83
2018,100 000 халыққа,,городское население,әйелдер,,,,,1.5
2010,100 000 халыққа,Ақмола,городское население,әйелдер,,,,,7.67
2011,100 000 халыққа,Ақмола,городское население,әйелдер,,,,,7.14
2012,100 000 халыққа,Ақмола,городское население,әйелдер,,,,,3.84
2013,100 000 халыққа,Ақмола,городское население,әйелдер,,,,,2.72
2014,100 000 халыққа,Ақмола,городское население,әйелдер,,,,,4.34
2015,100 000 халыққа,Ақмола,городское население,әйелдер,,,,,7.01
2016,100 000 халыққа,Ақмола,городское население,әйелдер,,,,,4.31
2017,100 000 халыққа,Ақмола,городское население,әйелдер,,,,,3.25
2018,100 000 халыққа,Ақмола,городское население,әйелдер,,,,,2.71
2010,100 000 халыққа,Ақтөбе,городское население,әйелдер,,,,,2.4
2011,100 000 халыққа,Ақтөбе,городское население,әйелдер,,,,,1.96
2012,100 000 халыққа,Ақтөбе,городское население,әйелдер,,,,,3.87
2013,100 000 халыққа,Ақтөбе,городское население,әйелдер,,,,,1.91
2014,100 000 халыққа,Ақтөбе,городское население,әйелдер,,,,,0.75
2015,100 000 халыққа,Ақтөбе,городское население,әйелдер,,,,,1.84
2016,100 000 халыққа,Ақтөбе,городское население,әйелдер,,,,,0.0
2017,100 000 халыққа,Ақтөбе,городское население,әйелдер,,,,,0.71
2018,100 000 халыққа,Ақтөбе,городское население,әйелдер,,,,,1.26
2010,100 000 халыққа,Алматы,городское население,әйелдер,,,,,6.56
2011,100 000 халыққа,Алматы,городское население,әйелдер,,,,,2.59
2012,100 000 халыққа,Алматы,городское население,әйелдер,,,,,7.23
2013,100 000 халыққа,Алматы,городское население,әйелдер,,,,,5.03
2014,100 000 халыққа,Алматы,городское население,әйелдер,,,,,1.65
2015,100 000 халыққа,Алматы,городское население,әйелдер,,,,,4.49
2016,100 000 халыққа,Алматы,городское население,әйелдер,,,,,1.62
2017,100 000 халыққа,Алматы,городское население,әйелдер,,,,,2.86
2018,100 000 халыққа,Алматы,городское население,әйелдер,,,,,3.33
2010,100 000 халыққа,Атырау,городское население,әйелдер,,,,,0.76
2011,100 000 халыққа,Атырау,городское население,әйелдер,,,,,4.46
2012,100 000 халыққа,Атырау,городское население,әйелдер,,,,,2.17
2013,100 000 халыққа,Атырау,городское население,әйелдер,,,,,0.72
2014,100 000 халыққа,Атырау,городское население,әйелдер,,,,,1.42
2015,100 000 халыққа,Атырау,городское население,әйелдер,,,,,0.69
2016,100 000 халыққа,Атырау,городское население,әйелдер,,,,,0.0
2017,100 000 халыққа,Атырау,городское население,әйелдер,,,,,0.65
2018,100 000 халыққа,Атырау,городское население,әйелдер,,,,,0.59
2010,100 000 халыққа,Батыс Қазақстан,городское население,әйелдер,,,,,5.2
2011,100 000 халыққа,Батыс Қазақстан,городское население,әйелдер,,,,,4.44
2012,100 000 халыққа,Батыс Қазақстан,городское население,әйелдер,,,,,1.86
2013,100 000 халыққа,Батыс Қазақстан,городское население,әйелдер,,,,,0.61
2014,100 000 халыққа,Батыс Қазақстан,городское население,әйелдер,,,,,1.8
2015,100 000 халыққа,Батыс Қазақстан,городское население,әйелдер,,,,,1.18
2016,100 000 халыққа,Батыс Қазақстан,городское население,әйелдер,,,,,2.32
2017,100 000 халыққа,Батыс Қазақстан,городское население,әйелдер,,,,,1.13
2018,100 000 халыққа,Батыс Қазақстан,городское население,әйелдер,,,,,0.56
2010,100 000 халыққа,Жамбыл,городское население,әйелдер,,,,,4.03
2011,100 000 халыққа,Жамбыл,городское население,әйелдер,,,,,3.58
2012,100 000 халыққа,Жамбыл,городское население,әйелдер,,,,,4.9
2013,100 000 халыққа,Жамбыл,городское население,әйелдер,,,,,9.65
2014,100 000 халыққа,Жамбыл,городское население,әйелдер,,,,,2.16
2015,100 000 халыққа,Жамбыл,городское население,әйелдер,,,,,0.85
2016,100 000 халыққа,Жамбыл,городское население,әйелдер,,,,,0.42
2017,100 000 халыққа,Жамбыл,городское население,әйелдер,,,,,0.43
2018,100 000 халыққа,Жамбыл,городское население,әйелдер,,,,,1.28
2010,100 000 халыққа,Қарағанды,городское население,әйелдер,,,,,6.74
2011,100 000 халыққа,Қарағанды,городское население,әйелдер,,,,,7.4
2012,100 000 халыққа,Қарағанды,городское население,әйелдер,,,,,5.6
2013,100 000 халыққа,Қарағанды,городское население,әйелдер,,,,,3.31
2014,100 000 халыққа,Қарағанды,городское население,әйелдер,,,,,3.62
2015,100 000 халыққа,Қарағанды,городское население,әйелдер,,,,,2.74
2016,100 000 халыққа,Қарағанды,городское население,әйелдер,,,,,2.9
2017,100 000 халыққа,Қарағанды,городское население,әйелдер,,,,,2.21
2018,100 000 халыққа,Қарағанды,городское население,әйелдер,,,,,1.88
2010,100 000 халыққа,Қостанай,городское население,әйелдер,,,,,6.24
2011,100 000 халыққа,Қостанай,городское население,әйелдер,,,,,4.55
2012,100 000 халыққа,Қостанай,городское население,әйелдер,,,,,6.98
2013,100 000 халыққа,Қостанай,городское население,әйелдер,,,,,3.66
2014,100 000 халыққа,Қостанай,городское население,әйелдер,,,,,4.83
2015,100 000 халыққа,Қостанай,городское население,әйелдер,,,,,4.38
2016,100 000 халыққа,Қостанай,городское население,әйелдер,,,,,1.58
2017,100 000 халыққа,Қостанай,городское население,әйелдер,,,,,1.96
2018,100 000 халыққа,Қостанай,городское население,әйелдер,,,,,1.95
2010,100 000 халыққа,Қызылорда,городское население,әйелдер,,,,,0.66
2011,100 000 халыққа,Қызылорда,городское население,әйелдер,,,,,0.0
2012,100 000 халыққа,Қызылорда,городское население,әйелдер,,,,,0.0
2013,100 000 халыққа,Қызылорда,городское население,әйелдер,,,,,1.25
2014,100 000 халыққа,Қызылорда,городское население,әйелдер,,,,,0.61
2015,100 000 халыққа,Қызылорда,городское население,әйелдер,,,,,1.19
2016,100 000 халыққа,Қызылорда,городское население,әйелдер,,,,,0.58
2017,100 000 халыққа,Қызылорда,городское население,әйелдер,,,,,2.28
2018,100 000 халыққа,Қызылорда,городское население,әйелдер,,,,,0.56
2010,100 000 халыққа,Маңғыстау,городское население,әйелдер,,,,,1.43
2011,100 000 халыққа,Маңғыстау,городское население,әйелдер,,,,,2.09
2012,100 000 халыққа,Маңғыстау,городское население,әйелдер,,,,,0.68
2013,100 000 халыққа,Маңғыстау,городское население,әйелдер,,,,,0.0
2014,100 000 халыққа,Маңғыстау,городское население,әйелдер,,,,,2.82
2015,100 000 халыққа,Маңғыстау,городское население,әйелдер,,,,,0.74
2016,100 000 халыққа,Маңғыстау,городское население,әйелдер,,,,,1.47
2017,100 000 халыққа,Маңғыстау,городское население,әйелдер,,,,,0.74
2018,100 000 халыққа,Маңғыстау,городское население,әйелдер,,,,,2.96
2010,100 000 халыққа,Оңтүстік Қазақстан,городское население,әйелдер,,,,,2.12
2011,100 000 халыққа,Оңтүстік Қазақстан,городское население,әйелдер,,,,,2.09
2012,100 000 халыққа,Оңтүстік Қазақстан,городское население,әйелдер,,,,,1.68
2013,100 000 халыққа,Оңтүстік Қазақстан,городское население,әйелдер,,,,,2.56
2014,100 000 халыққа,Оңтүстік Қазақстан,городское население,әйелдер,,,,,3.68
2015,100 000 халыққа,Оңтүстік Қазақстан,городское население,әйелдер,,,,,2.0
2016,100 000 халыққа,Оңтүстік Қазақстан,городское население,әйелдер,,,,,2.42
2017,100 000 халыққа,Оңтүстік Қазақстан,городское население,әйелдер,,,,,2.51
2018,100 000 халыққа,Оңтүстік Қазақстан,городское население,әйелдер,,,,,1.42
2010,100 000 халыққа,Павлодар,городское население,әйелдер,,,,,4.71
2011,100 000 халыққа,Павлодар,городское население,әйелдер,,,,,2.53
2012,100 000 халыққа,Павлодар,городское население,әйелдер,,,,,3.23
2013,100 000 халыққа,Павлодар,городское население,әйелдер,,,,,1.78
2014,100 000 халыққа,Павлодар,городское население,әйелдер,,,,,2.46
2015,100 000 халыққа,Павлодар,городское население,әйелдер,,,,,0.35
2016,100 000 халыққа,Павлодар,городское население,әйелдер,,,,,0.69
2017,100 000 халыққа,Павлодар,городское население,әйелдер,,,,,0.7
2018,100 000 халыққа,Павлодар,городское население,әйелдер,,,,,0.35
2010,100 000 халыққа,Солтүстік Қазақстан,городское население,әйелдер,,,,,0.77
2011,100 000 халыққа,Солтүстік Қазақстан,городское население,әйелдер,,,,,0.76
2012,100 000 халыққа,Солтүстік Қазақстан,городское население,әйелдер,,,,,2.29
2013,100 000 халыққа,Солтүстік Қазақстан,городское население,әйелдер,,,,,1.52
2014,100 000 халыққа,Солтүстік Қазақстан,городское население,әйелдер,,,,,1.51
2015,100 000 халыққа,Солтүстік Қазақстан,городское население,әйелдер,,,,,0.0
2016,100 000 халыққа,Солтүстік Қазақстан,городское население,әйелдер,,,,,1.47
2017,100 000 халыққа,Солтүстік Қазақстан,городское население,әйелдер,,,,,1.46
2018,100 000 халыққа,Солтүстік Қазақстан,городское население,әйелдер,,,,,0.73
2018,100 000 халыққа,Түркістан,городское население,әйелдер,,,,,3.1
2010,100 000 халыққа,Шығыс Қазақстан,городское население,әйелдер,,,,,8.02
2011,100 000 халыққа,Шығыс Қазақстан,городское население,әйелдер,,,,,3.88
2012,100 000 халыққа,Шығыс Қазақстан,городское население,әйелдер,,,,,4.32
2013,100 000 халыққа,Шығыс Қазақстан,городское население,әйелдер,,,,,1.58
2014,100 000 халыққа,Шығыс Қазақстан,городское население,әйелдер,,,,,1.35
2015,100 000 халыққа,Шығыс Қазақстан,городское население,әйелдер,,,,,2.23
