Year,Units,Өңірлер,Аймақ,Жынысы,Білім беру,Отбасылық жағдайы,азаматтығы,GeoCode,Value
2017,100 000 халыққа,Батыс Қазақстан,сельское население,ерлер,,,,,20.72
2018,100 000 халыққа,Батыс Қазақстан,сельское население,ерлер,,,,,24.62
2010,100 000 халыққа,Жамбыл,сельское население,ерлер,,,,,49.22
2011,100 000 халыққа,Жамбыл,сельское население,ерлер,,,,,45.2
2012,100 000 халыққа,Жамбыл,сельское население,ерлер,,,,,44.8
2013,100 000 халыққа,Жамбыл,сельское население,ерлер,,,,,41.15
2014,100 000 халыққа,Жамбыл,сельское население,ерлер,,,,,28.73
2015,100 000 халыққа,Жамбыл,сельское население,ерлер,,,,,36.88
2016,100 000 халыққа,Жамбыл,сельское население,ерлер,,,,,36.85
2017,100 000 халыққа,Жамбыл,сельское население,ерлер,,,,,26.71
2018,100 000 халыққа,Жамбыл,сельское население,ерлер,,,,,29.09
2010,100 000 халыққа,Қарағанды,сельское население,ерлер,,,,,33.55
2011,100 000 халыққа,Қарағанды,сельское население,ерлер,,,,,26.98
2012,100 000 халыққа,Қарағанды,сельское население,ерлер,,,,,49.33
2013,100 000 халыққа,Қарағанды,сельское население,ерлер,,,,,39.33
2014,100 000 халыққа,Қарағанды,сельское население,ерлер,,,,,23.2
2015,100 000 халыққа,Қарағанды,сельское население,ерлер,,,,,24.02
2016,100 000 халыққа,Қарағанды,сельское население,ерлер,,,,,24.91
2017,100 000 халыққа,Қарағанды,сельское население,ерлер,,,,,26.58
2018,100 000 халыққа,Қарағанды,сельское население,ерлер,,,,,28.82
2010,100 000 халыққа,Қостанай,сельское население,ерлер,,,,,22.85
2011,100 000 халыққа,Қостанай,сельское население,ерлер,,,,,20.72
2012,100 000 халыққа,Қостанай,сельское население,ерлер,,,,,27.11
2013,100 000 халыққа,Қостанай,сельское население,ерлер,,,,,18.68
2014,100 000 халыққа,Қостанай,сельское население,ерлер,,,,,35.74
2015,100 000 халыққа,Қостанай,сельское население,ерлер,,,,,28.31
2016,100 000 халыққа,Қостанай,сельское население,ерлер,,,,,16.28
2017,100 000 халыққа,Қостанай,сельское население,ерлер,,,,,16.02
2018,100 000 халыққа,Қостанай,сельское население,ерлер,,,,,12.69
2010,100 000 халыққа,Қызылорда,сельское население,ерлер,,,,,31.42
2011,100 000 халыққа,Қызылорда,сельское население,ерлер,,,,,32.36
2012,100 000 халыққа,Қызылорда,сельское население,ерлер,,,,,31.39
2013,100 000 халыққа,Қызылорда,сельское население,ерлер,,,,,27.19
2014,100 000 халыққа,Қызылорда,сельское население,ерлер,,,,,19.9
2015,100 000 халыққа,Қызылорда,сельское население,ерлер,,,,,19.7
2016,100 000 халыққа,Қызылорда,сельское население,ерлер,,,,,33.67
2017,100 000 халыққа,Қызылорда,сельское население,ерлер,,,,,16.7
2018,100 000 халыққа,Қызылорда,сельское население,ерлер,,,,,17.84
2010,100 000 халыққа,Маңғыстау,сельское население,ерлер,,,,,36.86
2011,100 000 халыққа,Маңғыстау,сельское население,ерлер,,,,,16.96
2012,100 000 халыққа,Маңғыстау,сельское население,ерлер,,,,,23.97
2013,100 000 халыққа,Маңғыстау,сельское население,ерлер,,,,,28.91
2014,100 000 халыққа,Маңғыстау,сельское население,ерлер,,,,,32.88
2015,100 000 халыққа,Маңғыстау,сельское население,ерлер,,,,,20.4
2016,100 000 халыққа,Маңғыстау,сельское население,ерлер,,,,,30.55
2017,100 000 халыққа,Маңғыстау,сельское население,ерлер,,,,,14.33
2018,100 000 халыққа,Маңғыстау,сельское население,ерлер,,,,,11.1
2010,100 000 халыққа,Оңтүстік Қазақстан,сельское население,ерлер,,,,,50.04
2011,100 000 халыққа,Оңтүстік Қазақстан,сельское население,ерлер,,,,,40.64
2012,100 000 халыққа,Оңтүстік Қазақстан,сельское население,ерлер,,,,,36.39
2013,100 000 халыққа,Оңтүстік Қазақстан,сельское население,ерлер,,,,,37.18
2014,100 000 халыққа,Оңтүстік Қазақстан,сельское население,ерлер,,,,,31.02
2015,100 000 халыққа,Оңтүстік Қазақстан,сельское население,ерлер,,,,,28.93
2016,100 000 халыққа,Оңтүстік Қазақстан,сельское население,ерлер,,,,,31.36
2017,100 000 халыққа,Оңтүстік Қазақстан,сельское население,ерлер,,,,,27.47
2018,100 000 халыққа,Оңтүстік Қазақстан,сельское население,ерлер,,,,,26.65
2010,100 000 халыққа,Павлодар,сельское население,ерлер,,,,,31.04
2011,100 000 халыққа,Павлодар,сельское население,ерлер,,,,,39.02
2012,100 000 халыққа,Павлодар,сельское население,ерлер,,,,,24.43
2013,100 000 халыққа,Павлодар,сельское население,ерлер,,,,,23.74
2014,100 000 халыққа,Павлодар,сельское население,ерлер,,,,,35.46
2015,100 000 халыққа,Павлодар,сельское население,ерлер,,,,,23.2
2016,100 000 халыққа,Павлодар,сельское население,ерлер,,,,,30.53
2017,100 000 халыққа,Павлодар,сельское население,ерлер,,,,,14.42
2018,100 000 халыққа,Павлодар,сельское население,ерлер,,,,,23.41
2010,100 000 халыққа,Солтүстік Қазақстан,сельское население,ерлер,,,,,31.12
2011,100 000 халыққа,Солтүстік Қазақстан,сельское население,ерлер,,,,,20.42
2012,100 000 халыққа,Солтүстік Қазақстан,сельское население,ерлер,,,,,21.89
2013,100 000 халыққа,Солтүстік Қазақстан,сельское население,ерлер,,,,,16.21
2014,100 000 халыққа,Солтүстік Қазақстан,сельское население,ерлер,,,,,28.69
2015,100 000 халыққа,Солтүстік Қазақстан,сельское население,ерлер,,,,,17.44
2016,100 000 халыққа,Солтүстік Қазақстан,сельское население,ерлер,,,,,17.16
2017,100 000 халыққа,Солтүстік Қазақстан,сельское население,ерлер,,,,,18.78
2018,100 000 халыққа,Солтүстік Қазақстан,сельское население,ерлер,,,,,17.83
2018,100 000 халыққа,Түркістан,сельское население,ерлер,,,,,26.65
2010,100 000 халыққа,Шығыс Қазақстан,сельское население,ерлер,,,,,34.73
2011,100 000 халыққа,Шығыс Қазақстан,сельское население,ерлер,,,,,26.07
2012,100 000 халыққа,Шығыс Қазақстан,сельское население,ерлер,,,,,34.96
2013,100 000 халыққа,Шығыс Қазақстан,сельское население,ерлер,,,,,29.35
2014,100 000 халыққа,Шығыс Қазақстан,сельское население,ерлер,,,,,26.07
2015,100 000 халыққа,Шығыс Қазақстан,сельское население,ерлер,,,,,28.09
2016,100 000 халыққа,Шығыс Қазақстан,сельское население,ерлер,,,,,29.19
2017,100 000 халыққа,Шығыс Қазақстан,сельское население,ерлер,,,,,19.1
2018,100 000 халыққа,Шығыс Қазақстан,сельское население,ерлер,,,,,22.09
2010,100 000 халыққа,,,әйелдер,,,,,10.72
2011,100 000 халыққа,,,әйелдер,,,,,10.53
2012,100 000 халыққа,,,әйелдер,,,,,9.66
2013,100 000 халыққа,,,әйелдер,,,,,10.02
2014,100 000 халыққа,,,әйелдер,,,,,7.86
2015,100 000 халыққа,,,әйелдер,,,,,7.47
2016,100 000 халыққа,,,әйелдер,,,,,7.76
2017,100 000 халыққа,,,әйелдер,,,,,7.13
2018,100 000 халыққа,,,әйелдер,,,,,6.8
2010,100 000 халыққа,Ақмола,,әйелдер,,,,,12.09
2011,100 000 халыққа,Ақмола,,әйелдер,,,,,7.12
2012,100 000 халыққа,Ақмола,,әйелдер,,,,,6.6
2013,100 000 халыққа,Ақмола,,әйелдер,,,,,8.43
2014,100 000 халыққа,Ақмола,,әйелдер,,,,,6.57
2015,100 000 халыққа,Ақмола,,әйелдер,,,,,7.32
2016,100 000 халыққа,Ақмола,,әйелдер,,,,,6.81
2017,100 000 халыққа,Ақмола,,әйелдер,,,,,8.69
2018,100 000 халыққа,Ақмола,,әйелдер,,,,,4.47
2010,100 000 халыққа,Ақтөбе,,әйелдер,,,,,7.5
2011,100 000 халыққа,Ақтөбе,,әйелдер,,,,,8.38
2012,100 000 халыққа,Ақтөбе,,әйелдер,,,,,7.56
2013,100 000 халыққа,Ақтөбе,,әйелдер,,,,,10.11
2014,100 000 халыққа,Ақтөбе,,әйелдер,,,,,9.95
2015,100 000 халыққа,Ақтөбе,,әйелдер,,,,,7.24
2016,100 000 халыққа,Ақтөбе,,әйелдер,,,,,5.99
2017,100 000 халыққа,Ақтөбе,,әйелдер,,,,,6.37
2018,100 000 халыққа,Ақтөбе,,әйелдер,,,,,7.18
2010,100 000 халыққа,Алматы,,әйелдер,,,,,11.96
2011,100 000 халыққа,Алматы,,әйелдер,,,,,15.17
2012,100 000 халыққа,Алматы,,әйелдер,,,,,14.58
2013,100 000 халыққа,Алматы,,әйелдер,,,,,14.59
2014,100 000 халыққа,Алматы,,әйелдер,,,,,12.83
2015,100 000 халыққа,Алматы,,әйелдер,,,,,11.91
2016,100 000 халыққа,Алматы,,әйелдер,,,,,10.93
2017,100 000 халыққа,Алматы,,әйелдер,,,,,10.87
2018,100 000 халыққа,Алматы,,әйелдер,,,,,7.13
2010,100 000 халыққа,Атырау,,әйелдер,,,,,5.58
2011,100 000 халыққа,Атырау,,әйелдер,,,,,12.4
2012,100 000 халыққа,Атырау,,әйелдер,,,,,12.51
2013,100 000 халыққа,Атырау,,әйелдер,,,,,9.44
2014,100 000 халыққа,Атырау,,әйелдер,,,,,9.23
2015,100 000 халыққа,Атырау,,әйелдер,,,,,6.69
2016,100 000 халыққа,Атырау,,әйелдер,,,,,8.18
2017,100 000 халыққа,Атырау,,әйелдер,,,,,5.77
2018,100 000 халыққа,Атырау,,әйелдер,,,,,9.74
2010,100 000 халыққа,Батыс Қазақстан,,әйелдер,,,,,9.24
2011,100 000 халыққа,Батыс Қазақстан,,әйелдер,,,,,9.5
2012,100 000 халыққа,Батыс Қазақстан,,әйелдер,,,,,13.2
2013,100 000 халыққа,Батыс Қазақстан,,әйелдер,,,,,10.9
2014,100 000 халыққа,Батыс Қазақстан,,әйелдер,,,,,5.24
2015,100 000 халыққа,Батыс Қазақстан,,әйелдер,,,,,8.86
2016,100 000 халыққа,Батыс Қазақстан,,әйелдер,,,,,5.15
2017,100 000 халыққа,Батыс Қазақстан,,әйелдер,,,,,9.33
2018,100 000 халыққа,Батыс Қазақстан,,әйелдер,,,,,8.66
2010,100 000 халыққа,Жамбыл,,әйелдер,,,,,16.87
2011,100 000 халыққа,Жамбыл,,әйелдер,,,,,15.62
2012,100 000 халыққа,Жамбыл,,әйелдер,,,,,13.63
2013,100 000 халыққа,Жамбыл,,әйелдер,,,,,16.01
2014,100 000 халыққа,Жамбыл,,әйелдер,,,,,8.63
2015,100 000 халыққа,Жамбыл,,әйелдер,,,,,10.31
2016,100 000 халыққа,Жамбыл,,әйелдер,,,,,11.48
2017,100 000 халыққа,Жамбыл,,әйелдер,,,,,10.93
2018,100 000 халыққа,Жамбыл,,әйелдер,,,,,8.61
2010,100 000 халыққа,Қарағанды,,әйелдер,,,,,10.67
2011,100 000 халыққа,Қарағанды,,әйелдер,,,,,7.69
2012,100 000 халыққа,Қарағанды,,әйелдер,,,,,11.42
2013,100 000 халыққа,Қарағанды,,әйелдер,,,,,10.41
2014,100 000 халыққа,Қарағанды,,әйелдер,,,,,6.63
2015,100 000 халыққа,Қарағанды,,әйелдер,,,,,5.77
2016,100 000 халыққа,Қарағанды,,әйелдер,,,,,6.32
2017,100 000 халыққа,Қарағанды,,әйелдер,,,,,6.33
2018,100 000 халыққа,Қарағанды,,әйелдер,,,,,8.27
2010,100 000 халыққа,Қостанай,,әйелдер,,,,,4.5
2011,100 000 халыққа,Қостанай,,әйелдер,,,,,5.38
2012,100 000 халыққа,Қостанай,,әйелдер,,,,,4.31
2013,100 000 халыққа,Қостанай,,әйелдер,,,,,4.3
2014,100 000 халыққа,Қостанай,,әйелдер,,,,,6.67
2015,100 000 халыққа,Қостанай,,әйелдер,,,,,6.88
2016,100 000 халыққа,Қостанай,,әйелдер,,,,,5.17
2017,100 000 халыққа,Қостанай,,әйелдер,,,,,5.2
2018,100 000 халыққа,Қостанай,,әйелдер,,,,,5.44
2010,100 000 халыққа,Қызылорда,,әйелдер,,,,,11.76
2011,100 000 халыққа,Қызылорда,,әйелдер,,,,,10.17
2012,100 000 халыққа,Қызылорда,,әйелдер,,,,,7.77
2013,100 000 халыққа,Қызылорда,,әйелдер,,,,,10.35
2014,100 000 халыққа,Қызылорда,,әйелдер,,,,,10.71
2015,100 000 халыққа,Қызылорда,,әйелдер,,,,,6.06
2016,100 000 халыққа,Қызылорда,,әйелдер,,,,,8.58
2017,100 000 халыққа,Қызылорда,,әйелдер,,,,,5.66
2018,100 000 халыққа,Қызылорда,,әйелдер,,,,,5.59
2010,100 000 халыққа,Маңғыстау,,әйелдер,,,,,7.33
2011,100 000 халыққа,Маңғыстау,,әйелдер,,,,,10.38
2012,100 000 халыққа,Маңғыстау,,әйелдер,,,,,9.63
2013,100 000 халыққа,Маңғыстау,,әйелдер,,,,,14.78
2014,100 000 халыққа,Маңғыстау,,әйелдер,,,,,7.32
2015,100 000 халыққа,Маңғыстау,,әйелдер,,,,,7.74
2016,100 000 халыққа,Маңғыстау,,әйелдер,,,,,8.47
2017,100 000 халыққа,Маңғыстау,,әйелдер,,,,,7.03
2018,100 000 халыққа,Маңғыстау,,әйелдер,,,,,3.87
2010,100 000 халыққа,Оңтүстік Қазақстан,,әйелдер,,,,,15.18
2011,100 000 халыққа,Оңтүстік Қазақстан,,әйелдер,,,,,14.57
2012,100 000 халыққа,Оңтүстік Қазақстан,,әйелдер,,,,,11.89
2013,100 000 халыққа,Оңтүстік Қазақстан,,әйелдер,,,,,10.85
2014,100 000 халыққа,Оңтүстік Қазақстан,,әйелдер,,,,,8.78
2015,100 000 халыққа,Оңтүстік Қазақстан,,әйелдер,,,,,7.91
2016,100 000 халыққа,Оңтүстік Қазақстан,,әйелдер,,,,,10.57
2017,100 000 халыққа,Оңтүстік Қазақстан,,әйелдер,,,,,8.98
2010,100 000 халыққа,Павлодар,,әйелдер,,,,,10.89
2011,100 000 халыққа,Павлодар,,әйелдер,,,,,7.33
2012,100 000 халыққа,Павлодар,,әйелдер,,,,,6.56
2013,100 000 халыққа,Павлодар,,әйелдер,,,,,8.31
2014,100 000 халыққа,Павлодар,,әйелдер,,,,,6.27
2015,100 000 халыққа,Павлодар,,әйелдер,,,,,7.5
2016,100 000 халыққа,Павлодар,,әйелдер,,,,,5.0
2017,100 000 халыққа,Павлодар,,әйелдер,,,,,5.02
2018,100 000 халыққа,Павлодар,,әйелдер,,,,,6.29
2010,100 000 халыққа,Солтүстік Қазақстан,,әйелдер,,,,,9.36
2011,100 000 халыққа,Солтүстік Қазақстан,,әйелдер,,,,,7.16
2012,100 000 халыққа,Солтүстік Қазақстан,,әйелдер,,,,,5.91
2013,100 000 халыққа,Солтүстік Қазақстан,,әйелдер,,,,,5.95
2014,100 000 халыққа,Солтүстік Қазақстан,,әйелдер,,,,,5.66
2015,100 000 халыққа,Солтүстік Қазақстан,,әйелдер,,,,,4.02
2016,100 000 халыққа,Солтүстік Қазақстан,,әйелдер,,,,,3.38
2017,100 000 халыққа,Солтүстік Қазақстан,,әйелдер,,,,,3.07
2018,100 000 халыққа,Солтүстік Қазақстан,,әйелдер,,,,,5.16
2018,100 000 халыққа,Түркістан,,әйелдер,,,,,8.9
2010,100 000 халыққа,Шығыс Қазақстан,,әйелдер,,,,,7.63
2011,100 000 халыққа,Шығыс Қазақстан,,әйелдер,,,,,8.59
2012,100 000 халыққа,Шығыс Қазақстан,,әйелдер,,,,,5.6
2013,100 000 халыққа,Шығыс Қазақстан,,әйелдер,,,,,8.34
2014,100 000 халыққа,Шығыс Қазақстан,,әйелдер,,,,,6.43
2015,100 000 халыққа,Шығыс Қазақстан,,әйелдер,,,,,7.93
2016,100 000 халыққа,Шығыс Қазақстан,,әйелдер,,,,,7.27
2017,100 000 халыққа,Шығыс Қазақстан,,әйелдер,,,,,4.82
2018,100 000 халыққа,Шығыс Қазақстан,,әйелдер,,,,,4.71
2010,100 000 халыққа,Нұр-Сұлтан қаласы,,әйелдер,,,,,8.98
2011,100 000 халыққа,Нұр-Сұлтан қаласы,,әйелдер,,,,,5.39
2012,100 000 халыққа,Нұр-Сұлтан қаласы,,әйелдер,,,,,6.62
2013,100 000 халыққа,Нұр-Сұлтан қаласы,,әйелдер,,,,,8.74
2014,100 000 халыққа,Нұр-Сұлтан қаласы,,әйелдер,,,,,3.48
2015,100 000 халыққа,Нұр-Сұлтан қаласы,,әйелдер,,,,,4.48
2016,100 000 халыққа,Нұр-Сұлтан қаласы,,әйелдер,,,,,5.02
2017,100 000 халыққа,Нұр-Сұлтан қаласы,,әйелдер,,,,,4.43
2018,100 000 халыққа,Нұр-Сұлтан қаласы,,әйелдер,,,,,4.38
2010,100 000 халыққа,Алматы қаласы,,әйелдер,,,,,9.48
2011,100 000 халыққа,Алматы қаласы,,әйелдер,,,,,10.16
2012,100 000 халыққа,Алматы қаласы,,әйелдер,,,,,7.92
2013,100 000 халыққа,Алматы қаласы,,әйелдер,,,,,5.05
2014,100 000 халыққа,Алматы қаласы,,әйелдер,,,,,5.69
2015,100 000 халыққа,Алматы қаласы,,әйелдер,,,,,4.52
2016,100 000 халыққа,Алматы қаласы,,әйелдер,,,,,5.97
2017,100 000 халыққа,Алматы қаласы,,әйелдер,,,,,5.08
2018,100 000 халыққа,Алматы қаласы,,әйелдер,,,,,7.25
2018,100 000 халыққа,Шымкент қаласы,,әйелдер,,,,,6.48
2010,100 000 халыққа,,городское население,әйелдер,,,,,10.82
2011,100 000 халыққа,,городское население,әйелдер,,,,,10.08
2012,100 000 халыққа,,городское население,әйелдер,,,,,8.79
2013,100 000 халыққа,,городское население,әйелдер,,,,,9.05
2014,100 000 халыққа,,городское население,әйелдер,,,,,7.43
2015,100 000 халыққа,,городское население,әйелдер,,,,,6.99
2016,100 000 халыққа,,городское население,әйелдер,,,,,7.12
2017,100 000 халыққа,,городское население,әйелдер,,,,,5.78
2018,100 000 халыққа,,городское население,әйелдер,,,,,5.92
2010,100 000 халыққа,Ақмола,городское население,әйелдер,,,,,15.33
2011,100 000 халыққа,Ақмола,городское население,әйелдер,,,,,8.79
2012,100 000 халыққа,Ақмола,городское население,әйелдер,,,,,6.58
2013,100 000 халыққа,Ақмола,городское население,әйелдер,,,,,9.26
2014,100 000 халыққа,Ақмола,городское население,әйелдер,,,,,9.22
2015,100 000 халыққа,Ақмола,городское население,әйелдер,,,,,8.62
2016,100 000 халыққа,Ақмола,городское население,әйелдер,,,,,7.0
2017,100 000 халыққа,Ақмола,городское население,әйелдер,,,,,11.37
2018,100 000 халыққа,Ақмола,городское население,әйелдер,,,,,5.97
2010,100 000 халыққа,Ақтөбе,городское население,әйелдер,,,,,8.0
2011,100 000 халыққа,Ақтөбе,городское население,әйелдер,,,,,8.23
2012,100 000 халыққа,Ақтөбе,городское население,әйелдер,,,,,6.59
2013,100 000 халыққа,Ақтөбе,городское население,әйелдер,,,,,10.71
2014,100 000 халыққа,Ақтөбе,городское население,әйелдер,,,,,10.52
2015,100 000 халыққа,Ақтөбе,городское население,әйелдер,,,,,6.63
2016,100 000 халыққа,Ақтөбе,городское население,әйелдер,,,,,5.42
2017,100 000 халыққа,Ақтөбе,городское население,әйелдер,,,,,5.3
2018,100 000 халыққа,Ақтөбе,городское население,әйелдер,,,,,6.59
2010,100 000 халыққа,Алматы,городское население,әйелдер,,,,,15.31
2011,100 000 халыққа,Алматы,городское население,әйелдер,,,,,15.96
2012,100 000 халыққа,Алматы,городское население,әйелдер,,,,,14.04
2013,100 000 халыққа,Алматы,городское население,әйелдер,,,,,18.03
2014,100 000 халыққа,Алматы,городское население,әйелдер,,,,,16.12
2015,100 000 халыққа,Алматы,городское население,әйелдер,,,,,17.55
2016,100 000 халыққа,Алматы,городское население,әйелдер,,,,,10.93
2017,100 000 халыққа,Алматы,городское население,әйелдер,,,,,8.16
2018,100 000 халыққа,Алматы,городское население,әйелдер,,,,,5.41
2010,100 000 халыққа,Атырау,городское население,әйелдер,,,,,6.86
2011,100 000 халыққа,Атырау,городское население,әйелдер,,,,,13.37
2012,100 000 халыққа,Атырау,городское население,әйелдер,,,,,12.3
2013,100 000 халыққа,Атырау,городское население,әйелдер,,,,,5.02
2014,100 000 халыққа,Атырау,городское население,әйелдер,,,,,5.68
2015,100 000 халыққа,Атырау,городское население,әйелдер,,,,,4.81
2016,100 000 халыққа,Атырау,городское население,әйелдер,,,,,9.35
2017,100 000 халыққа,Атырау,городское население,әйелдер,,,,,3.92
2018,100 000 халыққа,Атырау,городское население,әйелдер,,,,,8.24
2010,100 000 халыққа,Батыс Қазақстан,городское население,әйелдер,,,,,7.8
2011,100 000 халыққа,Батыс Қазақстан,городское население,әйелдер,,,,,10.78
2012,100 000 халыққа,Батыс Қазақстан,городское население,әйелдер,,,,,13.63
2013,100 000 халыққа,Батыс Қазақстан,городское население,әйелдер,,,,,10.37
2014,100 000 халыққа,Батыс Қазақстан,городское население,әйелдер,,,,,4.81
2015,100 000 халыққа,Батыс Қазақстан,городское население,әйелдер,,,,,11.83
2016,100 000 халыққа,Батыс Қазақстан,городское население,әйелдер,,,,,4.64
2017,100 000 халыққа,Батыс Қазақстан,городское население,әйелдер,,,,,7.37
2018,100 000 халыққа,Батыс Қазақстан,городское население,әйелдер,,,,,7.23
2010,100 000 халыққа,Жамбыл,городское население,әйелдер,,,,,19.7
2011,100 000 халыққа,Жамбыл,городское население,әйелдер,,,,,14.33
2012,100 000 халыққа,Жамбыл,городское население,әйелдер,,,,,13.82
2013,100 000 халыққа,Жамбыл,городское население,әйелдер,,,,,12.28
2014,100 000 халыққа,Жамбыл,городское население,әйелдер,,,,,10.36
2015,100 000 халыққа,Жамбыл,городское население,әйелдер,,,,,10.22
2016,100 000 халыққа,Жамбыл,городское население,әйелдер,,,,,12.28
2017,100 000 халыққа,Жамбыл,городское население,әйелдер,,,,,10.24
2018,100 000 халыққа,Жамбыл,городское население,әйелдер,,,,,8.13
2010,100 000 халыққа,Қарағанды,городское население,әйелдер,,,,,10.29
2011,100 000 халыққа,Қарағанды,городское население,әйелдер,,,,,7.92
2012,100 000 халыққа,Қарағанды,городское население,әйелдер,,,,,10.15
2013,100 000 халыққа,Қарағанды,городское население,әйелдер,,,,,10.44
2014,100 000 халыққа,Қарағанды,городское население,әйелдер,,,,,6.73
2015,100 000 халыққа,Қарағанды,городское население,әйелдер,,,,,5.47
2016,100 000 халыққа,Қарағанды,городское население,әйелдер,,,,,6.48
2017,100 000 халыққа,Қарағанды,городское население,әйелдер,,,,,5.62
2018,100 000 халыққа,Қарағанды,городское население,әйелдер,,,,,6.99
2010,100 000 халыққа,Қостанай,городское население,әйелдер,,,,,4.99
2011,100 000 халыққа,Қостанай,городское население,әйелдер,,,,,6.21
2012,100 000 халыққа,Қостанай,городское население,әйелдер,,,,,2.46
2013,100 000 халыққа,Қостанай,городское население,әйелдер,,,,,5.69
2014,100 000 халыққа,Қостанай,городское население,әйелдер,,,,,4.83
2015,100 000 халыққа,Қостанай,городское население,әйелдер,,,,,6.36
2016,100 000 халыққа,Қостанай,городское население,әйелдер,,,,,3.55
2017,100 000 халыққа,Қостанай,городское население,әйелдер,,,,,3.53
2018,100 000 халыққа,Қостанай,городское население,әйелдер,,,,,5.07
2010,100 000 халыққа,Қызылорда,городское население,әйелдер,,,,,7.96
2011,100 000 халыққа,Қызылорда,городское население,әйелдер,,,,,9.78
2012,100 000 халыққа,Қызылорда,городское население,әйелдер,,,,,9.57
2013,100 000 халыққа,Қызылорда,городское население,әйелдер,,,,,11.22
2014,100 000 халыққа,Қызылорда,городское население,әйелдер,,,,,13.41
2015,100 000 халыққа,Қызылорда,городское население,әйелдер,,,,,7.13
2016,100 000 халыққа,Қызылорда,городское население,әйелдер,,,,,5.8
2017,100 000 халыққа,Қызылорда,городское население,әйелдер,,,,,7.41
2018,100 000 халыққа,Қызылорда,городское население,әйелдер,,,,,4.49
2010,100 000 халыққа,Маңғыстау,городское население,әйелдер,,,,,10.69
2011,100 000 халыққа,Маңғыстау,городское население,әйелдер,,,,,12.57
2012,100 000 халыққа,Маңғыстау,городское население,әйелдер,,,,,8.9
2013,100 000 халыққа,Маңғыстау,городское население,әйелдер,,,,,12.08
2014,100 000 халыққа,Маңғыстау,городское население,әйелдер,,,,,8.45
2015,100 000 халыққа,Маңғыстау,городское население,әйелдер,,,,,10.4
2016,100 000 халыққа,Маңғыстау,городское население,әйелдер,,,,,8.26
2017,100 000 халыққа,Маңғыстау,городское население,әйелдер,,,,,5.17
2018,100 000 халыққа,Маңғыстау,городское население,әйелдер,,,,,4.45
2010,100 000 халыққа,Оңтүстік Қазақстан,городское население,әйелдер,,,,,16.96
2011,100 000 халыққа,Оңтүстік Қазақстан,городское население,әйелдер,,,,,14.6
2012,100 000 халыққа,Оңтүстік Қазақстан,городское население,әйелдер,,,,,13.03
2013,100 000 халыққа,Оңтүстік Қазақстан,городское население,әйелдер,,,,,10.4
2014,100 000 халыққа,Оңтүстік Қазақстан,городское население,әйелдер,,,,,9.71
2015,100 000 халыққа,Оңтүстік Қазақстан,городское население,әйелдер,,,,,8.33
2016,100 000 халыққа,Оңтүстік Қазақстан,городское население,әйелдер,,,,,11.63
2017,100 000 халыққа,Оңтүстік Қазақстан,городское население,әйелдер,,,,,7.82
2010,100 000 халыққа,Павлодар,городское население,әйелдер,,,,,9.43
2011,100 000 халыққа,Павлодар,городское население,әйелдер,,,,,7.21
2012,100 000 халыққа,Павлодар,городское население,әйелдер,,,,,6.81
2013,100 000 халыққа,Павлодар,городское население,әйелдер,,,,,9.23
2014,100 000 халыққа,Павлодар,городское население,әйелдер,,,,,5.62
2015,100 000 халыққа,Павлодар,городское население,әйелдер,,,,,6.62
2016,100 000 халыққа,Павлодар,городское население,әйелдер,,,,,4.16
2017,100 000 халыққа,Павлодар,городское население,әйелдер,,,,,4.87
2018,100 000 халыққа,Павлодар,городское население,әйелдер,,,,,5.23
2010,100 000 халыққа,Солтүстік Қазақстан,городское население,әйелдер,,,,,12.25
2011,100 000 халыққа,Солтүстік Қазақстан,городское население,әйелдер,,,,,9.94
2012,100 000 халыққа,Солтүстік Қазақстан,городское население,әйелдер,,,,,5.35
2013,100 000 халыққа,Солтүстік Қазақстан,городское население,әйелдер,,,,,5.32
2014,100 000 халыққа,Солтүстік Қазақстан,городское население,әйелдер,,,,,1.51
2015,100 000 халыққа,Солтүстік Қазақстан,городское население,әйелдер,,,,,4.46
2016,100 000 халыққа,Солтүстік Қазақстан,городское население,әйелдер,,,,,5.88
2017,100 000 халыққа,Солтүстік Қазақстан,городское население,әйелдер,,,,,0.73
2018,100 000 халыққа,Солтүстік Қазақстан,городское население,әйелдер,,,,,2.18
2018,100 000 халыққа,Түркістан,городское население,әйелдер,,,,,6.21
2010,100 000 халыққа,Шығыс Қазақстан,городское население,әйелдер,,,,,7.79
2011,100 000 халыққа,Шығыс Қазақстан,городское население,әйелдер,,,,,9.59
2012,100 000 халыққа,Шығыс Қазақстан,городское население,әйелдер,,,,,4.78
2013,100 000 халыққа,Шығыс Қазақстан,городское население,әйелдер,,,,,7.46
2014,100 000 халыққа,Шығыс Қазақстан,городское население,әйелдер,,,,,6.74
2015,100 000 халыққа,Шығыс Қазақстан,городское население,әйелдер,,,,,5.8
2016,100 000 халыққа,Шығыс Қазақстан,городское население,әйелдер,,,,,6.87
2017,100 000 халыққа,Шығыс Қазақстан,городское население,әйелдер,,,,,3.31
2018,100 000 халыққа,Шығыс Қазақстан,городское население,әйелдер,,,,,3.07
2010,100 000 халыққа,Нұр-Сұлтан қаласы,городское население,әйелдер,,,,,8.98
2011,100 000 халыққа,Нұр-Сұлтан қаласы,городское население,әйелдер,,,,,5.39
2012,100 000 халыққа,Нұр-Сұлтан қаласы,городское население,әйелдер,,,,,6.62
