Year,Units,Өңірлер,Аймақ,Жынысы,Білім беру,Отбасылық жағдайы,азаматтығы,GeoCode,Value
2016,100 000 халыққа,Батыс Қазақстан,сельское население,ерлер,,,,,35.52
2017,100 000 халыққа,Батыс Қазақстан,сельское население,ерлер,,,,,36.56
2018,100 000 халыққа,Батыс Қазақстан,сельское население,ерлер,,,,,46.72
2010,100 000 халыққа,Жамбыл,сельское население,ерлер,,,,,30.11
2011,100 000 халыққа,Жамбыл,сельское население,ерлер,,,,,26.42
2012,100 000 халыққа,Жамбыл,сельское население,ерлер,,,,,24.44
2013,100 000 халыққа,Жамбыл,сельское население,ерлер,,,,,28.46
2014,100 000 халыққа,Жамбыл,сельское население,ерлер,,,,,27.2
2015,100 000 халыққа,Жамбыл,сельское население,ерлер,,,,,19.35
2016,100 000 халыққа,Жамбыл,сельское население,ерлер,,,,,17.08
2017,100 000 халыққа,Жамбыл,сельское население,ерлер,,,,,13.95
2018,100 000 халыққа,Жамбыл,сельское население,ерлер,,,,,14.11
2010,100 000 халыққа,Қарағанды,сельское население,ерлер,,,,,67.11
2011,100 000 халыққа,Қарағанды,сельское население,ерлер,,,,,65.42
2012,100 000 халыққа,Қарағанды,сельское население,ерлер,,,,,56.77
2013,100 000 халыққа,Қарағанды,сельское население,ерлер,,,,,66.45
2014,100 000 халыққа,Қарағанды,сельское население,ерлер,,,,,55.96
2015,100 000 халыққа,Қарағанды,сельское население,ерлер,,,,,45.29
2016,100 000 халыққа,Қарағанды,сельское население,ерлер,,,,,56.05
2017,100 000 халыққа,Қарағанды,сельское население,ерлер,,,,,38.46
2018,100 000 халыққа,Қарағанды,сельское население,ерлер,,,,,43.57
2010,100 000 халыққа,Қостанай,сельское население,ерлер,,,,,88.12
2011,100 000 халыққа,Қостанай,сельское население,ерлер,,,,,86.18
2012,100 000 халыққа,Қостанай,сельское население,ерлер,,,,,81.81
2013,100 000 халыққа,Қостанай,сельское население,ерлер,,,,,87.17
2014,100 000 халыққа,Қостанай,сельское население,ерлер,,,,,71.0
2015,100 000 халыққа,Қостанай,сельское население,ерлер,,,,,77.6
2016,100 000 халыққа,Қостанай,сельское население,ерлер,,,,,73.52
2017,100 000 халыққа,Қостанай,сельское население,ерлер,,,,,64.06
2018,100 000 халыққа,Қостанай,сельское население,ерлер,,,,,55.85
2010,100 000 халыққа,Қызылорда,сельское население,ерлер,,,,,17.18
2011,100 000 халыққа,Қызылорда,сельское население,ерлер,,,,,14.49
2012,100 000 халыққа,Қызылорда,сельское население,ерлер,,,,,19.03
2013,100 000 халыққа,Қызылорда,сельское население,ерлер,,,,,29.06
2014,100 000 халыққа,Қызылорда,сельское население,ерлер,,,,,12.96
2015,100 000 халыққа,Қызылорда,сельское население,ерлер,,,,,10.99
2016,100 000 халыққа,Қызылорда,сельское население,ерлер,,,,,9.56
2017,100 000 халыққа,Қызылорда,сельское население,ерлер,,,,,8.58
2018,100 000 халыққа,Қызылорда,сельское население,ерлер,,,,,4.46
2010,100 000 халыққа,Маңғыстау,сельское население,ерлер,,,,,23.75
2011,100 000 халыққа,Маңғыстау,сельское население,ерлер,,,,,13.88
2012,100 000 халыққа,Маңғыстау,сельское население,ерлер,,,,,6.54
2013,100 000 халыққа,Маңғыстау,сельское население,ерлер,,,,,19.27
2014,100 000 халыққа,Маңғыстау,сельское население,ерлер,,,,,13.91
2015,100 000 халыққа,Маңғыстау,сельское население,ерлер,,,,,15.16
2016,100 000 халыққа,Маңғыстау,сельское население,ерлер,,,,,17.29
2017,100 000 халыққа,Маңғыстау,сельское население,ерлер,,,,,13.27
2018,100 000 халыққа,Маңғыстау,сельское население,ерлер,,,,,12.61
2010,100 000 халыққа,Оңтүстік Қазақстан,сельское население,ерлер,,,,,17.28
2011,100 000 халыққа,Оңтүстік Қазақстан,сельское население,ерлер,,,,,16.61
2012,100 000 халыққа,Оңтүстік Қазақстан,сельское население,ерлер,,,,,15.74
2013,100 000 халыққа,Оңтүстік Қазақстан,сельское население,ерлер,,,,,21.3
2014,100 000 халыққа,Оңтүстік Қазақстан,сельское население,ерлер,,,,,23.85
2015,100 000 халыққа,Оңтүстік Қазақстан,сельское население,ерлер,,,,,22.3
2016,100 000 халыққа,Оңтүстік Қазақстан,сельское население,ерлер,,,,,17.0
2017,100 000 халыққа,Оңтүстік Қазақстан,сельское население,ерлер,,,,,19.48
2010,100 000 халыққа,Павлодар,сельское население,ерлер,,,,,56.05
2011,100 000 халыққа,Павлодар,сельское население,ерлер,,,,,77.18
2012,100 000 халыққа,Павлодар,сельское население,ерлер,,,,,59.32
2013,100 000 халыққа,Павлодар,сельское население,ерлер,,,,,54.51
2014,100 000 халыққа,Павлодар,сельское население,ерлер,,,,,27.48
2015,100 000 халыққа,Павлодар,сельское население,ерлер,,,,,14.28
2016,100 000 халыққа,Павлодар,сельское население,ерлер,,,,,10.77
2017,100 000 халыққа,Павлодар,сельское население,ерлер,,,,,20.73
2018,100 000 халыққа,Павлодар,сельское население,ерлер,,,,,15.31
2010,100 000 халыққа,Солтүстік Қазақстан,сельское население,ерлер,,,,,46.67
2011,100 000 халыққа,Солтүстік Қазақстан,сельское население,ерлер,,,,,34.43
2012,100 000 халыққа,Солтүстік Қазақстан,сельское население,ерлер,,,,,21.3
2013,100 000 халыққа,Солтүстік Қазақстан,сельское население,ерлер,,,,,26.42
2014,100 000 халыққа,Солтүстік Қазақстан,сельское население,ерлер,,,,,25.03
2015,100 000 халыққа,Солтүстік Қазақстан,сельское население,ерлер,,,,,32.38
2016,100 000 халыққа,Солтүстік Қазақстан,сельское население,ерлер,,,,,33.69
2017,100 000 халыққа,Солтүстік Қазақстан,сельское население,ерлер,,,,,22.67
2018,100 000 халыққа,Солтүстік Қазақстан,сельское население,ерлер,,,,,40.95
2018,100 000 халыққа,Түркістан,сельское население,ерлер,,,,,15.49
2010,100 000 халыққа,Шығыс Қазақстан,сельское население,ерлер,,,,,84.1
2011,100 000 халыққа,Шығыс Қазақстан,сельское население,ерлер,,,,,77.87
2012,100 000 халыққа,Шығыс Қазақстан,сельское население,ерлер,,,,,68.53
2013,100 000 халыққа,Шығыс Қазақстан,сельское население,ерлер,,,,,68.13
2014,100 000 халыққа,Шығыс Қазақстан,сельское население,ерлер,,,,,64.11
2015,100 000 халыққа,Шығыс Қазақстан,сельское население,ерлер,,,,,66.13
2016,100 000 халыққа,Шығыс Қазақстан,сельское население,ерлер,,,,,55.51
2017,100 000 халыққа,Шығыс Қазақстан,сельское население,ерлер,,,,,50.69
2018,100 000 халыққа,Шығыс Қазақстан,сельское население,ерлер,,,,,47.93
2010,100 000 халыққа,,,әйелдер,,,,,7.64
2011,100 000 халыққа,,,әйелдер,,,,,7.18
2012,100 000 халыққа,,,әйелдер,,,,,6.56
2013,100 000 халыққа,,,әйелдер,,,,,7.68
2014,100 000 халыққа,,,әйелдер,,,,,6.3
2015,100 000 халыққа,,,әйелдер,,,,,5.9
2016,100 000 халыққа,,,әйелдер,,,,,4.98
2017,100 000 халыққа,,,әйелдер,,,,,5.36
2018,100 000 халыққа,,,әйелдер,,,,,4.34
2010,100 000 халыққа,Ақмола,,әйелдер,,,,,13.67
2011,100 000 халыққа,Ақмола,,әйелдер,,,,,12.4
2012,100 000 халыққа,Ақмола,,әйелдер,,,,,10.04
2013,100 000 халыққа,Ақмола,,әйелдер,,,,,13.96
2014,100 000 халыққа,Ақмола,,әйелдер,,,,,10.25
2015,100 000 халыққа,Ақмола,,әйелдер,,,,,12.02
2016,100 000 халыққа,Ақмола,,әйелдер,,,,,7.33
2017,100 000 халыққа,Ақмола,,әйелдер,,,,,8.42
2018,100 000 халыққа,Ақмола,,әйелдер,,,,,5.78
2010,100 000 халыққа,Ақтөбе,,әйелдер,,,,,5.0
2011,100 000 халыққа,Ақтөбе,,әйелдер,,,,,5.67
2012,100 000 халыққа,Ақтөбе,,әйелдер,,,,,5.61
2013,100 000 халыққа,Ақтөбе,,әйелдер,,,,,6.5
2014,100 000 халыққа,Ақтөбе,,әйелдер,,,,,5.69
2015,100 000 халыққа,Ақтөбе,,әйелдер,,,,,4.67
2016,100 000 халыққа,Ақтөбе,,әйелдер,,,,,5.3
2017,100 000 халыққа,Ақтөбе,,әйелдер,,,,,5.69
2018,100 000 халыққа,Ақтөбе,,әйелдер,,,,,4.04
2010,100 000 халыққа,Алматы,,әйелдер,,,,,7.41
2011,100 000 халыққа,Алматы,,әйелдер,,,,,6.75
2012,100 000 халыққа,Алматы,,әйелдер,,,,,6.93
2013,100 000 халыққа,Алматы,,әйелдер,,,,,8.9
2014,100 000 халыққа,Алматы,,әйелдер,,,,,7.26
2015,100 000 халыққа,Алматы,,әйелдер,,,,,7.84
2016,100 000 халыққа,Алматы,,әйелдер,,,,,7.12
2017,100 000 халыққа,Алматы,,әйелдер,,,,,6.92
2018,100 000 халыққа,Алматы,,әйелдер,,,,,4.69
2010,100 000 халыққа,Атырау,,әйелдер,,,,,4.84
2011,100 000 халыққа,Атырау,,әйелдер,,,,,2.55
2012,100 000 халыққа,Атырау,,әйелдер,,,,,2.5
2013,100 000 халыққа,Атырау,,әйелдер,,,,,6.99
2014,100 000 халыққа,Атырау,,әйелдер,,,,,6.15
2015,100 000 халыққа,Атырау,,әйелдер,,,,,6.69
2016,100 000 халыққа,Атырау,,әйелдер,,,,,4.58
2017,100 000 халыққа,Атырау,,әйелдер,,,,,4.49
2018,100 000 халыққа,Атырау,,әйелдер,,,,,2.51
2010,100 000 халыққа,Батыс Қазақстан,,әйелдер,,,,,10.52
2011,100 000 халыққа,Батыс Қазақстан,,әйелдер,,,,,11.71
2012,100 000 халыққа,Батыс Қазақстан,,әйелдер,,,,,7.23
2013,100 000 халыққа,Батыс Қазақстан,,әйелдер,,,,,7.47
2014,100 000 халыққа,Батыс Қазақстан,,әйелдер,,,,,8.33
2015,100 000 халыққа,Батыс Қазақстан,,әйелдер,,,,,5.19
2016,100 000 халыққа,Батыс Қазақстан,,әйелдер,,,,,3.94
2017,100 000 халыққа,Батыс Қазақстан,,әйелдер,,,,,4.21
2018,100 000 халыққа,Батыс Қазақстан,,әйелдер,,,,,4.18
2010,100 000 халыққа,Жамбыл,,әйелдер,,,,,6.19
2011,100 000 халыққа,Жамбыл,,әйелдер,,,,,6.69
2012,100 000 халыққа,Жамбыл,,әйелдер,,,,,5.89
2013,100 000 халыққа,Жамбыл,,әйелдер,,,,,7.09
2014,100 000 халыққа,Жамбыл,,әйелдер,,,,,7.37
2015,100 000 халыққа,Жамбыл,,әйелдер,,,,,4.09
2016,100 000 халыққа,Жамбыл,,әйелдер,,,,,4.41
2017,100 000 халыққа,Жамбыл,,әйелдер,,,,,4.23
2018,100 000 халыққа,Жамбыл,,әйелдер,,,,,2.63
2010,100 000 халыққа,Қарағанды,,әйелдер,,,,,13.2
2011,100 000 халыққа,Қарағанды,,әйелдер,,,,,9.37
2012,100 000 халыққа,Қарағанды,,әйелдер,,,,,11.01
2013,100 000 халыққа,Қарағанды,,әйелдер,,,,,9.44
2014,100 000 халыққа,Қарағанды,,әйелдер,,,,,10.35
2015,100 000 халыққа,Қарағанды,,әйелдер,,,,,8.24
2016,100 000 халыққа,Қарағанды,,әйелдер,,,,,6.45
2017,100 000 халыққа,Қарағанды,,әйелдер,,,,,8.94
2018,100 000 халыққа,Қарағанды,,әйелдер,,,,,6.21
2010,100 000 халыққа,Қостанай,,әйелдер,,,,,11.8
2011,100 000 халыққа,Қостанай,,әйелдер,,,,,13.12
2012,100 000 халыққа,Қостанай,,әйелдер,,,,,10.33
2013,100 000 халыққа,Қостанай,,әйелдер,,,,,13.56
2014,100 000 халыққа,Қостанай,,әйелдер,,,,,8.17
2015,100 000 халыққа,Қостанай,,әйелдер,,,,,12.89
2016,100 000 халыққа,Қостанай,,әйелдер,,,,,9.26
2017,100 000 халыққа,Қостанай,,әйелдер,,,,,8.02
2018,100 000 халыққа,Қостанай,,әйелдер,,,,,8.92
2010,100 000 халыққа,Қызылорда,,әйелдер,,,,,2.87
2011,100 000 халыққа,Қызылорда,,әйелдер,,,,,1.98
2012,100 000 халыққа,Қызылорда,,әйелдер,,,,,5.55
2013,100 000 халыққа,Қызылорда,,әйелдер,,,,,7.36
2014,100 000 халыққа,Қызылорда,,әйелдер,,,,,3.75
2015,100 000 халыққа,Қызылорда,,әйелдер,,,,,2.11
2016,100 000 халыққа,Қызылорда,,әйелдер,,,,,2.08
2017,100 000 халыққа,Қызылорда,,әйелдер,,,,,1.03
2018,100 000 халыққа,Қызылорда,,әйелдер,,,,,1.78
2010,100 000 халыққа,Маңғыстау,,әйелдер,,,,,5.4
2011,100 000 халыққа,Маңғыстау,,әйелдер,,,,,6.68
2012,100 000 халыққа,Маңғыстау,,әйелдер,,,,,1.78
2013,100 000 халыққа,Маңғыстау,,әйелдер,,,,,4.81
2014,100 000 халыққа,Маңғыстау,,әйелдер,,,,,3.66
2015,100 000 халыққа,Маңғыстау,,әйелдер,,,,,2.58
2016,100 000 халыққа,Маңғыстау,,әйелдер,,,,,6.27
2017,100 000 халыққа,Маңғыстау,,әйелдер,,,,,4.89
2018,100 000 халыққа,Маңғыстау,,әйелдер,,,,,4.47
2010,100 000 халыққа,Оңтүстік Қазақстан,,әйелдер,,,,,6.07
2011,100 000 халыққа,Оңтүстік Қазақстан,,әйелдер,,,,,4.96
2012,100 000 халыққа,Оңтүстік Қазақстан,,әйелдер,,,,,6.58
2013,100 000 халыққа,Оңтүстік Қазақстан,,әйелдер,,,,,6.89
2014,100 000 халыққа,Оңтүстік Қазақстан,,әйелдер,,,,,5.4
2015,100 000 халыққа,Оңтүстік Қазақстан,,әйелдер,,,,,5.01
2016,100 000 халыққа,Оңтүстік Қазақстан,,әйелдер,,,,,4.1
2017,100 000 халыққа,Оңтүстік Қазақстан,,әйелдер,,,,,5.62
2010,100 000 халыққа,Павлодар,,әйелдер,,,,,8.61
2011,100 000 халыққа,Павлодар,,әйелдер,,,,,12.39
2012,100 000 халыққа,Павлодар,,әйелдер,,,,,8.33
2013,100 000 халыққа,Павлодар,,әйелдер,,,,,9.06
2014,100 000 халыққа,Павлодар,,әйелдер,,,,,5.27
2015,100 000 халыққа,Павлодар,,әйелдер,,,,,2.75
2016,100 000 халыққа,Павлодар,,әйелдер,,,,,0.5
2017,100 000 халыққа,Павлодар,,әйелдер,,,,,3.26
2018,100 000 халыққа,Павлодар,,әйелдер,,,,,2.52
2010,100 000 халыққа,Солтүстік Қазақстан,,әйелдер,,,,,6.13
2011,100 000 халыққа,Солтүстік Қазақстан,,әйелдер,,,,,6.18
2012,100 000 халыққа,Солтүстік Қазақстан,,әйелдер,,,,,1.31
2013,100 000 халыққа,Солтүстік Қазақстан,,әйелдер,,,,,2.64
2014,100 000 халыққа,Солтүстік Қазақстан,,әйелдер,,,,,3.66
2015,100 000 халыққа,Солтүстік Қазақстан,,әйелдер,,,,,7.03
2016,100 000 халыққа,Солтүстік Қазақстан,,әйелдер,,,,,6.75
2017,100 000 халыққа,Солтүстік Қазақстан,,әйелдер,,,,,3.41
2018,100 000 халыққа,Солтүстік Қазақстан,,әйелдер,,,,,2.75
2018,100 000 халыққа,Түркістан,,әйелдер,,,,,5.01
2010,100 000 халыққа,Шығыс Қазақстан,,әйелдер,,,,,11.03
2011,100 000 халыққа,Шығыс Қазақстан,,әйелдер,,,,,11.05
2012,100 000 халыққа,Шығыс Қазақстан,,әйелдер,,,,,9.98
2013,100 000 халыққа,Шығыс Қазақстан,,әйелдер,,,,,10.12
2014,100 000 халыққа,Шығыс Қазақстан,,әйелдер,,,,,9.3
2015,100 000 халыққа,Шығыс Қазақстан,,әйелдер,,,,,8.48
2016,100 000 халыққа,Шығыс Қазақстан,,әйелдер,,,,,6.99
2017,100 000 халыққа,Шығыс Қазақстан,,әйелдер,,,,,8.82
2018,100 000 халыққа,Шығыс Қазақстан,,әйелдер,,,,,5.81
2010,100 000 халыққа,Нұр-Сұлтан қаласы,,әйелдер,,,,,4.34
2011,100 000 халыққа,Нұр-Сұлтан қаласы,,әйелдер,,,,,3.77
2012,100 000 халыққа,Нұр-Сұлтан қаласы,,әйелдер,,,,,3.05
2013,100 000 халыққа,Нұр-Сұлтан қаласы,,әйелдер,,,,,4.37
2014,100 000 халыққа,Нұр-Сұлтан қаласы,,әйелдер,,,,,2.78
2015,100 000 халыққа,Нұр-Сұлтан қаласы,,әйелдер,,,,,4.03
2016,100 000 халыққа,Нұр-Сұлтан қаласы,,әйелдер,,,,,3.14
2017,100 000 халыққа,Нұр-Сұлтан қаласы,,әйелдер,,,,,3.08
2018,100 000 халыққа,Нұр-Сұлтан қаласы,,әйелдер,,,,,3.65
2010,100 000 халыққа,Алматы қаласы,,әйелдер,,,,,3.29
2011,100 000 халыққа,Алматы қаласы,,әйелдер,,,,,2.57
2012,100 000 халыққа,Алматы қаласы,,әйелдер,,,,,2.14
2013,100 000 халыққа,Алматы қаласы,,әйелдер,,,,,2.83
2014,100 000 халыққа,Алматы қаласы,,әйелдер,,,,,1.9
2015,100 000 халыққа,Алматы қаласы,,әйелдер,,,,,1.43
2016,100 000 халыққа,Алматы қаласы,,әйелдер,,,,,2.03
2017,100 000 халыққа,Алматы қаласы,,әйелдер,,,,,1.35
2018,100 000 халыққа,Алматы қаласы,,әйелдер,,,,,3.42
2018,100 000 халыққа,Шымкент қаласы,,әйелдер,,,,,2.55
2010,100 000 халыққа,,городское население,әйелдер,,,,,6.78
2011,100 000 халыққа,,городское население,әйелдер,,,,,6.46
2012,100 000 халыққа,,городское население,әйелдер,,,,,5.78
2013,100 000 халыққа,,городское население,әйелдер,,,,,6.78
2014,100 000 халыққа,,городское население,әйелдер,,,,,5.18
2015,100 000 халыққа,,городское население,әйелдер,,,,,4.96
2016,100 000 халыққа,,городское население,әйелдер,,,,,4.29
2017,100 000 халыққа,,городское население,әйелдер,,,,,4.63
2018,100 000 халыққа,,городское население,әйелдер,,,,,4.23
2010,100 000 халыққа,Ақмола,городское население,әйелдер,,,,,14.79
2011,100 000 халыққа,Ақмола,городское население,әйелдер,,,,,9.88
2012,100 000 халыққа,Ақмола,городское население,әйелдер,,,,,7.67
2013,100 000 халыққа,Ақмола,городское население,әйелдер,,,,,13.07
2014,100 000 халыққа,Ақмола,городское население,әйелдер,,,,,9.76
2015,100 000 халыққа,Ақмола,городское население,әйелдер,,,,,11.32
2016,100 000 халыққа,Ақмола,городское население,әйелдер,,,,,7.54
2017,100 000 халыққа,Ақмола,городское население,әйелдер,,,,,6.5
2018,100 000 халыққа,Ақмола,городское население,әйелдер,,,,,5.42
2010,100 000 халыққа,Ақтөбе,городское население,әйелдер,,,,,3.2
2011,100 000 халыққа,Ақтөбе,городское население,әйелдер,,,,,5.88
2012,100 000 халыққа,Ақтөбе,городское население,әйелдер,,,,,6.59
2013,100 000 халыққа,Ақтөбе,городское население,әйелдер,,,,,5.36
2014,100 000 халыққа,Ақтөбе,городское население,әйелдер,,,,,3.38
2015,100 000 халыққа,Ақтөбе,городское население,әйелдер,,,,,5.52
2016,100 000 халыққа,Ақтөбе,городское население,әйелдер,,,,,6.14
2017,100 000 халыққа,Ақтөбе,городское население,әйелдер,,,,,4.59
2018,100 000 халыққа,Ақтөбе,городское население,әйелдер,,,,,4.4
2010,100 000 халыққа,Алматы,городское население,әйелдер,,,,,5.68
2011,100 000 халыққа,Алматы,городское население,әйелдер,,,,,7.77
2012,100 000 халыққа,Алматы,городское население,әйелдер,,,,,8.93
2013,100 000 халыққа,Алматы,городское население,әйелдер,,,,,8.81
2014,100 000 халыққа,Алматы,городское население,әйелдер,,,,,5.5
2015,100 000 халыққа,Алматы,городское население,әйелдер,,,,,7.35
2016,100 000 халыққа,Алматы,городское население,әйелдер,,,,,6.88
2017,100 000 халыққа,Алматы,городское население,әйелдер,,,,,6.94
2018,100 000 халыққа,Алматы,городское население,әйелдер,,,,,4.58
2010,100 000 халыққа,Атырау,городское население,әйелдер,,,,,2.29
2011,100 000 халыққа,Атырау,городское население,әйелдер,,,,,1.49
2012,100 000 халыққа,Атырау,городское население,әйелдер,,,,,2.17
2013,100 000 халыққа,Атырау,городское население,әйелдер,,,,,7.17
2014,100 000 халыққа,Атырау,городское население,әйелдер,,,,,7.09
2015,100 000 халыққа,Атырау,городское население,әйелдер,,,,,4.81
2016,100 000 халыққа,Атырау,городское население,әйелдер,,,,,4.67
2017,100 000 халыққа,Атырау,городское население,әйелдер,,,,,4.57
2018,100 000 халыққа,Атырау,городское население,әйелдер,,,,,3.53
2010,100 000 халыққа,Батыс Қазақстан,городское население,әйелдер,,,,,9.1
2011,100 000 халыққа,Батыс Қазақстан,городское население,әйелдер,,,,,12.69
2012,100 000 халыққа,Батыс Қазақстан,городское население,әйелдер,,,,,5.58
2013,100 000 халыққа,Батыс Қазақстан,городское население,әйелдер,,,,,8.54
2014,100 000 халыққа,Батыс Қазақстан,городское население,әйелдер,,,,,10.22
2015,100 000 халыққа,Батыс Қазақстан,городское население,әйелдер,,,,,5.32
2016,100 000 халыққа,Батыс Қазақстан,городское население,әйелдер,,,,,2.32
2017,100 000 халыққа,Батыс Қазақстан,городское население,әйелдер,,,,,2.84
2018,100 000 халыққа,Батыс Қазақстан,городское население,әйелдер,,,,,3.89
2010,100 000 халыққа,Жамбыл,городское население,әйелдер,,,,,5.82
2011,100 000 халыққа,Жамбыл,городское население,әйелдер,,,,,7.61
2012,100 000 халыққа,Жамбыл,городское население,әйелдер,,,,,5.79
2013,100 000 халыққа,Жамбыл,городское население,әйелдер,,,,,7.89
2014,100 000 халыққа,Жамбыл,городское население,әйелдер,,,,,5.18
2015,100 000 халыққа,Жамбыл,городское население,әйелдер,,,,,4.68
2016,100 000 халыққа,Жамбыл,городское население,әйелдер,,,,,5.93
2017,100 000 халыққа,Жамбыл,городское население,әйелдер,,,,,5.12
2018,100 000 халыққа,Жамбыл,городское население,әйелдер,,,,,3.85
2010,100 000 халыққа,Қарағанды,городское население,әйелдер,,,,,12.06
2011,100 000 халыққа,Қарағанды,городское население,әйелдер,,,,,9.16
2012,100 000 халыққа,Қарағанды,городское население,әйелдер,,,,,10.15
2013,100 000 халыққа,Қарағанды,городское население,әйелдер,,,,,8.35
2014,100 000 халыққа,Қарағанды,городское население,әйелдер,,,,,9.31
2015,100 000 халыққа,Қарағанды,городское население,әйелдер,,,,,8.21
2016,100 000 халыққа,Қарағанды,городское население,әйелдер,,,,,6.31
2017,100 000 халыққа,Қарағанды,городское население,әйелдер,,,,,8.35
2018,100 000 халыққа,Қарағанды,городское население,әйелдер,,,,,6.14
2010,100 000 халыққа,Қостанай,городское население,әйелдер,,,,,9.56
2011,100 000 халыққа,Қостанай,городское население,әйелдер,,,,,10.34
2012,100 000 халыққа,Қостанай,городское население,әйелдер,,,,,8.62
2013,100 000 халыққа,Қостанай,городское население,әйелдер,,,,,9.76
2014,100 000 халыққа,Қостанай,городское население,әйелдер,,,,,7.65
2015,100 000 халыққа,Қостанай,городское население,әйелдер,,,,,9.15
2016,100 000 халыққа,Қостанай,городское население,әйелдер,,,,,7.89
2017,100 000 халыққа,Қостанай,городское население,әйелдер,,,,,5.5
2018,100 000 халыққа,Қостанай,городское население,әйелдер,,,,,7.41
2010,100 000 халыққа,Қызылорда,городское население,әйелдер,,,,,2.65
2011,100 000 халыққа,Қызылорда,городское население,әйелдер,,,,,2.61
2012,100 000 халыққа,Қызылорда,городское население,әйелдер,,,,,3.83
2013,100 000 халыққа,Қызылорда,городское население,әйелдер,,,,,8.1
2014,100 000 халыққа,Қызылорда,городское население,әйелдер,,,,,5.48
2015,100 000 халыққа,Қызылорда,городское население,әйелдер,,,,,2.38
2016,100 000 халыққа,Қызылорда,городское население,әйелдер,,,,,2.32
2017,100 000 халыққа,Қызылорда,городское население,әйелдер,,,,,1.71
2018,100 000 халыққа,Қызылорда,городское население,әйелдер,,,,,2.81
2010,100 000 халыққа,Маңғыстау,городское население,әйелдер,,,,,3.56
2011,100 000 халыққа,Маңғыстау,городское население,әйелдер,,,,,6.98
2012,100 000 халыққа,Маңғыстау,городское население,әйелдер,,,,,2.05
2013,100 000 халыққа,Маңғыстау,городское население,әйелдер,,,,,6.04
2014,100 000 халыққа,Маңғыстау,городское население,әйелдер,,,,,2.82
2015,100 000 халыққа,Маңғыстау,городское население,әйелдер,,,,,2.23
2016,100 000 халыққа,Маңғыстау,городское население,әйелдер,,,,,5.5
2017,100 000 халыққа,Маңғыстау,городское население,әйелдер,,,,,5.91
2018,100 000 халыққа,Маңғыстау,городское население,әйелдер,,,,,2.96
2010,100 000 халыққа,Оңтүстік Қазақстан,городское население,әйелдер,,,,,5.97
2011,100 000 халыққа,Оңтүстік Қазақстан,городское население,әйелдер,,,,,4.55
2012,100 000 халыққа,Оңтүстік Қазақстан,городское население,әйелдер,,,,,6.14
2013,100 000 халыққа,Оңтүстік Қазақстан,городское население,әйелдер,,,,,6.94
2014,100 000 халыққа,Оңтүстік Қазақстан,городское население,әйелдер,,,,,2.85
2015,100 000 халыққа,Оңтүстік Қазақстан,городское население,әйелдер,,,,,3.08
2016,100 000 халыққа,Оңтүстік Қазақстан,городское население,әйелдер,,,,,2.72
2017,100 000 халыққа,Оңтүстік Қазақстан,городское население,әйелдер,,,,,5.31
2010,100 000 халыққа,Павлодар,городское население,әйелдер,,,,,6.89
2011,100 000 халыққа,Павлодар,городское население,әйелдер,,,,,10.46
2012,100 000 халыққа,Павлодар,городское население,әйелдер,,,,,7.17
2013,100 000 халыққа,Павлодар,городское население,әйелдер,,,,,8.88
2014,100 000 халыққа,Павлодар,городское население,әйелдер,,,,,5.27
2015,100 000 халыққа,Павлодар,городское население,әйелдер,,,,,2.44
2016,100 000 халыққа,Павлодар,городское население,әйелдер,,,,,0.69
2017,100 000 халыққа,Павлодар,городское население,әйелдер,,,,,2.43
2018,100 000 халыққа,Павлодар,городское население,әйелдер,,,,,2.44
2010,100 000 халыққа,Солтүстік Қазақстан,городское население,әйелдер,,,,,6.13
2011,100 000 халыққа,Солтүстік Қазақстан,городское население,әйелдер,,,,,3.82
2012,100 000 халыққа,Солтүстік Қазақстан,городское население,әйелдер,,,,,0.0
2013,100 000 халыққа,Солтүстік Қазақстан,городское население,әйелдер,,,,,0.0
2014,100 000 халыққа,Солтүстік Қазақстан,городское население,әйелдер,,,,,1.51
2015,100 000 халыққа,Солтүстік Қазақстан,городское население,әйелдер,,,,,5.94
2016,100 000 халыққа,Солтүстік Қазақстан,городское население,әйелдер,,,,,3.67
2017,100 000 халыққа,Солтүстік Қазақстан,городское население,әйелдер,,,,,2.2
2018,100 000 халыққа,Солтүстік Қазақстан,городское население,әйелдер,,,,,0.0
2018,100 000 халыққа,Түркістан,городское население,әйелдер,,,,,8.28
2010,100 000 халыққа,Шығыс Қазақстан,городское население,әйелдер,,,,,10.32
2011,100 000 халыққа,Шығыс Қазақстан,городское население,әйелдер,,,,,8.68
2012,100 000 халыққа,Шығыс Қазақстан,городское население,әйелдер,,,,,8.19
2013,100 000 халыққа,Шығыс Қазақстан,городское население,әйелдер,,,,,8.59
2014,100 000 халыққа,Шығыс Қазақстан,городское население,әйелдер,,,,,8.31
2015,100 000 халыққа,Шығыс Қазақстан,городское население,әйелдер,,,,,8.03
2016,100 000 халыққа,Шығыс Қазақстан,городское население,әйелдер,,,,,6.65
2017,100 000 халыққа,Шығыс Қазақстан,городское население,әйелдер,,,,,8.38
2018,100 000 халыққа,Шығыс Қазақстан,городское население,әйелдер,,,,,5.71
2010,100 000 халыққа,Нұр-Сұлтан қаласы,городское население,әйелдер,,,,,4.34
2011,100 000 халыққа,Нұр-Сұлтан қаласы,городское население,әйелдер,,,,,3.77
2012,100 000 халыққа,Нұр-Сұлтан қаласы,городское население,әйелдер,,,,,3.05
