Year,Units,Возраст,Местность,Регионы,Value
2017,на 1 000 женщин,в возрасте от 10 до -14 лет,село,Атырауская,0.0
2017,на 1 000 женщин,в возрасте от 10 до -14 лет,село,Западно-Казахстанская,0.08370302167908261
2017,на 1 000 женщин,в возрасте от 10 до -14 лет,село,Жамбылская,0.0
2017,на 1 000 женщин,в возрасте от 10 до -14 лет,село,Карагандинская,0.08867606632969761
2017,на 1 000 женщин,в возрасте от 10 до -14 лет,село,Костанайская,0.0
2017,на 1 000 женщин,в возрасте от 10 до -14 лет,село,Кызылординская,0.0
2017,на 1 000 женщин,в возрасте от 10 до -14 лет,село,Мангистауская,0.0
2017,на 1 000 женщин,в возрасте от 10 до -14 лет,село,Южно-Казахстанская,0.02542249000578362
2017,на 1 000 женщин,в возрасте от 10 до -14 лет,село,Павлодарская,0.0
2017,на 1 000 женщин,в возрасте от 10 до -14 лет,село,Северо-Казахстанская,0.0
2017,на 1 000 женщин,в возрасте от 10 до -14 лет,село,Восточно-Казахстанская,0.09991257649556637
2017,на 1 000 женщин,в возрасте от 15 до - 19 лет,,,24.904794458158786
2017,на 1 000 женщин,,,Акмолинская,24.91103202846975
2017,на 1 000 женщин,,,Актюбинская,21.32996186708538
2017,на 1 000 женщин,,,Алматинская,29.718658867555586
2017,на 1 000 женщин,,,Атырауская,30.987023200943767
2017,на 1 000 женщин,,,Западно-Казахстанская,20.482343264970417
2017,на 1 000 женщин,,,Жамбылская,35.465970943860995
2017,на 1 000 женщин,,,Карагандинская,20.458821070234112
2017,на 1 000 женщин,,,Костанайская,20.098612736085578
2017,на 1 000 женщин,,,Кызылординская,19.796525507768024
2017,на 1 000 женщин,,,Мангистауская,39.81042654028436
2017,на 1 000 женщин,,,Южно-Казахстанская,30.001885217203956
2017,на 1 000 женщин,,,Павлодарская,22.077554486272287
2017,на 1 000 женщин,,,Северо-Казахстанская,20.537024044900825
2017,на 1 000 женщин,,,Восточно-Казахстанская,20.39030488228349
2017,на 1 000 женщин,,,г_Нур-Султан,14.987845223081282
2017,на 1 000 женщин,,,г_Алматы,12.750264661059342
2017,на 1 000 женщин,,город,,22.376501618855627
2017,на 1 000 женщин,,город,Акмолинская,23.27127659574468
2017,на 1 000 женщин,,город,Актюбинская,25.45857617906819
2017,на 1 000 женщин,,город,Алматинская,33.22412796299865
2017,на 1 000 женщин,,город,Атырауская,33.21614741180749
2017,на 1 000 женщин,,город,Западно-Казахстанская,19.055047916202362
2017,на 1 000 женщин,,город,Жамбылская,26.831193055455913
2017,на 1 000 женщин,,город,Карагандинская,20.317128419585295
2017,на 1 000 женщин,,город,Костанайская,16.93425253319761
2017,на 1 000 женщин,,город,Кызылординская,21.29845866417562
2017,на 1 000 женщин,,город,Мангистауская,41.151704468287384
2017,на 1 000 женщин,,город,Южно-Казахстанская,31.088540516670346
2017,на 1 000 женщин,,город,Павлодарская,19.34281977089857
2017,на 1 000 женщин,,город,Северо-Казахстанская,17.260918838810912
2017,на 1 000 женщин,,город,Восточно-Казахстанская,20.179874934602257
2017,на 1 000 женщин,,город,г_Нур-Султан,14.987845223081282
2017,на 1 000 женщин,,город,г_Алматы,12.750264661059342
2017,на 1 000 женщин,,село,,27.55834981793084
2017,на 1 000 женщин,,село,Акмолинская,26.138909634055263
2017,на 1 000 женщин,,село,Актюбинская,15.85041761579347
2017,на 1 000 женщин,,село,Алматинская,28.737554071692863
2017,на 1 000 женщин,,село,Атырауская,29.288123065551808
2017,на 1 000 женщин,,село,Западно-Казахстанская,21.779871346806466
2017,на 1 000 женщин,,село,Жамбылская,40.51982952278978
2017,на 1 000 женщин,,село,Карагандинская,20.883366398663465
2017,на 1 000 женщин,,село,Костанайская,22.703896994400214
2017,на 1 000 женщин,,село,Кызылординская,18.823386999152643
2017,на 1 000 женщин,,село,Мангистауская,39.06279571520497
2017,на 1 000 женщин,,село,Южно-Казахстанская,29.25737107241729
2017,на 1 000 женщин,,село,Павлодарская,27.138037259791698
2017,на 1 000 женщин,,село,Северо-Казахстанская,22.426710916679237
2017,на 1 000 женщин,,село,Восточно-Казахстанская,20.05975245411865
2018,на 1 000 женщин,в возрасте от 10 до -14 лет,,,0.0217718829195224
2018,на 1 000 женщин,в возрасте от 10 до -14 лет,,Акмолинская,0.07781041492403758
2018,на 1 000 женщин,в возрасте от 10 до -14 лет,,Актюбинская,0.06464437513130888
2018,на 1 000 женщин,в возрасте от 10 до -14 лет,,Алматинская,0.025023929132232697
2018,на 1 000 женщин,в возрасте от 10 до -14 лет,,Атырауская,0.03865854837150865
2018,на 1 000 женщин,в возрасте от 10 до -14 лет,,Западно-Казахстанская,0.04524272723159752
2018,на 1 000 женщин,в возрасте от 10 до -14 лет,,Жамбылская,0.019564685742235265
2018,на 1 000 женщин,в возрасте от 10 до -14 лет,,Карагандинская,0.0
2018,на 1 000 женщин,в возрасте от 10 до -14 лет,,Костанайская,0.0
2018,на 1 000 женщин,в возрасте от 10 до -14 лет,,Кызылординская,0.028483130865744763
2018,на 1 000 женщин,в возрасте от 10 до -14 лет,,Мангистауская,0.0
2018,на 1 000 женщин,в возрасте от 10 до -14 лет,,Павлодарская,0.0
2018,на 1 000 женщин,в возрасте от 10 до -14 лет,,Северо-Казахстанская,0.05700116852395474
2018,на 1 000 женщин,в возрасте от 10 до -14 лет,,Туркестанская,0.0
2018,на 1 000 женщин,в возрасте от 10 до -14 лет,,Восточно-Казахстанская,0.0
2018,на 1 000 женщин,в возрасте от 10 до -14 лет,,г_Нур-Султан,0.06269592476489029
2018,на 1 000 женщин,в возрасте от 10 до -14 лет,,г_Алматы,0.01900002850004275
2018,на 1 000 женщин,в возрасте от 10 до -14 лет,,г_Шымкент,0.02
2018,на 1 000 женщин,в возрасте от 10 до -14 лет,город,,0.028134420634909472
2018,на 1 000 женщин,в возрасте от 10 до -14 лет,город,Акмолинская,0.1840434342504831
2018,на 1 000 женщин,в возрасте от 10 до -14 лет,город,Актюбинская,0.04959702417854928
2018,на 1 000 женщин,в возрасте от 10 до -14 лет,город,Алматинская,0.0
2018,на 1 000 женщин,в возрасте от 10 до -14 лет,город,Атырауская,0.0
2018,на 1 000 женщин,в возрасте от 10 до -14 лет,город,Западно-Казахстанская,0.10083186286866651
2018,на 1 000 женщин,в возрасте от 10 до -14 лет,город,Жамбылская,0.05373310765428118
2018,на 1 000 женщин,в возрасте от 10 до -14 лет,город,Карагандинская,0.0
2018,на 1 000 женщин,в возрасте от 10 до -14 лет,город,Костанайская,0.0
2018,на 1 000 женщин,в возрасте от 10 до -14 лет,город,Кызылординская,0.0
2018,на 1 000 женщин,в возрасте от 10 до -14 лет,город,Мангистауская,0.0
2018,на 1 000 женщин,в возрасте от 10 до -14 лет,город,Павлодарская,0.0
2018,на 1 000 женщин,в возрасте от 10 до -14 лет,город,Северо-Казахстанская,0.15579964166082416
2018,на 1 000 женщин,в возрасте от 10 до -14 лет,город,Туркестанская,0.0
2018,на 1 000 женщин,в возрасте от 10 до -14 лет,город,Восточно-Казахстанская,0.0
2018,на 1 000 женщин,в возрасте от 10 до -14 лет,город,г_Нур-Султан,0.06269592476489029
2018,на 1 000 женщин,в возрасте от 10 до -14 лет,город,г_Алматы,0.01900002850004275
2018,на 1 000 женщин,в возрасте от 10 до -14 лет,город,г_Шымкент,0.02
2018,на 1 000 женщин,в возрасте от 10 до -14 лет,село,,0.01499135748241139
2018,на 1 000 женщин,в возрасте от 10 до -14 лет,село,Акмолинская,0.0
2018,на 1 000 женщин,в возрасте от 10 до -14 лет,село,Актюбинская,0.09279881217520415
2018,на 1 000 женщин,в возрасте от 10 до -14 лет,село,Алматинская,0.03177276121181311
2018,на 1 000 женщин,в возрасте от 10 до -14 лет,село,Атырауская,0.0759762953958365
2018,на 1 000 женщин,в возрасте от 10 до -14 лет,село,Западно-Казахстанская,0.0
2018,на 1 000 женщин,в возрасте от 10 до -14 лет,село,Жамбылская,0.0
2018,на 1 000 женщин,в возрасте от 10 до -14 лет,село,Карагандинская,0.0
2018,на 1 000 женщин,в возрасте от 10 до -14 лет,село,Костанайская,0.0
2018,на 1 000 женщин,в возрасте от 10 до -14 лет,село,Кызылординская,0.048344210780759005
2018,на 1 000 женщин,в возрасте от 10 до -14 лет,село,Мангистауская,0.0
2018,на 1 000 женщин,в возрасте от 10 до -14 лет,село,Павлодарская,0.0
2018,на 1 000 женщин,в возрасте от 10 до -14 лет,село,Северо-Казахстанская,0.0
2018,на 1 000 женщин,в возрасте от 10 до -14 лет,село,Туркестанская,0.0
2018,на 1 000 женщин,в возрасте от 10 до -14 лет,село,Восточно-Казахстанская,0.0
2018,на 1 000 женщин,в возрасте от 15 до - 19 лет,,,23.93
2018,на 1 000 женщин,,,Акмолинская,21.61
2018,на 1 000 женщин,,,Актюбинская,17.74
2018,на 1 000 женщин,,,Алматинская,28.76
2018,на 1 000 женщин,,,Атырауская,28.21
2018,на 1 000 женщин,,,Западно-Казахстанская,20.94
2018,на 1 000 женщин,,,Жамбылская,36.64
2018,на 1 000 женщин,,,Карагандинская,20.41
2018,на 1 000 женщин,,,Костанайская,18.63
2018,на 1 000 женщин,,,Кызылординская,20.65
2018,на 1 000 женщин,,,Мангистауская,35.04
2018,на 1 000 женщин,,,Павлодарская,18.47
2018,на 1 000 женщин,,,Северо-Казахстанская,19.55
2018,на 1 000 женщин,,,Туркестанская,30.92
2018,на 1 000 женщин,,,Восточно-Казахстанская,19.52
2018,на 1 000 женщин,,,г_Нур-Султан,15.07
2018,на 1 000 женщин,,,г_Алматы,12.31
2018,на 1 000 женщин,,,г_Шымкент,24.34
2018,на 1 000 женщин,,город,,21.09
2018,на 1 000 женщин,,город,Акмолинская,20.1
2018,на 1 000 женщин,,город,Актюбинская,18.9
2018,на 1 000 женщин,,город,Алматинская,31.06
2018,на 1 000 женщин,,город,Атырауская,28.76
2018,на 1 000 женщин,,город,Западно-Казахстанская,20.77
2018,на 1 000 женщин,,город,Жамбылская,29.45
2018,на 1 000 женщин,,город,Карагандинская,20.1
2018,на 1 000 женщин,,город,Костанайская,14.14
2018,на 1 000 женщин,,город,Кызылординская,20.81
2018,на 1 000 женщин,,город,Мангистауская,36.41
2018,на 1 000 женщин,,город,Павлодарская,16.43
2018,на 1 000 женщин,,город,Северо-Казахстанская,16.84
2018,на 1 000 женщин,,город,Туркестанская,38.55
2018,на 1 000 женщин,,город,Восточно-Казахстанская,19.48
2018,на 1 000 женщин,,город,г_Нур-Султан,15.07
2018,на 1 000 женщин,,город,г_Алматы,12.31
2018,на 1 000 женщин,,город,г_Шымкент,24.34
2018,на 1 000 женщин,,село,,27.01
2018,на 1 000 женщин,,село,Акмолинская,22.74
2018,на 1 000 женщин,,село,Актюбинская,15.65
2018,на 1 000 женщин,,село,Алматинская,28.14
2018,на 1 000 женщин,,село,Атырауская,27.68
2018,на 1 000 женщин,,село,Западно-Казахстанская,21.1
2018,на 1 000 женщин,,село,Жамбылская,40.8
2018,на 1 000 женщин,,село,Карагандинская,21.36
2018,на 1 000 женщин,,село,Костанайская,22.51
2018,на 1 000 женщин,,село,Кызылординская,20.54
2018,на 1 000 женщин,,село,Мангистауская,34.27
2018,на 1 000 женщин,,село,Павлодарская,22.26
2018,на 1 000 женщин,,село,Северо-Казахстанская,21.07
2018,на 1 000 женщин,,село,Туркестанская,29.23
2018,на 1 000 женщин,,село,Восточно-Казахстанская,19.57
2019,на 1 000 женщин,в возрасте от 10 до -14 лет,,,0.024606669227583
2019,на 1 000 женщин,в возрасте от 10 до -14 лет,,Акмолинская,0.03750093752343808
2019,на 1 000 женщин,в возрасте от 10 до -14 лет,,Актюбинская,0.030241173357526272
2019,на 1 000 женщин,в возрасте от 10 до -14 лет,,Алматинская,0.046981994150741724
2019,на 1 000 женщин,в возрасте от 10 до -14 лет,,Атырауская,0.036040581694988555
2019,на 1 000 женщин,в возрасте от 10 до -14 лет,,Западно-Казахстанская,0.0
2019,на 1 000 женщин,в возрасте от 10 до -14 лет,,Жамбылская,0.05513439007580979
2019,на 1 000 женщин,в возрасте от 10 до -14 лет,,Карагандинская,0.041271151465125874
2019,на 1 000 женщин,в возрасте от 10 до -14 лет,,Костанайская,0.0
2019,на 1 000 женщин,в возрасте от 10 до -14 лет,,Кызылординская,0.0
2019,на 1 000 женщин,в возрасте от 10 до -14 лет,,Мангистауская,0.0
2019,на 1 000 женщин,в возрасте от 10 до -14 лет,,Павлодарская,0.0
2019,на 1 000 женщин,в возрасте от 10 до -14 лет,,Северо-Казахстанская,0.0
2019,на 1 000 женщин,в возрасте от 10 до -14 лет,,Туркестанская,0.0
2019,на 1 000 женщин,в возрасте от 10 до -14 лет,,Восточно-Казахстанская,0.04194982800570518
2019,на 1 000 женщин,в возрасте от 10 до -14 лет,,г_Нур-Султан,0.02776119817331316
2019,на 1 000 женщин,в возрасте от 10 до -14 лет,,г_Алматы,0.0
2019,на 1 000 женщин,в возрасте от 10 до -14 лет,,г_Шымкент,0.06613465014770072
2019,на 1 000 женщин,в возрасте от 10 до -14 лет,город,,0.01821818356902024
2019,на 1 000 женщин,в возрасте от 10 до -14 лет,город,Акмолинская,0.0
2019,на 1 000 женщин,в возрасте от 10 до -14 лет,город,Актюбинская,0.045626682483916596
2019,на 1 000 женщин,в возрасте от 10 до -14 лет,город,Алматинская,0.0
2019,на 1 000 женщин,в возрасте от 10 до -14 лет,город,Атырауская,0.06922810661128419
2019,на 1 000 женщин,в возрасте от 10 до -14 лет,город,Западно-Казахстанская,0.0
2019,на 1 000 женщин,в возрасте от 10 до -14 лет,город,Жамбылская,0.0
2019,на 1 000 женщин,в возрасте от 10 до -14 лет,город,Карагандинская,0.02702447065818098
2019,на 1 000 женщин,в возрасте от 10 до -14 лет,город,Костанайская,0.0
2019,на 1 000 женщин,в возрасте от 10 до -14 лет,город,Кызылординская,0.0
2019,на 1 000 женщин,в возрасте от 10 до -14 лет,город,Мангистауская,0.0
2019,на 1 000 женщин,в возрасте от 10 до -14 лет,город,Павлодарская,0.0
2019,на 1 000 женщин,в возрасте от 10 до -14 лет,город,Северо-Казахстанская,0.0
2019,на 1 000 женщин,в возрасте от 10 до -14 лет,город,Туркестанская,0.0
2019,на 1 000 женщин,в возрасте от 10 до -14 лет,город,Восточно-Казахстанская,0.0
2019,на 1 000 женщин,в возрасте от 10 до -14 лет,город,г_Нур-Султан,0.02776119817331316
2019,на 1 000 женщин,в возрасте от 10 до -14 лет,город,г_Алматы,0.0
2019,на 1 000 женщин,в возрасте от 10 до -14 лет,город,г_Шымкент,0.06613465014770072
2019,на 1 000 женщин,в возрасте от 10 до -14 лет,село,,0.03167495734679039
2019,на 1 000 женщин,в возрасте от 10 до -14 лет,село,Акмолинская,0.06602185323342026
2019,на 1 000 женщин,в возрасте от 10 до -14 лет,село,Актюбинская,0.0
2019,на 1 000 женщин,в возрасте от 10 до -14 лет,село,Алматинская,0.059401823635985625
2019,на 1 000 женщин,в возрасте от 10 до -14 лет,село,Атырауская,0.0
2019,на 1 000 женщин,в возрасте от 10 до -14 лет,село,Западно-Казахстанская,0.0
2019,на 1 000 женщин,в возрасте от 10 до -14 лет,село,Жамбылская,0.08695904229108091
2019,на 1 000 женщин,в возрасте от 10 до -14 лет,село,Карагандинская,0.08728669314363025
2019,на 1 000 женщин,в возрасте от 10 до -14 лет,село,Костанайская,0.0
2019,на 1 000 женщин,в возрасте от 10 до -14 лет,село,Кызылординская,0.0
2019,на 1 000 женщин,в возрасте от 10 до -14 лет,село,Мангистауская,0.0
2019,на 1 000 женщин,в возрасте от 10 до -14 лет,село,Павлодарская,0.0
2019,на 1 000 женщин,в возрасте от 10 до -14 лет,село,Северо-Казахстанская,0.0
2019,на 1 000 женщин,в возрасте от 10 до -14 лет,село,Туркестанская,0.0
2019,на 1 000 женщин,в возрасте от 10 до -14 лет,село,Восточно-Казахстанская,0.09206831468949961
2019,на 1 000 женщин,в возрасте от 15 до - 19 лет,,,23.2
2019,на 1 000 женщин,,,Акмолинская,21.6
2019,на 1 000 женщин,,,Актюбинская,18.06
2019,на 1 000 женщин,,,Алматинская,27.35
2019,на 1 000 женщин,,,Атырауская,25.96
2019,на 1 000 женщин,,,Западно-Казахстанская,18.71
2019,на 1 000 женщин,,,Жамбылская,33.73
2019,на 1 000 женщин,,,Карагандинская,19.91
2019,на 1 000 женщин,,,Костанайская,18.48
2019,на 1 000 женщин,,,Кызылординская,18.95
2019,на 1 000 женщин,,,Мангистауская,33.98
2019,на 1 000 женщин,,,Павлодарская,18.24
2019,на 1 000 женщин,,,Северо-Казахстанская,19.15
2019,на 1 000 женщин,,,Туркестанская,31.97
2019,на 1 000 женщин,,,Восточно-Казахстанская,17.23
2019,на 1 000 женщин,,,г_Нур-Султан,11.69
2019,на 1 000 женщин,,,г_Алматы,12.39
2019,на 1 000 женщин,,,г_Шымкент,25.44
2019,на 1 000 женщин,,город,,20.61
2019,на 1 000 женщин,,город,Акмолинская,19.76
2019,на 1 000 женщин,,город,Актюбинская,20.01
2019,на 1 000 женщин,,город,Алматинская,30.27
2019,на 1 000 женщин,,город,Атырауская,24.43
2019,на 1 000 женщин,,город,Западно-Казахстанская,19.1
2019,на 1 000 женщин,,город,Жамбылская,27.77
2019,на 1 000 женщин,,город,Карагандинская,19.23
2019,на 1 000 женщин,,город,Костанайская,15.33
2019,на 1 000 женщин,,город,Кызылординская,19.44
2019,на 1 000 женщин,,город,Мангистауская,29.86
2019,на 1 000 женщин,,город,Павлодарская,16.52
2019,на 1 000 женщин,,город,Северо-Казахстанская,16.43
2019,на 1 000 женщин,,город,Туркестанская,45.85
2019,на 1 000 женщин,,город,Восточно-Казахстанская,16.49
2019,на 1 000 женщин,,город,г_Нур-Султан,11.69
2019,на 1 000 женщин,,город,г_Алматы,12.39
2019,на 1 000 женщин,,город,г_Шымкент,20.61
2019,на 1 000 женщин,,село,,26.04
2019,на 1 000 женщин,,село,Акмолинская,22.95
2019,на 1 000 женщин,,село,Актюбинская,14.49
2019,на 1 000 женщин,,село,Алматинская,26.57
2019,на 1 000 женщин,,село,Атырауская,27.53
2019,на 1 000 женщин,,село,Западно-Казахстанская,18.36
2019,на 1 000 женщин,,село,Жамбылская,37.14
2019,на 1 000 женщин,,село,Карагандинская,21.96
2019,на 1 000 женщин,,село,Костанайская,21.61
2019,на 1 000 женщин,,село,Кызылординская,18.64
2019,на 1 000 женщин,,село,Мангистауская,36.34
2019,на 1 000 женщин,,село,Павлодарская,21.43
2019,на 1 000 женщин,,село,Северо-Казахстанская,20.7
2019,на 1 000 женщин,,село,Туркестанская,28.85
2019,на 1 000 женщин,,село,Восточно-Казахстанская,18.16
